DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2020-02-13 00:00:00;5;3;1;5;5;2;5;4;2;4
2020-02-13 00:15:00;5;6;0;7;9;0;9;6;6;4
2020-02-13 00:30:00;4;4;1;3;3;1;3;3;5;3
2020-02-13 00:45:00;10;3;4;4;2;0;2;4;4;10
2020-02-13 01:00:00;2;3;1;7;9;0;8;5;3;2
2020-02-13 01:15:00;6;5;0;6;7;0;7;7;5;5
2020-02-13 01:30:00;6;3;1;3;2;0;2;3;5;5
2020-02-13 01:45:00;4;4;0;4;5;2;5;2;4;2
2020-02-13 02:00:00;4;1;0;4;3;0;3;3;1;3
2020-02-13 02:15:00;4;2;0;1;1;1;2;1;2;3
2020-02-13 02:30:00;6;5;1;3;3;0;3;3;3;5
2020-02-13 02:45:00;1;2;1;4;1;1;1;2;1;0
2020-02-13 03:00:00;2;2;1;0;0;0;0;0;2;1
2020-02-13 03:15:00;2;1;0;5;5;4;6;4;2;1
2020-02-13 03:30:00;2;2;0;1;6;0;5;2;3;2
2020-02-13 03:45:00;1;0;3;3;6;1;6;3;0;2
2020-02-13 04:00:00;3;3;1;5;3;0;3;6;4;3
2020-02-13 04:15:00;10;4;3;6;7;0;6;7;5;10
2020-02-13 04:30:00;8;5;0;6;11;3;13;4;5;6
2020-02-13 04:45:00;12;3;1;6;13;6;16;6;8;10
2020-02-13 05:00:00;18;8;2;20;25;3;24;20;16;17
2020-02-13 05:15:00;39;20;5;32;51;11;54;37;28;34
2020-02-13 05:30:00;29;10;4;48;58;11;60;51;14;27
2020-02-13 05:45:00;52;34;5;74;73;10;73;72;40;45
2020-02-13 06:00:00;51;44;6;56;61;11;60;65;51;46
2020-02-13 06:15:00;60;42;3;101;96;15;100;99;51;51
2020-02-13 06:30:00;54;40;3;124;99;23;108;116;46;47
2020-02-13 06:45:00;62;34;7;152;136;20;133;152;42;56
2020-02-13 07:00:00;68;43;3;155;137;19;143;144;40;60
2020-02-13 07:15:00;70;47;24;194;156;28;169;182;56;58
2020-02-13 07:30:00;66;61;15;169;159;40;165;170;56;61
2020-02-13 07:45:00;79;95;16;139;134;53;154;150;81;68
2020-02-13 08:00:00;59;83;18;146;128;30;140;127;63;52
2020-02-13 08:15:00;48;66;13;138;141;34;151;132;57;40
2020-02-13 08:30:00;57;84;11;123;126;20;129;109;63;52
2020-02-13 08:45:00;47;78;11;106;104;29;112;91;58;38
2020-02-13 09:00:00;50;69;16;71;65;19;68;70;50;45
2020-02-13 09:15:00;59;39;8;98;80;25;90;90;40;48
2020-02-13 09:30:00;61;43;7;78;88;24;95;83;45;54
2020-02-13 09:45:00;66;55;13;64;94;24;95;60;56;59
2020-02-13 10:00:00;59;50;14;57;89;15;97;58;50;56
2020-02-13 10:15:00;60;45;19;60;81;17;88;61;50;52
2020-02-13 10:30:00;52;50;15;59;82;17;86;52;48;49
2020-02-13 10:45:00;65;53;18;57;94;16;91;67;61;63
2020-02-13 11:00:00;65;49;23;50;67;17;62;59;56;62
2020-02-13 11:15:00;73;60;12;48;87;19;82;60;65;62
2020-02-13 11:30:00;76;60;14;54;79;16;86;52;67;69
2020-02-13 11:45:00;84;60;12;62;77;26;82;56;57;69
2020-02-13 12:00:00;67;60;16;58;94;14;91;51;60;61
2020-02-13 12:15:00;77;71;17;73;86;15;89;65;78;64
2020-02-13 12:30:00;75;56;22;42;75;18;78;32;53;66
2020-02-13 12:45:00;75;70;15;62;94;27;107;61;73;67
2020-02-13 13:00:00;78;75;14;66;72;27;88;58;75;64
2020-02-13 13:15:00;95;86;30;90;88;24;99;97;93;87
2020-02-13 13:30:00;79;76;17;103;109;23;114;97;74;71
2020-02-13 13:45:00;86;71;23;69;86;22;95;60;74;81
2020-02-13 14:00:00;95;85;15;78;78;21;82;65;85;85
2020-02-13 14:15:00;119;103;26;89;97;26;99;77;109;106
2020-02-13 14:30:00;100;97;26;81;86;26;98;76;97;83
2020-02-13 14:45:00;107;106;23;71;85;23;93;67;108;88
2020-02-13 15:00:00;107;94;23;66;81;21;94;49;91;100
2020-02-13 15:15:00;112;107;24;74;91;21;96;61;105;96
2020-02-13 15:30:00;119;108;32;78;99;36;113;71;112;104
2020-02-13 15:45:00;129;131;26;91;113;22;122;74;137;113
2020-02-13 16:00:00;147;132;41;78;115;46;133;78;148;129
2020-02-13 16:15:00;149;146;25;104;123;31;129;95;149;138
2020-02-13 16:30:00;134;125;31;80;111;31;121;76;139;127
2020-02-13 16:45:00;145;140;32;80;116;25;122;83;145;125
