DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2019-08-30 00:00:00;3;4;8;4;4;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 00:15:00;6;4;4;6;4;3;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 00:30:00;3;1;0;1;5;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 00:45:00;3;3;3;3;3;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 01:00:00;5;4;0;2;6;3;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 01:15:00;0;1;2;6;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 01:30:00;4;2;1;2;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 01:45:00;2;0;5;3;6;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 02:00:00;2;0;3;1;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 02:15:00;1;4;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 02:30:00;4;0;4;2;3;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 02:45:00;1;1;0;3;6;3;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 03:00:00;0;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 03:15:00;1;2;1;1;4;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 03:30:00;1;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 03:45:00;0;0;1;2;4;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 04:00:00;2;2;1;1;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 04:15:00;4;4;4;2;4;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 04:30:00;2;2;1;1;5;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 04:45:00;6;2;3;3;10;6;2;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 05:00:00;3;9;6;2;21;4;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 05:15:00;4;13;10;4;27;12;7;1;0;4;0;0;0;0;0;0;0;0;0;2;3;0
2019-08-30 05:30:00;10;10;13;8;60;20;5;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 05:45:00;12;25;22;7;58;37;10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 06:00:00;10;15;18;11;44;22;12;1;0;3;0;1;4;0;0;0;0;0;0;1;0;0
2019-08-30 06:15:00;14;12;19;13;49;27;18;1;0;5;0;1;0;0;0;0;0;0;0;0;0;0
2019-08-30 06:30:00;19;20;18;13;102;38;10;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 06:45:00;18;32;23;20;102;25;19;3;0;5;0;0;0;2;0;0;0;0;0;3;2;0
2019-08-30 07:00:00;14;23;22;8;87;17;21;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2019-08-30 07:15:00;15;25;40;26;97;25;28;3;0;8;0;0;0;1;0;0;0;0;0;0;0;0
2019-08-30 07:30:00;21;31;25;17;80;19;45;6;0;13;0;0;0;2;0;0;0;1;0;0;0;2
2019-08-30 07:45:00;22;32;29;26;74;26;19;5;0;10;0;0;0;4;9;0;0;0;0;0;0;1
2019-08-30 08:00:00;21;32;30;21;63;19;23;7;0;12;0;1;1;0;0;0;0;2;2;0;0;0
2019-08-30 08:15:00;21;30;30;18;69;16;30;3;0;16;0;0;0;6;0;0;0;0;0;0;0;0
2019-08-30 08:30:00;16;37;33;13;69;16;33;4;0;10;0;0;0;0;0;0;0;0;0;1;1;0
2019-08-30 08:45:00;16;30;42;29;61;21;26;3;0;9;0;1;0;0;0;0;0;0;0;0;0;0
2019-08-30 09:00:00;14;27;28;17;60;15;33;1;0;10;0;1;0;0;0;0;0;0;0;1;2;0
2019-08-30 09:15:00;20;40;26;21;48;17;22;3;0;9;0;1;2;1;1;0;0;1;3;2;4;0
2019-08-30 09:30:00;24;32;25;14;51;18;40;3;0;12;0;0;0;2;0;0;0;2;0;0;30;0
2019-08-30 09:45:00;26;38;37;28;69;13;34;0;0;19;0;1;0;12;8;0;0;0;0;0;0;0
2019-08-30 10:00:00;28;31;28;22;61;13;31;1;0;15;0;1;3;7;1;0;0;0;0;3;0;0
2019-08-30 10:15:00;20;24;31;26;55;17;34;1;0;14;0;3;1;2;0;0;0;0;0;0;0;0
2019-08-30 10:30:00;29;32;34;20;56;19;30;2;0;9;0;0;0;0;1;0;0;0;0;0;0;0
2019-08-30 10:45:00;28;31;32;19;70;21;34;4;0;20;0;2;0;2;0;2;0;1;2;4;6;0
2019-08-30 11:00:00;31;30;34;30;71;20;34;6;0;10;0;4;22;3;1;0;0;2;0;0;0;0
2019-08-30 11:15:00;30;43;39;23;57;17;47;6;0;13;0;1;0;0;0;0;0;0;0;1;0;0
2019-08-30 11:30:00;34;32;28;36;73;15;37;6;0;18;0;5;6;10;1;0;3;0;0;2;1;0
2019-08-30 11:45:00;36;37;39;27;70;23;39;4;0;9;0;1;0;3;3;0;0;0;0;0;0;5
2019-08-30 12:00:00;46;43;27;33;69;10;55;2;0;22;0;3;1;1;0;0;0;2;2;1;2;0
2019-08-30 12:15:00;32;34;30;29;71;23;47;5;0;3;0;1;4;5;18;0;0;1;7;2;0;1
2019-08-30 12:30:00;34;55;34;33;73;19;52;4;0;14;0;9;0;1;0;0;0;1;4;3;1;0
2019-08-30 12:45:00;34;38;37;37;67;23;41;6;0;13;0;3;0;1;0;0;0;0;0;3;4;0
2019-08-30 13:00:00;38;41;32;40;70;14;40;1;0;10;0;0;0;4;0;0;0;0;0;0;0;0
2019-08-30 13:15:00;34;35;26;33;58;19;43;3;0;16;0;4;5;1;0;0;0;0;0;0;0;0
2019-08-30 13:30:00;38;42;35;27;72;16;34;4;0;17;0;5;3;1;0;0;0;1;18;0;0;0
2019-08-30 13:45:00;47;36;47;41;88;11;34;5;0;16;0;2;0;1;0;0;0;0;0;2;22;5
2019-08-30 14:00:00;45;61;47;47;79;10;51;5;0;22;0;2;4;0;0;0;0;2;1;2;1;3
2019-08-30 14:15:00;59;60;56;60;51;9;35;4;0;19;0;3;13;5;1;0;0;1;2;5;5;0
2019-08-30 14:30:00;61;69;49;51;81;18;43;6;0;12;0;1;0;6;0;0;0;2;0;2;0;0
2019-08-30 14:45:00;47;61;37;37;58;9;37;3;0;17;0;0;0;5;0;0;0;1;0;2;0;0
2019-08-30 15:00:00;39;48;26;30;83;20;31;3;0;14;0;2;6;2;0;0;0;0;0;8;0;0
2019-08-30 15:15:00;43;55;41;40;72;10;21;6;0;9;0;10;1;0;0;0;0;2;0;3;0;0
2019-08-30 15:30:00;47;61;32;37;50;17;35;2;0;23;0;6;1;1;0;0;0;1;0;1;6;0
2019-08-30 15:45:00;45;55;33;33;69;14;39;5;0;18;0;2;0;2;0;0;0;0;0;3;9;0
2019-08-30 16:00:00;31;47;28;35;80;10;33;6;0;11;0;2;0;2;0;0;0;2;4;1;0;0
2019-08-30 16:15:00;41;55;32;41;79;7;25;1;0;14;0;0;0;3;12;0;0;0;0;2;0;6
2019-08-30 16:30:00;30;41;27;30;79;15;29;9;0;10;0;3;10;1;1;0;0;3;1;0;0;0
2019-08-30 16:45:00;31;48;34;43;54;13;26;1;0;11;0;1;5;2;1;0;0;1;0;2;26;0
2019-08-30 17:00:00;42;47;35;29;59;11;41;2;0;17;0;3;0;3;8;0;0;1;0;3;0;0
2019-08-30 17:15:00;29;42;19;26;66;5;34;6;0;13;0;0;0;1;0;0;0;0;0;0;0;0
2019-08-30 17:30:00;24;34;31;29;74;15;33;3;0;11;0;0;0;2;0;0;0;2;2;1;5;0
2019-08-30 17:45:00;39;45;36;23;61;11;41;6;0;19;0;0;0;2;0;0;4;1;0;0;3;0
