DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-11-24 00:00:00;4;10;15;3;11;9;28;1;2;0;0;0
2019-11-24 00:15:00;1;6;6;10;6;5;19;2;8;0;0;0
2019-11-24 00:30:00;7;12;19;3;4;8;26;3;4;0;0;0
2019-11-24 00:45:00;4;12;14;11;9;9;20;1;2;0;0;0
2019-11-24 01:00:00;5;8;9;6;8;7;25;0;2;0;0;0
2019-11-24 01:15:00;4;16;23;1;3;15;35;2;4;0;0;0
2019-11-24 01:30:00;2;5;7;2;6;5;14;0;4;0;0;0
2019-11-24 01:45:00;6;7;9;7;8;9;21;0;3;0;0;0
2019-11-24 02:00:00;1;2;2;0;0;1;9;0;2;1;0;0
2019-11-24 02:15:00;1;2;5;2;0;2;10;1;2;0;0;0
2019-11-24 02:30:00;1;5;4;3;2;3;8;1;1;0;0;0
2019-11-24 02:45:00;1;1;2;0;1;4;7;0;1;0;0;0
2019-11-24 03:00:00;3;1;5;2;6;2;5;0;3;0;0;0
2019-11-24 03:15:00;0;1;2;0;1;2;7;0;1;0;0;0
2019-11-24 03:30:00;0;3;3;0;0;2;6;0;0;0;0;0
2019-11-24 03:45:00;5;6;6;0;4;4;7;0;0;0;0;0
2019-11-24 04:00:00;3;4;6;1;1;1;8;0;0;0;0;0
2019-11-24 04:15:00;1;5;5;0;0;2;6;0;0;0;0;0
2019-11-24 04:30:00;2;2;3;0;1;0;4;0;0;0;0;0
2019-11-24 04:45:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-24 05:00:00;2;2;1;0;0;0;2;0;0;0;0;0
2019-11-24 05:15:00;3;5;5;0;3;1;3;0;0;0;0;0
2019-11-24 05:30:00;6;1;4;1;1;0;4;0;0;0;0;0
2019-11-24 05:45:00;5;5;6;0;0;0;1;0;0;0;0;0
2019-11-24 06:00:00;0;2;2;0;1;1;3;0;0;0;0;0
2019-11-24 06:15:00;5;2;5;0;0;1;3;0;0;0;0;0
2019-11-24 06:30:00;1;2;3;0;0;1;4;0;0;0;0;0
2019-11-24 06:45:00;3;6;5;1;1;1;7;0;0;0;0;0
2019-11-24 07:00:00;3;1;2;0;0;2;4;0;0;0;0;0
2019-11-24 07:15:00;2;1;2;0;0;0;0;0;0;0;0;0
2019-11-24 07:30:00;7;8;8;0;0;1;6;0;0;0;0;0
2019-11-24 07:45:00;2;5;6;0;3;0;4;0;0;0;0;0
2019-11-24 08:00:00;8;17;19;0;0;1;8;0;0;0;0;0
2019-11-24 08:15:00;7;12;14;0;1;0;3;0;0;0;0;0
2019-11-24 08:30:00;12;8;11;1;0;2;8;0;0;0;0;0
2019-11-24 08:45:00;19;26;30;0;2;2;5;0;0;0;0;0
2019-11-24 09:00:00;13;28;31;0;0;2;7;0;0;0;0;0
2019-11-24 09:15:00;15;33;38;0;1;3;12;0;0;0;0;0
2019-11-24 09:30:00;26;23;30;0;1;8;20;1;3;0;0;0
2019-11-24 09:45:00;23;35;37;0;1;7;13;0;0;0;0;0
2019-11-24 10:00:00;20;27;31;0;0;10;31;0;0;0;0;0
2019-11-24 10:15:00;19;37;38;1;0;4;25;0;0;0;0;0
2019-11-24 10:30:00;17;34;33;1;1;8;31;0;2;1;0;0
2019-11-24 10:45:00;25;30;32;0;1;9;46;0;1;0;0;0
2019-11-24 11:00:00;15;30;35;0;1;7;34;1;4;0;0;0
2019-11-24 11:15:00;24;33;38;2;2;17;43;1;4;1;0;0
2019-11-24 11:30:00;27;33;42;2;2;13;49;2;2;0;0;0
2019-11-24 11:45:00;23;19;27;1;3;14;48;0;1;0;0;0
2019-11-24 12:00:00;23;26;32;0;4;17;57;0;0;0;0;0
2019-11-24 12:15:00;26;32;36;1;2;17;54;0;0;0;0;0
2019-11-24 12:30:00;26;26;34;4;2;11;58;0;0;0;0;0
2019-11-24 12:45:00;23;23;30;1;5;15;40;0;0;0;0;0
2019-11-24 13:00:00;13;31;37;3;4;12;45;0;1;1;0;0
2019-11-24 13:15:00;19;38;43;3;6;6;33;0;2;1;0;0
2019-11-24 13:30:00;32;46;54;2;2;11;49;0;3;0;0;2
2019-11-24 13:45:00;44;56;67;7;4;11;51;2;2;0;0;0
2019-11-24 14:00:00;25;45;50;2;4;15;48;0;0;0;0;0
2019-11-24 14:15:00;35;46;53;4;3;8;49;0;0;1;0;0
2019-11-24 14:30:00;21;29;38;3;2;12;43;0;0;0;0;0
2019-11-24 14:45:00;22;28;43;5;2;12;46;0;0;0;0;0
2019-11-24 15:00:00;9;26;31;0;6;8;33;0;0;0;0;0
2019-11-24 15:15:00;28;33;46;0;6;13;50;0;2;0;0;0
2019-11-24 15:30:00;18;25;34;2;8;17;35;0;1;1;0;0
2019-11-24 15:45:00;20;30;35;4;5;12;35;0;3;0;0;0
2019-11-24 16:00:00;17;50;57;4;2;26;55;0;2;0;0;0
2019-11-24 16:15:00;27;56;58;3;4;17;60;0;1;0;0;0
2019-11-24 16:30:00;33;57;64;3;6;38;98;0;1;0;0;2
2019-11-24 16:45:00;28;46;60;3;7;22;58;1;1;0;0;0
2019-11-24 17:00:00;22;50;64;8;6;19;62;0;5;0;0;8
2019-11-24 17:15:00;24;40;43;4;3;15;39;0;2;0;0;0
2019-11-24 17:30:00;23;47;53;5;9;25;51;1;1;0;0;0
2019-11-24 17:45:00;24;39;50;5;5;13;42;2;3;0;0;0
2019-11-24 18:00:00;28;28;40;5;6;12;40;1;2;0;0;0
2019-11-24 18:15:00;9;36;37;0;11;9;44;0;2;0;0;0
2019-11-24 18:30:00;13;29;40;2;5;21;62;0;3;0;0;0
2019-11-24 18:45:00;11;38;46;8;7;21;64;1;1;0;0;0
2019-11-24 19:00:00;18;40;47;5;4;27;72;1;2;0;0;0
2019-11-24 19:15:00;19;50;52;4;4;25;58;1;3;0;0;0
2019-11-24 19:30:00;13;34;39;7;2;15;44;0;0;0;0;0
2019-11-24 19:45:00;14;32;39;6;11;13;58;1;2;0;0;0
2019-11-24 20:00:00;9;19;24;6;14;8;41;1;3;0;0;0
2019-11-24 20:15:00;14;28;36;4;5;9;43;0;1;0;0;0
2019-11-24 20:30:00;8;17;18;3;8;8;34;1;1;0;0;0
2019-11-24 20:45:00;2;18;21;3;6;8;24;0;2;0;0;0
2019-11-24 21:00:00;5;14;18;6;7;16;34;1;3;0;0;0
2019-11-24 21:15:00;7;14;18;2;6;14;33;0;0;0;0;0
2019-11-24 21:30:00;9;17;22;8;3;5;34;1;4;0;0;0
2019-11-24 21:45:00;6;8;10;4;5;4;20;0;5;0;0;0
2019-11-24 22:00:00;6;12;11;1;2;10;38;0;0;0;0;0
2019-11-24 22:15:00;11;15;17;4;4;14;44;0;1;0;0;0
2019-11-24 22:30:00;4;14;16;8;5;12;38;0;0;0;0;0
2019-11-24 22:45:00;4;12;13;1;1;8;23;2;5;0;0;0
2019-11-24 23:00:00;7;11;16;2;4;6;16;1;4;0;0;0
2019-11-24 23:15:00;2;6;8;0;0;7;15;0;0;0;0;0
2019-11-24 23:30:00;4;13;10;1;0;1;5;1;3;0;0;0
2019-11-24 23:45:00;1;1;3;0;0;2;9;0;0;0;0;0
