DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2019-11-22 00:00:00;19;8;2;9;9;7;19;7;6;0;0;2
2019-11-22 00:15:00;26;10;5;14;6;15;30;8;12;0;1;0
2019-11-22 00:30:00;24;11;7;10;11;15;23;16;13;1;0;1
2019-11-22 00:45:00;11;6;2;3;9;10;11;9;7;0;0;0
2019-11-22 01:00:00;8;5;1;5;9;4;10;9;4;0;1;0
2019-11-22 01:15:00;11;2;1;3;1;6;11;2;5;0;0;0
2019-11-22 01:30:00;14;5;0;5;4;6;14;4;4;0;0;0
2019-11-22 01:45:00;21;14;1;1;4;1;22;3;0;0;0;1
2019-11-22 02:00:00;9;2;0;6;2;5;10;2;3;0;0;0
2019-11-22 02:15:00;10;2;0;2;5;4;10;5;2;0;0;0
2019-11-22 02:30:00;10;5;1;3;1;5;8;2;4;0;0;1
2019-11-22 02:45:00;8;6;0;2;4;10;9;4;5;1;0;0
2019-11-22 03:00:00;11;8;0;0;8;6;12;7;3;0;0;0
2019-11-22 03:15:00;4;2;0;0;6;5;4;8;2;1;0;0
2019-11-22 03:30:00;13;4;0;0;3;5;13;3;4;2;0;0
2019-11-22 03:45:00;12;2;0;1;7;10;12;9;12;3;0;0
2019-11-22 04:00:00;14;8;0;1;11;7;15;9;9;0;0;0
2019-11-22 04:15:00;27;11;0;0;5;9;26;6;11;1;0;0
2019-11-22 04:30:00;28;11;1;0;13;12;30;13;14;0;0;0
2019-11-22 04:45:00;27;12;1;0;20;16;28;22;19;2;0;2
2019-11-22 05:00:00;46;12;2;3;35;55;46;38;43;4;0;2
2019-11-22 05:15:00;83;20;3;4;59;87;79;71;74;3;0;5
2019-11-22 05:30:00;111;14;6;6;78;106;102;88;77;4;0;9
2019-11-22 05:45:00;176;28;8;10;56;86;177;79;84;5;0;4
2019-11-22 06:00:00;201;43;4;10;60;54;204;67;75;4;0;2
2019-11-22 06:15:00;181;29;10;11;80;101;190;89;79;5;0;4
2019-11-22 06:30:00;212;33;13;9;59;141;227;138;122;3;0;13
2019-11-22 06:45:00;196;34;10;25;29;134;209;118;108;5;0;12
2019-11-22 07:00:00;199;30;15;19;38;176;224;103;115;3;1;15
2019-11-22 07:15:00;212;39;15;17;49;250;240;138;150;1;1;10
2019-11-22 07:30:00;199;50;32;29;114;228;245;155;185;4;0;18
2019-11-22 07:45:00;242;49;27;41;134;218;276;121;189;4;2;17
2019-11-22 08:00:00;173;39;11;28;166;183;204;120;157;2;1;8
2019-11-22 08:15:00;166;37;14;31;108;178;193;97;155;4;0;6
2019-11-22 08:30:00;205;28;24;24;118;182;228;111;164;2;2;7
2019-11-22 08:45:00;220;43;18;31;102;149;240;101;140;4;2;6
2019-11-22 09:00:00;186;37;32;30;92;162;210;104;158;3;2;3
2019-11-22 09:15:00;200;37;25;28;112;152;224;104;151;2;2;7
2019-11-22 09:30:00;188;34;35;42;100;159;215;97;149;2;0;9
2019-11-22 09:45:00;200;42;32;32;100;150;231;116;142;3;2;4
2019-11-22 10:00:00;177;32;37;40;87;146;202;112;139;3;0;6
2019-11-22 10:15:00;213;35;34;45;113;135;235;113;133;1;0;7
2019-11-22 10:30:00;193;36;34;44;101;149;208;118;144;3;1;6
2019-11-22 10:45:00;226;31;29;54;99;143;237;107;132;4;4;5
2019-11-22 11:00:00;207;24;34;57;93;150;205;108;141;3;1;4
2019-11-22 11:15:00;228;36;45;59;88;113;241;116;136;1;2;6
2019-11-22 11:30:00;246;28;44;61;69;83;272;107;130;1;3;4
2019-11-22 11:45:00;258;32;27;62;62;78;287;95;131;1;1;6
2019-11-22 12:00:00;259;33;37;60;95;97;269;128;151;2;5;8
2019-11-22 12:15:00;247;29;36;81;59;61;250;99;140;3;2;8
2019-11-22 12:30:00;277;22;67;87;59;90;295;138;145;0;3;7
2019-11-22 12:45:00;235;18;56;99;95;100;241;131;170;4;2;13
2019-11-22 13:00:00;279;26;45;87;104;85;219;150;186;2;3;11
2019-11-22 13:15:00;227;22;25;94;54;130;141;133;199;1;1;9
2019-11-22 13:30:00;257;24;29;86;90;78;217;132;181;2;2;9
