DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-12-20 00:00:00;0;1;0;1;0;1;2;1;0;3;2;2;0;0;0;0;0;0
2020-12-20 00:15:00;0;3;0;3;1;3;5;7;1;0;1;0;0;0;0;0;0;0
2020-12-20 00:30:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 00:45:00;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2020-12-20 01:00:00;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-12-20 01:15:00;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-20 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 01:45:00;1;0;0;0;0;0;1;1;2;1;1;1;0;0;0;0;0;0
2020-12-20 02:00:00;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
2020-12-20 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 02:30:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 02:45:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 03:00:00;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-20 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 03:30:00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-20 03:45:00;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
2020-12-20 04:00:00;5;7;2;1;2;1;0;0;1;0;2;1;0;0;0;0;0;0
2020-12-20 04:15:00;0;1;0;0;0;2;1;2;2;1;2;2;0;0;0;0;0;0
2020-12-20 04:30:00;2;4;1;1;2;3;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-20 04:45:00;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0
2020-12-20 05:00:00;1;2;1;1;1;4;2;2;1;3;3;1;0;0;0;0;0;0
2020-12-20 05:15:00;3;4;3;1;3;1;1;4;0;2;0;4;0;0;0;0;0;0
2020-12-20 05:30:00;7;9;2;0;2;0;0;3;1;1;3;4;0;0;0;0;0;0
2020-12-20 05:45:00;1;5;1;0;2;0;1;1;3;1;6;4;0;0;0;0;0;0
2020-12-20 06:00:00;1;3;0;1;0;2;2;4;7;0;7;2;0;0;0;0;0;0
2020-12-20 06:15:00;9;12;1;1;1;2;1;6;2;0;2;2;0;0;0;0;0;0
2020-12-20 06:30:00;8;9;5;3;5;5;3;8;0;1;1;9;0;0;0;0;0;0
2020-12-20 06:45:00;1;3;0;0;0;2;5;5;0;1;0;1;0;0;0;0;0;0
2020-12-20 07:00:00;2;3;0;1;0;2;3;1;12;5;15;10;0;0;0;0;0;0
2020-12-20 07:15:00;3;7;0;0;0;0;1;3;0;2;1;2;0;0;0;0;0;0
2020-12-20 07:30:00;4;4;1;1;0;0;2;4;3;2;1;1;0;0;0;0;0;0
2020-12-20 07:45:00;6;4;1;4;5;4;1;2;1;1;1;2;0;0;0;0;0;0
2020-12-20 08:00:00;1;2;1;1;1;5;5;7;3;2;2;2;0;0;0;0;0;0
2020-12-20 08:15:00;4;4;3;2;4;5;10;3;0;0;0;0;0;0;0;0;0;0
2020-12-20 08:30:00;3;4;1;1;3;7;9;9;0;0;0;2;0;0;0;0;0;0
2020-12-20 08:45:00;4;8;2;2;1;2;7;5;3;2;4;2;0;0;0;0;0;0
2020-12-20 09:00:00;0;2;1;1;1;2;5;7;2;1;2;1;0;0;0;0;0;0
2020-12-20 09:15:00;4;8;2;3;5;8;8;8;1;0;1;1;0;0;0;0;0;0
2020-12-20 09:30:00;8;8;3;3;3;5;14;15;5;1;4;4;0;0;0;0;0;0
2020-12-20 09:45:00;5;10;5;8;8;10;9;10;5;1;7;2;0;0;0;0;0;0
2020-12-20 10:00:00;5;7;0;0;0;1;11;12;5;2;6;2;0;1;0;0;0;0
2020-12-20 10:15:00;7;10;0;4;2;5;11;11;4;0;4;1;0;0;0;0;0;0
2020-12-20 10:30:00;1;5;1;4;1;10;8;15;7;3;9;3;0;0;0;0;0;0
2020-12-20 10:45:00;7;10;3;6;3;7;16;10;5;4;5;3;0;0;0;0;0;0
2020-12-20 11:00:00;4;11;1;10;1;13;10;16;5;3;4;4;0;0;0;0;0;0
2020-12-20 11:15:00;6;12;4;6;3;9;22;20;6;0;6;2;0;0;0;0;0;0
2020-12-20 11:30:00;1;4;4;8;4;10;20;19;9;0;9;4;0;0;0;0;0;0
2020-12-20 11:45:00;5;7;5;3;5;6;16;14;3;1;3;3;0;0;0;0;0;0
2020-12-20 12:00:00;2;6;6;7;8;11;13;14;5;2;5;6;0;0;0;0;0;0
2020-12-20 12:15:00;8;13;1;10;4;15;22;22;8;0;10;1;0;0;0;0;0;0
2020-12-20 12:30:00;1;4;4;0;4;4;19;16;5;1;6;1;0;0;0;0;0;0
2020-12-20 12:45:00;7;14;3;7;5;9;17;15;10;1;14;3;0;0;0;0;0;0
2020-12-20 13:00:00;3;7;2;7;3;9;14;13;7;3;8;2;0;0;0;0;0;0
2020-12-20 13:15:00;6;11;1;8;4;7;6;14;6;0;7;0;0;1;0;0;1;0
2020-12-20 13:30:00;4;10;3;6;3;11;12;18;4;1;4;2;1;0;1;0;0;0
2020-12-20 13:45:00;6;13;5;9;9;10;20;13;13;1;17;3;3;0;0;0;0;0
2020-12-20 14:00:00;3;10;7;5;9;7;19;26;8;1;9;3;0;0;0;0;0;0
2020-12-20 14:15:00;4;9;7;6;8;6;13;10;9;1;10;2;1;0;0;0;0;0
2020-12-20 14:30:00;3;10;3;3;5;7;18;17;6;2;8;4;0;0;0;0;0;0
2020-12-20 14:45:00;8;17;5;4;7;6;24;15;12;0;12;2;0;0;0;0;0;0
2020-12-20 15:00:00;3;7;3;8;5;9;18;17;5;0;6;0;0;3;0;0;0;0
2020-12-20 15:15:00;5;17;6;7;7;6;25;14;9;2;9;2;0;4;0;0;0;0
2020-12-20 15:30:00;5;19;4;6;6;9;18;25;9;8;13;5;0;0;0;0;0;0
2020-12-20 15:45:00;7;17;4;10;4;14;24;16;11;1;13;1;0;0;0;0;0;0
2020-12-20 16:00:00;2;16;6;4;7;6;15;18;15;5;21;6;0;0;0;0;0;0
2020-12-20 16:15:00;8;19;6;8;8;10;258;17;10;6;11;9;1;0;4;1;0;0
2020-12-20 16:30:00;4;10;4;2;4;10;10;27;5;1;7;5;0;0;0;0;0;0
2020-12-20 16:45:00;7;13;8;10;9;13;24;24;9;4;11;4;0;0;0;0;0;0
2020-12-20 17:00:00;3;12;4;9;4;10;24;14;4;2;4;2;0;0;0;0;0;0
2020-12-20 17:15:00;8;16;6;7;7;12;22;18;11;0;13;2;0;0;0;0;0;0
2020-12-20 17:30:00;2;8;7;6;8;10;23;19;5;2;5;4;0;0;0;1;0;0
2020-12-20 17:45:00;8;14;6;9;9;11;16;11;10;1;8;4;0;0;0;0;0;0
2020-12-20 18:00:00;2;7;1;4;1;10;20;13;3;0;4;1;0;0;0;0;0;0
2020-12-20 18:15:00;8;12;0;4;2;8;20;17;9;2;9;5;0;0;0;0;0;0
2020-12-20 18:30:00;4;6;4;3;5;4;15;16;1;0;1;2;0;0;0;0;0;0
2020-12-20 18:45:00;5;9;3;8;5;11;20;15;7;0;5;1;0;0;0;0;0;0
2020-12-20 19:00:00;2;10;1;6;3;8;10;15;7;2;8;3;0;0;0;0;0;0
2020-12-20 19:15:00;6;10;3;9;6;9;16;9;5;0;5;2;0;0;0;0;0;0
2020-12-20 19:30:00;8;10;6;4;8;10;18;16;5;3;6;6;0;0;0;0;0;0
2020-12-20 19:45:00;5;14;0;7;1;7;19;19;7;1;7;2;0;0;0;0;0;0
