DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-12-31 00:00:00;1;4;4;0;5;2;11;0;0;0;0;0
2019-12-31 00:15:00;3;8;10;4;6;3;14;0;1;0;0;0
2019-12-31 00:30:00;2;10;13;1;10;11;20;1;2;0;0;0
2019-12-31 00:45:00;0;2;2;2;4;4;10;513;1;0;0;0
2019-12-31 01:00:00;2;3;4;4;6;2;11;0;1;0;0;0
2019-12-31 01:15:00;2;7;6;2;3;5;7;3;0;0;0;0
2019-12-31 01:30:00;0;2;3;1;2;3;12;1;1;0;0;0
2019-12-31 01:45:00;0;3;5;2;3;5;10;0;0;0;0;0
2019-12-31 02:00:00;2;2;2;2;3;4;13;0;2;0;0;0
2019-12-31 02:15:00;2;3;4;0;1;0;2;0;0;0;0;0
2019-12-31 02:30:00;1;4;5;0;4;1;5;0;0;0;0;0
2019-12-31 02:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-12-31 03:00:00;1;3;3;2;5;1;1;0;3;0;0;0
2019-12-31 03:15:00;0;3;2;0;0;1;1;0;0;0;0;0
2019-12-31 03:30:00;2;1;1;0;0;0;0;0;0;0;0;0
2019-12-31 03:45:00;1;0;0;0;0;0;0;0;2;0;0;0
2019-12-31 04:00:00;0;2;2;0;0;0;0;0;0;0;0;0
2019-12-31 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 04:30:00;3;2;3;0;1;0;2;0;0;0;0;0
2019-12-31 04:45:00;2;1;1;0;1;0;2;0;0;0;0;0
2019-12-31 05:00:00;1;1;1;0;0;0;1;0;0;0;0;0
2019-12-31 05:15:00;2;1;2;0;0;0;1;0;0;0;0;0
2019-12-31 05:30:00;7;5;5;0;0;0;0;0;1;0;0;0
2019-12-31 05:45:00;6;5;8;1;2;2;2;0;0;2;0;0
2019-12-31 06:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-12-31 06:15:00;4;1;2;0;1;1;2;0;0;0;0;0
2019-12-31 06:30:00;5;5;5;2;1;1;9;0;0;0;0;0
2019-12-31 06:45:00;5;4;3;0;0;1;4;0;0;0;0;0
2019-12-31 07:00:00;1;3;3;0;0;0;6;0;0;0;0;0
2019-12-31 07:15:00;8;12;12;0;2;0;1;0;1;0;0;0
2019-12-31 07:30:00;10;12;16;1;1;0;4;255;1;0;254;0
2019-12-31 07:45:00;8;20;22;0;6;2;9;3;1;0;0;0
2019-12-31 08:00:00;14;24;31;1;6;3;8;0;2;0;0;0
2019-12-31 08:15:00;20;32;34;0;6;3;13;0;1;0;0;0
2019-12-31 08:30:00;30;46;53;1;5;9;26;0;2;0;0;0
2019-12-31 08:45:00;24;38;40;2;3;8;14;6;7;0;0;0
2019-12-31 09:00:00;42;60;62;4;19;3;16;257;10;1;0;0
2019-12-31 09:15:00;48;74;77;2;17;9;30;5;8;0;0;1
2019-12-31 09:30:00;61;69;72;8;20;18;35;10;19;0;0;0
2019-12-31 09:45:00;49;67;66;5;17;22;40;11;21;1;0;0
2019-12-31 10:00:00;77;75;85;11;15;17;46;22;29;1;0;0
2019-12-31 10:15:00;75;78;87;12;21;25;51;18;24;0;0;0
2019-12-31 10:30:00;87;73;75;26;33;28;76;27;31;2;0;2
2019-12-31 10:45:00;72;80;89;18;22;32;74;28;29;1;0;3
2019-12-31 11:00:00;88;71;72;25;21;26;67;23;36;1;0;1
2019-12-31 11:15:00;65;72;66;25;29;43;80;43;48;1;0;2
2019-12-31 11:30:00;85;88;89;29;21;41;87;28;32;2;0;9
2019-12-31 11:45:00;72;79;83;39;26;43;102;46;31;2;0;0
2019-12-31 12:00:00;66;68;78;21;20;53;97;27;36;0;0;2
2019-12-31 12:15:00;68;71;78;38;30;46;98;24;32;2;0;4
2019-12-31 12:30:00;62;64;76;29;19;35;88;18;27;0;0;0
