DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-08-03 00:00:00;9;4;1;2;7;11;4;2;5;2;2;1;0;10;14;0;0;0;0;0;0;0;0
2020-08-03 00:15:00;20;14;2;2;18;11;1;1;2;2;2;3;3;23;22;0;0;0;0;0;0;0;0
2020-08-03 00:30:00;15;13;1;1;11;3;2;0;1;1;1;0;1;17;13;0;0;0;0;0;0;0;0
2020-08-03 00:45:00;9;18;5;0;9;5;1;1;3;1;0;2;3;16;11;0;0;0;0;0;0;0;0
2020-08-03 01:00:00;8;6;1;1;9;6;0;0;1;0;0;1;1;10;12;0;0;0;0;0;0;0;0
2020-08-03 01:15:00;7;7;1;1;6;8;1;0;1;1;1;0;0;7;8;0;0;0;0;0;0;0;0
2020-08-03 01:30:00;5;4;0;0;3;2;0;2;3;0;0;0;0;7;4;0;0;0;0;0;0;0;0
2020-08-03 01:45:00;9;8;2;1;10;5;1;1;1;1;0;0;0;9;12;0;0;0;0;0;0;0;0
2020-08-03 02:00:00;2;1;0;1;4;4;0;1;0;0;1;0;0;2;6;0;0;0;0;0;0;0;0
2020-08-03 02:15:00;5;4;1;0;6;3;0;1;1;1;0;0;0;7;6;0;0;0;0;0;0;0;0
2020-08-03 02:30:00;1;1;1;0;2;1;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-08-03 02:45:00;4;3;2;0;2;4;1;0;0;1;1;1;1;6;5;0;0;0;0;0;0;0;0
2020-08-03 03:00:00;2;2;0;0;3;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0
2020-08-03 03:15:00;6;3;1;3;7;3;0;1;3;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-08-03 03:30:00;3;2;0;0;7;2;0;1;0;1;2;0;0;3;8;0;0;0;0;0;0;0;0
2020-08-03 03:45:00;1;3;0;2;7;5;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0
2020-08-03 04:00:00;6;5;1;0;9;6;2;0;0;0;0;2;2;6;11;0;0;0;0;0;0;0;0
2020-08-03 04:15:00;6;6;2;0;18;18;2;1;2;0;0;0;0;9;24;0;0;0;0;0;0;0;0
2020-08-03 04:30:00;12;14;2;0;11;15;2;1;3;1;1;3;3;17;19;0;0;0;0;0;0;0;0
2020-08-03 04:45:00;16;14;0;5;14;8;1;1;0;2;2;0;0;20;17;0;0;0;0;0;0;0;0
2020-08-03 05:00:00;21;20;2;4;19;19;3;0;3;4;4;4;3;31;31;0;0;0;0;0;0;0;0
2020-08-03 05:15:00;46;30;0;5;27;20;2;4;9;4;3;0;0;55;38;0;0;0;0;0;0;0;0
2020-08-03 05:30:00;62;54;2;9;30;17;7;11;11;5;6;4;2;80;34;0;0;0;0;0;0;0;0
2020-08-03 05:45:00;60;64;1;10;41;32;3;14;12;5;7;5;5;89;55;0;0;0;0;0;0;0;0
2020-08-03 06:00:00;29;95;8;13;40;41;3;11;8;1;10;8;5;64;54;0;0;0;0;0;0;0;0
2020-08-03 06:15:00;59;101;6;11;42;26;3;14;12;0;6;10;11;78;52;0;0;0;0;0;0;0;0
2020-08-03 06:30:00;78;130;6;18;47;40;8;20;12;1;0;10;9;108;68;0;0;0;0;0;0;0;0
2020-08-03 06:45:00;91;111;8;17;61;64;11;13;12;4;3;15;10;109;90;0;2;0;0;0;0;0;0
2020-08-03 07:00:00;86;118;5;23;55;48;9;19;15;8;5;15;12;136;80;0;0;0;0;0;0;0;3
2020-08-03 07:15:00;114;131;3;28;77;62;11;28;19;20;16;9;9;148;98;0;0;0;0;0;0;0;0
2020-08-03 07:30:00;136;129;3;33;76;74;5;31;25;14;11;16;12;175;90;0;2;0;0;0;0;0;1
2020-08-03 07:45:00;127;120;7;39;84;82;11;28;31;18;21;15;11;159;119;0;0;0;0;0;0;0;0
2020-08-03 08:00:00;111;133;12;27;74;55;14;33;21;11;12;14;16;161;96;0;0;0;0;0;0;1;0
2020-08-03 08:15:00;129;135;12;33;94;87;12;29;25;12;14;17;18;146;109;0;0;0;0;0;0;0;0
2020-08-03 08:30:00;107;122;15;26;80;74;11;26;29;13;16;10;10;125;95;0;0;0;0;0;0;0;0
2020-08-03 08:45:00;126;114;11;35;103;90;8;25;29;14;12;12;6;167;136;0;0;0;0;0;0;0;0
2020-08-03 09:00:00;101;121;11;31;83;74;9;22;25;14;16;12;13;147;112;0;1;0;0;0;0;0;0
2020-08-03 09:15:00;113;102;6;36;76;84;9;30;27;15;14;8;8;157;116;0;0;0;0;0;0;0;0
2020-08-03 09:30:00;118;121;14;24;94;101;12;30;17;18;23;15;12;142;128;0;0;0;0;0;0;0;0
2020-08-03 09:45:00;119;121;8;34;100;94;7;33;31;14;11;15;14;163;121;0;0;0;0;0;0;0;0
2020-08-03 10:00:00;125;109;14;29;103;107;12;35;18;5;8;11;13;163;143;0;0;0;0;0;0;0;0
2020-08-03 10:15:00;107;98;9;44;105;91;11;34;19;12;11;19;14;142;132;0;9;0;0;0;3;0;0
2020-08-03 10:30:00;127;133;9;22;102;94;16;17;26;11;10;17;19;169;134;0;1;0;0;0;0;0;0
2020-08-03 10:45:00;122;119;10;38;118;130;5;29;29;9;10;13;16;131;153;0;0;0;0;0;0;0;0
2020-08-03 11:00:00;123;142;11;42;115;136;19;34;21;13;13;13;14;169;146;0;0;0;0;0;0;0;0
2020-08-03 11:15:00;131;123;16;31;100;117;11;29;40;17;15;14;12;150;123;0;0;0;0;0;0;0;0
2020-08-03 11:30:00;166;115;18;36;124;134;11;28;39;9;9;20;20;182;152;0;0;0;0;0;0;0;0
2020-08-03 11:45:00;126;113;14;39;114;109;14;29;32;14;12;18;13;146;144;0;0;0;0;0;0;1;0
2020-08-03 12:00:00;134;117;13;25;113;110;9;24;28;16;13;14;14;166;149;0;0;0;0;0;0;0;2
2020-08-03 12:15:00;107;105;8;31;100;93;14;30;21;12;16;7;6;131;137;0;0;0;0;0;0;0;0
2020-08-03 12:30:00;117;111;9;34;123;122;18;31;17;13;15;13;14;140;151;0;0;0;0;0;0;0;0
2020-08-03 12:45:00;132;117;8;34;104;114;12;22;21;12;12;13;11;147;136;0;0;0;0;0;0;0;0
2020-08-03 13:00:00;108;97;10;21;99;82;8;33;29;13;10;15;15;141;127;0;0;0;0;0;0;0;0
2020-08-03 13:15:00;116;109;9;29;77;86;15;32;28;8;12;8;9;132;113;0;0;0;0;0;0;0;0
2020-08-03 13:30:00;132;120;9;39;113;116;10;21;27;10;8;14;13;150;149;0;0;0;0;0;0;0;0
2020-08-03 13:45:00;134;133;18;31;126;109;12;18;21;14;17;9;8;165;151;0;0;0;0;0;0;0;0
2020-08-03 14:00:00;122;124;12;36;113;128;14;24;16;12;15;16;14;152;140;0;0;0;0;0;0;0;11
2020-08-03 14:15:00;120;121;13;21;111;107;13;29;20;11;9;8;9;154;139;0;10;0;0;0;6;0;0
2020-08-03 14:30:00;133;118;9;35;120;138;13;25;39;13;13;15;14;141;154;0;0;0;0;0;3;0;0
2020-08-03 14:45:00;127;114;11;33;136;122;11;33;31;20;18;11;8;141;159;0;0;0;0;0;0;0;0
2020-08-03 15:00:00;130;104;12;30;125;114;12;28;35;18;14;18;14;162;151;0;0;0;0;0;0;0;0
2020-08-03 15:15:00;112;98;9;28;103;136;16;26;33;11;14;15;17;133;139;0;0;0;0;0;0;0;0
2020-08-03 15:30:00;135;127;16;36;118;132;19;43;31;14;10;15;16;149;156;0;4;0;0;0;0;0;0
2020-08-03 15:45:00;124;113;14;33;126;137;17;39;27;13;11;15;10;150;162;0;0;0;0;0;0;0;0
2020-08-03 16:00:00;147;129;9;32;137;146;16;37;39;18;19;12;12;183;182;0;0;0;0;0;1;2;0
2020-08-03 16:15:00;126;126;10;42;142;176;9;37;26;13;13;9;13;151;174;0;0;0;0;0;0;0;0
2020-08-03 16:30:00;123;109;11;38;144;163;23;51;39;6;5;16;14;161;184;0;0;0;0;0;0;2;0
2020-08-03 16:45:00;120;119;9;34;147;150;21;44;41;15;8;10;8;138;190;0;0;2;0;0;0;0;0
2020-08-03 17:00:00;138;131;15;24;143;158;16;47;42;17;25;13;9;172;188;1;0;1;0;0;0;0;0
2020-08-03 17:15:00;130;104;13;33;129;134;16;42;33;16;16;7;7;152;175;0;4;0;0;1;0;0;0
2020-08-03 17:30:00;121;119;13;39;118;116;10;30;34;14;13;11;11;146;143;0;0;0;0;0;0;0;0
2020-08-03 17:45:00;122;117;13;38;143;137;9;34;26;11;15;9;10;137;152;0;2;0;0;0;0;0;0
2020-08-03 18:00:00;128;105;9;29;118;122;14;30;27;17;12;4;4;149;165;1;0;0;0;0;0;0;0
2020-08-03 18:15:00;107;94;16;21;120;121;19;22;31;11;10;9;8;143;142;0;0;0;0;0;0;0;0
