DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-03-06 00:00:00;14;2;3;6;3;4;13;2;7;0;0;0
2020-03-06 00:15:00;10;6;3;9;6;11;9;5;9;1;0;1
2020-03-06 00:30:00;11;6;3;5;9;10;11;12;13;0;0;1
2020-03-06 00:45:00;17;5;1;2;6;10;16;5;11;0;0;1
2020-03-06 01:00:00;13;7;2;5;1;5;13;4;5;0;0;0
2020-03-06 01:15:00;14;6;0;4;6;4;14;4;3;0;0;0
2020-03-06 01:30:00;8;4;1;2;5;2;8;5;3;0;0;0
2020-03-06 01:45:00;9;6;0;2;2;4;11;1;4;0;0;1
2020-03-06 02:00:00;14;8;1;5;8;8;13;8;4;0;0;0
2020-03-06 02:15:00;10;7;1;0;2;4;10;4;5;0;0;0
2020-03-06 02:30:00;9;3;0;1;5;4;9;6;6;0;0;0
2020-03-06 02:45:00;13;6;1;4;3;4;13;4;5;0;0;0
2020-03-06 03:00:00;11;5;0;1;4;7;11;6;7;0;0;0
2020-03-06 03:15:00;8;7;0;1;3;3;9;2;3;0;0;0
2020-03-06 03:30:00;9;5;1;1;3;8;8;6;8;0;0;0
2020-03-06 03:45:00;7;3;0;0;6;9;8;6;10;0;0;0
2020-03-06 04:00:00;19;9;0;1;9;6;19;11;9;0;0;0
2020-03-06 04:15:00;24;8;0;0;10;17;25;15;20;0;0;0
2020-03-06 04:30:00;22;10;0;0;10;12;21;14;16;0;0;0
2020-03-06 04:45:00;29;14;0;1;21;22;29;29;22;0;0;1
2020-03-06 05:00:00;59;13;1;0;41;54;63;39;47;1;0;0
2020-03-06 05:15:00;61;26;1;5;44;83;62;56;56;2;0;2
2020-03-06 05:30:00;77;16;10;5;46;83;73;74;64;1;0;3
2020-03-06 05:45:00;170;33;8;10;40;79;162;69;61;1;0;2
2020-03-06 06:00:00;190;35;3;7;37;75;187;59;55;4;0;2
2020-03-06 06:15:00;201;32;6;13;47;87;207;71;65;0;0;7
2020-03-06 06:30:00;195;26;9;14;85;162;204;110;120;0;0;11
2020-03-06 06:45:00;171;38;15;21;128;209;187;121;168;2;0;8
2020-03-06 07:00:00;179;32;12;19;178;235;197;156;190;1;0;13
2020-03-06 07:15:00;240;42;14;21;157;245;275;149;202;2;0;9
2020-03-06 07:30:00;214;49;26;33;157;249;256;151;200;4;0;25
2020-03-06 07:45:00;208;56;22;33;98;203;250;106;172;6;2;11
2020-03-06 08:00:00;213;34;14;25;139;156;236;118;159;4;0;11
2020-03-06 08:15:00;186;29;20;32;100;156;207;102;153;4;4;9
2020-03-06 08:30:00;182;38;18;26;110;160;213;97;142;1;0;9
2020-03-06 08:45:00;186;27;34;45;101;106;204;93;111;1;1;10
2020-03-06 09:00:00;147;34;18;24;85;121;168;90;97;1;0;4
2020-03-06 09:15:00;174;26;27;26;96;124;194;91;111;4;3;9
2020-03-06 09:30:00;200;37;27;35;110;109;223;102;124;3;1;4
2020-03-06 09:45:00;213;41;28;42;90;128;250;101;119;4;2;3
