DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-12-06 00:00:00;18;11;2;1;0;0;2;5;6;3;1;2;6;2;5;2;0
2019-12-06 00:15:00;10;9;5;1;0;3;0;7;10;3;2;10;12;8;2;3;0
2019-12-06 00:30:00;8;8;4;3;0;2;2;8;7;8;1;13;10;7;7;5;0
2019-12-06 00:45:00;12;11;3;3;0;1;1;9;7;2;4;5;11;4;3;2;0
2019-12-06 01:00:00;7;7;2;1;0;0;3;5;8;2;0;11;12;3;0;2;0
2019-12-06 01:15:00;9;6;1;3;0;0;0;4;5;4;1;5;5;2;0;2;0
2019-12-06 01:30:00;6;4;2;0;0;1;1;10;5;3;0;6;7;2;0;1;0
2019-12-06 01:45:00;12;4;0;0;1;0;0;7;2;3;0;3;3;1;0;1;0
2019-12-06 02:00:00;8;6;3;1;0;0;0;7;2;4;1;6;5;4;0;2;0
2019-12-06 02:15:00;9;7;0;0;0;0;0;2;6;2;0;6;6;1;0;0;0
2019-12-06 02:30:00;3;6;0;1;0;0;0;5;2;2;1;3;2;3;0;1;0
2019-12-06 02:45:00;8;7;1;0;0;0;1;4;5;3;0;4;5;1;0;1;0
2019-12-06 03:00:00;9;10;0;0;0;0;0;4;1;5;1;5;7;2;0;0;0
2019-12-06 03:15:00;6;4;0;0;0;0;0;3;4;3;0;4;3;1;0;1;0
2019-12-06 03:30:00;8;10;3;3;0;0;0;2;3;1;0;8;2;0;2;2;0
2019-12-06 03:45:00;8;5;2;0;0;0;0;1;5;1;0;3;7;1;0;0;0
2019-12-06 04:00:00;5;6;3;2;0;0;0;6;3;4;1;4;10;3;0;2;0
2019-12-06 04:15:00;13;11;2;0;0;0;0;5;6;5;1;5;6;1;1;1;0
2019-12-06 04:30:00;15;18;4;0;0;0;0;7;11;7;1;6;5;1;4;1;0
2019-12-06 04:45:00;16;23;11;1;0;0;0;3;9;7;2;19;10;5;2;2;0
2019-12-06 05:00:00;22;47;43;0;0;0;0;15;20;11;6;30;13;7;7;0;0
2019-12-06 05:15:00;27;57;62;0;0;1;1;16;14;8;4;29;12;4;11;3;0
2019-12-06 05:30:00;54;67;62;1;0;0;0;32;49;15;17;49;20;6;24;2;0
2019-12-06 05:45:00;54;69;75;1;0;0;0;34;53;26;16;44;24;12;11;3;0
2019-12-06 06:00:00;57;70;71;1;0;1;0;54;70;28;20;39;28;16;4;5;0
2019-12-06 06:15:00;116;70;90;4;2;1;0;78;57;24;23;53;40;18;13;5;0
2019-12-06 06:30:00;119;88;110;4;0;1;0;54;67;29;24;69;48;29;15;9;0
2019-12-06 06:45:00;118;82;105;10;0;1;4;46;57;28;25;78;47;34;23;13;0
2019-12-06 07:00:00;98;84;94;9;0;1;0;54;59;25;29;74;73;64;20;25;0
2019-12-06 07:15:00;104;127;130;29;1;2;2;81;77;28;23;93;82;72;225;43;0
2019-12-06 07:30:00;73;118;132;39;0;6;1;84;90;34;33;97;81;60;60;66;0
2019-12-06 07:45:00;105;138;150;27;0;2;6;86;110;37;34;92;62;46;28;46;0
2019-12-06 08:00:00;114;104;117;13;0;3;1;72;82;45;34;81;54;39;21;27;0
2019-12-06 08:15:00;88;84;91;13;0;5;4;66;74;33;34;72;62;47;9;23;0
2019-12-06 08:30:00;99;87;101;12;1;5;3;78;82;29;23;72;59;41;10;27;0
2019-12-06 08:45:00;97;88;94;16;0;3;3;63;85;35;35;73;60;59;19;22;0
2019-12-06 09:00:00;92;84;73;6;1;9;1;62;71;47;31;71;49;41;10;10;0
2019-12-06 09:15:00;90;82;80;10;1;2;6;65;67;35;26;76;64;40;12;15;0
2019-12-06 09:30:00;74;90;84;17;0;4;3;122;84;38;25;89;52;45;19;16;0
