DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-04-03 00:00:00;2;3;3;6;2;2;2;0;0;1;3
2020-04-03 00:15:00;9;11;8;7;6;9;1;3;0;0;2
2020-04-03 00:30:00;6;7;4;11;3;3;1;0;0;2;0
2020-04-03 00:45:00;8;11;6;9;3;0;0;0;0;2;3
2020-04-03 01:00:00;5;8;9;7;3;2;1;1;0;1;0
2020-04-03 01:15:00;5;6;5;5;1;0;0;2;0;1;1
2020-04-03 01:30:00;13;13;7;4;0;2;0;3;0;3;0
2020-04-03 01:45:00;8;10;5;2;1;0;0;1;0;0;0
2020-04-03 02:00:00;4;5;1;5;2;2;0;1;0;0;1
2020-04-03 02:15:00;10;13;4;4;2;3;0;1;0;1;0
2020-04-03 02:30:00;5;6;6;0;3;0;0;0;0;0;0
2020-04-03 02:45:00;5;6;4;8;1;0;0;2;0;0;1
2020-04-03 03:00:00;2;7;2;6;3;2;0;1;0;2;1
2020-04-03 03:15:00;4;7;2;3;1;3;2;1;0;1;2
2020-04-03 03:30:00;5;5;4;3;4;2;0;0;0;1;0
2020-04-03 03:45:00;4;5;1;4;2;2;0;2;0;0;1
2020-04-03 04:00:00;5;11;5;3;3;1;1;1;0;0;0
2020-04-03 04:15:00;13;15;14;5;4;0;0;1;0;0;0
2020-04-03 04:30:00;8;8;4;6;3;1;0;3;0;1;2
2020-04-03 04:45:00;18;20;5;6;4;1;1;7;0;2;3
2020-04-03 05:00:00;22;24;11;12;15;7;1;3;0;3;3
2020-04-03 05:15:00;29;33;21;18;10;8;1;2;0;7;5
2020-04-03 05:30:00;73;80;53;26;18;10;3;13;0;10;12
2020-04-03 05:45:00;61;70;43;23;25;10;4;11;0;6;11
2020-04-03 06:00:00;55;61;42;28;10;42;6;14;0;8;9
2020-04-03 06:15:00;62;68;59;44;22;13;8;19;0;16;18
2020-04-03 06:30:00;105;115;82;49;33;21;3;18;0;20;27
2020-04-03 06:45:00;79;97;88;66;40;20;8;26;0;19;25
2020-04-03 07:00:00;70;82;62;71;40;20;3;19;0;15;25
2020-04-03 07:15:00;75;89;74;76;54;25;13;14;0;17;23
2020-04-03 07:30:00;85;103;70;84;48;15;6;14;0;19;31
2020-04-03 07:45:00;91;105;71;98;58;28;12;21;0;19;21
2020-04-03 08:00:00;59;77;58;65;42;25;13;23;0;14;14
2020-04-03 08:15:00;54;66;59;63;45;24;6;19;0;12;15
2020-04-03 08:30:00;50;72;52;78;49;18;8;19;0;14;23
2020-04-03 08:45:00;68;77;67;57;42;20;9;25;0;10;13
2020-04-03 09:00:00;54;68;49;68;40;12;5;19;0;11;20
2020-04-03 09:15:00;77;99;61;58;37;23;16;23;0;14;21
2020-04-03 09:30:00;77;97;70;71;58;14;8;27;0;15;19
