DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-11-26 00:00:00;0;0;5;0;1;5;0;0;0;0;0;0;0;0
2020-11-26 00:15:00;0;0;3;0;0;6;0;0;0;0;0;0;0;0
2020-11-26 00:30:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-11-26 00:45:00;0;0;6;0;0;2;0;0;0;0;0;0;0;0
2020-11-26 01:00:00;0;0;2;0;0;3;0;0;0;0;0;0;0;0
2020-11-26 01:15:00;0;0;2;0;1;2;0;0;0;0;0;0;0;0
2020-11-26 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-11-26 01:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 02:00:00;0;0;3;0;0;1;0;0;0;0;0;0;0;0
2020-11-26 02:15:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-26 02:30:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-11-26 02:45:00;0;0;2;0;0;2;0;0;0;0;0;0;0;0
2020-11-26 03:00:00;0;0;1;0;0;3;0;0;0;0;0;0;0;0
2020-11-26 03:15:00;0;0;4;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 03:30:00;0;0;3;1;1;2;0;0;0;0;0;0;0;0
2020-11-26 03:45:00;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-11-26 04:00:00;2;0;7;0;0;6;0;0;0;0;0;0;0;0
2020-11-26 04:15:00;0;0;13;0;0;3;0;0;0;0;0;0;0;0
2020-11-26 04:30:00;0;0;10;0;0;5;0;0;0;0;0;0;0;0
2020-11-26 04:45:00;0;0;24;1;1;14;0;0;0;0;0;0;0;0
2020-11-26 05:00:00;2;0;59;1;2;8;0;0;0;0;0;0;0;0
2020-11-26 05:15:00;0;0;126;5;5;8;0;0;0;0;0;0;0;0
2020-11-26 05:30:00;0;0;138;6;6;17;0;0;0;0;0;0;0;0
2020-11-26 05:45:00;0;0;142;0;3;62;0;0;0;0;0;0;0;0
2020-11-26 06:00:00;1;0;90;2;3;69;0;0;0;0;0;0;0;0
2020-11-26 06:15:00;0;0;166;2;3;60;0;0;0;0;1;0;0;0
2020-11-26 06:30:00;4;0;201;9;11;65;0;0;0;0;0;0;0;0
2020-11-26 06:45:00;1;0;232;7;9;57;0;0;0;0;0;0;0;0
2020-11-26 07:00:00;3;0;240;4;6;60;0;0;0;0;0;0;0;0
2020-11-26 07:15:00;0;0;267;41;42;89;0;0;0;0;0;0;1;0
2020-11-26 07:30:00;8;0;261;46;46;106;0;3;0;0;0;0;0;0
2020-11-26 07:45:00;5;0;254;29;47;139;0;5;0;0;0;0;0;0
