DATUM;1(DA1);2(DA2RES);3(DB1);4(DC1);5(DC2RES);6(DD1);7(TAFBA);8(TAFGB);9(TAFBB);10(TAFBC);11(TAFGD);12(TAFBD);13(TAFGB2);14(TAFBB2)
2020-11-12 00:00:00;0;0;3;0;0;6;0;0;0;0;0;0;0;0
2020-11-12 00:15:00;0;0;2;1;1;9;0;0;0;0;0;0;0;0
2020-11-12 00:30:00;0;0;2;0;0;7;0;0;0;0;0;0;0;0
2020-11-12 00:45:00;0;0;4;0;0;4;0;0;0;0;0;0;0;0
2020-11-12 01:00:00;0;0;2;1;1;5;0;0;0;0;0;0;0;0
2020-11-12 01:15:00;0;0;0;0;1;3;0;0;0;0;0;0;0;0
2020-11-12 01:30:00;0;0;4;0;0;3;0;0;0;0;0;0;0;0
2020-11-12 01:45:00;0;0;1;0;1;2;0;0;0;0;0;0;0;0
2020-11-12 02:00:00;0;0;2;0;0;4;0;0;0;0;0;0;0;0
2020-11-12 02:15:00;0;0;3;0;0;4;0;0;0;0;0;0;0;0
2020-11-12 02:30:00;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-11-12 02:45:00;0;0;0;0;0;4;0;0;0;0;0;0;0;0
2020-11-12 03:00:00;0;0;1;0;0;2;0;0;0;0;0;0;0;0
2020-11-12 03:15:00;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2020-11-12 03:30:00;0;0;4;1;1;7;0;0;0;0;0;0;0;0
2020-11-12 03:45:00;1;0;5;0;0;3;0;0;0;0;0;0;0;0
2020-11-12 04:00:00;0;0;6;0;0;3;0;0;0;0;0;0;0;0
2020-11-12 04:15:00;1;0;4;0;0;10;0;0;0;0;0;0;0;0
2020-11-12 04:30:00;0;0;12;0;0;4;0;0;0;0;0;0;0;0
2020-11-12 04:45:00;0;0;18;0;0;13;0;0;0;0;0;0;0;0
2020-11-12 05:00:00;0;0;56;4;4;8;0;0;0;0;0;0;0;0
2020-11-12 05:15:00;0;0;125;3;3;4;0;0;0;0;0;0;0;0
2020-11-12 05:30:00;1;0;151;6;9;22;0;0;0;0;0;0;0;0
2020-11-12 05:45:00;2;0;128;5;6;50;0;0;0;0;0;0;0;0
2020-11-12 06:00:00;0;0;105;2;4;64;0;0;0;0;0;0;0;0
2020-11-12 06:15:00;1;0;175;2;3;75;0;0;0;0;1;0;0;0
2020-11-12 06:30:00;2;0;190;9;11;62;0;0;0;0;0;0;0;0
2020-11-12 06:45:00;0;0;229;7;10;66;0;1;0;0;0;0;0;0
2020-11-12 07:00:00;2;0;225;14;18;60;0;0;0;0;0;0;0;0
2020-11-12 07:15:00;1;0;261;43;45;93;0;1;0;0;1;0;1;0
2020-11-12 07:30:00;3;0;226;44;43;115;0;0;0;0;0;0;0;0
2020-11-12 07:45:00;6;0;235;23;26;141;0;0;0;0;0;0;0;0
2020-11-12 08:00:00;1;0;199;20;22;103;0;3;0;0;0;0;1;0
2020-11-12 08:15:00;2;0;162;11;14;110;0;2;0;0;0;0;0;0
2020-11-12 08:30:00;1;0;172;14;16;87;0;1;0;0;0;0;3;0
2020-11-12 08:45:00;4;0;155;17;16;89;0;2;0;0;0;0;0;0
2020-11-12 09:00:00;5;0;112;11;18;83;0;0;0;0;0;0;0;0
2020-11-12 09:15:00;4;0;151;5;9;102;0;3;0;0;0;0;1;0
2020-11-12 09:30:00;3;0;146;10;10;84;0;1;0;0;0;0;0;0
2020-11-12 09:45:00;3;0;136;13;18;111;0;7;0;0;1;0;0;0
2020-11-12 10:00:00;7;0;120;6;13;111;0;3;0;0;0;0;0;0
2020-11-12 10:15:00;6;0;131;11;12;126;0;0;0;0;1;0;0;0
2020-11-12 10:30:00;4;0;151;8;10;127;0;1;0;0;0;0;3;0
2020-11-12 10:45:00;0;0;119;6;8;125;0;3;0;0;1;0;0;0
2020-11-12 11:00:00;4;0;145;11;12;125;0;4;0;0;0;0;2;0
2020-11-12 11:15:00;3;0;115;10;12;121;0;1;0;0;0;0;0;0
2020-11-12 11:30:00;5;0;125;5;8;156;0;5;0;0;0;0;0;0
2020-11-12 11:45:00;1;0;113;11;17;139;0;4;0;0;0;0;2;0
2020-11-12 12:00:00;2;0;122;13;15;140;0;0;0;0;0;0;2;0
2020-11-12 12:15:00;2;0;123;9;8;154;0;3;0;0;1;0;1;0
2020-11-12 12:30:00;3;0;147;7;12;145;0;5;0;0;0;0;2;0
2020-11-12 12:45:00;1;0;136;10;16;134;0;2;0;0;0;0;0;0
2020-11-12 13:00:00;0;0;161;9;11;163;0;5;0;0;0;0;0;0
2020-11-12 13:15:00;0;0;178;8;10;149;0;7;0;0;0;0;2;0
2020-11-12 13:30:00;1;0;197;12;17;164;0;2;0;0;1;0;2;0
2020-11-12 13:45:00;7;0;181;17;20;152;0;3;0;0;0;0;0;0
2020-11-12 14:00:00;1;0;164;12;15;182;0;7;0;0;0;0;1;0
2020-11-12 14:15:00;3;0;157;8;15;195;0;1;0;0;2;0;1;0
2020-11-12 14:30:00;3;0;134;11;19;236;0;3;0;0;0;0;0;0
2020-11-12 14:45:00;8;0;133;12;20;191;0;4;0;0;2;0;0;0
2020-11-12 15:00:00;3;0;137;11;16;213;0;1;0;0;1;0;2;0
2020-11-12 15:15:00;2;0;141;11;15;206;0;4;0;0;0;0;1;0
2020-11-12 15:30:00;2;0;171;18;20;226;0;2;0;0;0;0;0;0
2020-11-12 15:45:00;6;0;146;14;16;250;0;3;0;0;0;0;1;0
2020-11-12 16:00:00;5;0;166;15;21;234;0;2;0;0;0;0;0;0
2020-11-12 16:15:00;3;0;124;11;20;229;0;5;0;0;1;0;0;0
2020-11-12 16:30:00;7;0;158;12;23;256;0;3;0;0;0;0;0;0
2020-11-12 16:45:00;8;0;129;16;22;233;0;1;0;0;0;0;0;0
2020-11-12 17:00:00;1;0;133;9;13;243;0;4;0;0;0;0;0;0
2020-11-12 17:15:00;6;0;134;14;23;245;0;2;0;0;2;0;0;0
2020-11-12 17:30:00;6;0;107;11;21;231;0;3;0;0;1;0;0;0
2020-11-12 17:45:00;5;0;101;7;10;212;0;0;0;0;2;0;0;0
2020-11-12 18:00:00;2;0;106;7;13;203;0;4;0;0;0;0;1;0
2020-11-12 18:15:00;6;0;82;10;14;186;0;4;0;0;0;0;0;0
2020-11-12 18:30:00;3;0;94;7;15;167;0;1;0;0;0;0;1;0
2020-11-12 18:45:00;1;0;68;10;11;139;0;2;0;0;0;0;0;0
2020-11-12 19:00:00;2;0;72;5;7;129;0;2;0;0;0;0;0;0
2020-11-12 19:15:00;3;0;51;6;6;109;0;0;0;0;1;0;0;0
2020-11-12 19:30:00;0;0;53;6;9;101;0;3;0;0;0;0;1;0
2020-11-12 19:45:00;2;0;49;4;5;75;0;3;0;0;0;0;0;0
2020-11-12 20:00:00;0;0;45;3;7;75;0;1;0;0;0;0;2;0
2020-11-12 20:15:00;0;0;37;3;7;54;0;2;0;0;1;0;0;0
2020-11-12 20:30:00;0;0;52;4;8;61;0;0;0;0;0;0;0;0
2020-11-12 20:45:00;3;0;53;3;6;53;0;0;0;0;0;0;0;0
2020-11-12 21:00:00;0;0;80;2;4;44;0;1;0;0;0;0;0;0
2020-11-12 21:15:00;3;0;76;4;7;37;0;0;0;0;0;0;0;0
2020-11-12 21:30:00;0;0;38;2;4;41;0;0;0;0;0;0;0;0
2020-11-12 21:45:00;1;0;21;2;2;93;0;0;0;0;0;0;0;0
2020-11-12 22:00:00;0;0;20;2;2;102;0;1;0;0;0;0;0;0
2020-11-12 22:15:00;1;0;21;1;2;95;0;0;0;0;0;0;0;0
2020-11-12 22:30:00;0;0;17;2;3;19;0;0;0;0;0;0;0;0
2020-11-12 22:45:00;0;0;14;2;6;42;0;0;0;0;0;0;0;0
2020-11-12 23:00:00;1;0;10;3;6;12;0;0;0;0;0;0;0;0
2020-11-12 23:15:00;1;0;9;0;0;21;0;0;0;0;0;0;0;0
2020-11-12 23:30:00;0;0;10;0;0;11;0;0;0;0;0;0;0;0
2020-11-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
