DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-08-30 00:00:00;15;29;25;24;1;4;0
2020-08-30 00:15:00;18;29;28;23;1;3;0
2020-08-30 00:30:00;19;17;19;23;6;3;0
2020-08-30 00:45:00;11;22;22;8;2;5;0
2020-08-30 01:00:00;14;23;18;14;1;3;0
2020-08-30 01:15:00;16;25;18;12;1;3;0
2020-08-30 01:30:00;15;24;14;12;1;2;0
2020-08-30 01:45:00;13;21;13;21;1;2;0
2020-08-30 02:00:00;11;16;15;12;1;1;0
2020-08-30 02:15:00;18;13;8;9;2;1;0
2020-08-30 02:30:00;6;12;13;14;1;0;0
2020-08-30 02:45:00;11;18;7;10;0;1;0
2020-08-30 03:00:00;13;21;7;7;0;2;0
2020-08-30 03:15:00;6;9;5;9;1;1;0
2020-08-30 03:30:00;6;5;11;8;0;1;0
2020-08-30 03:45:00;1;9;4;5;1;1;0
2020-08-30 04:00:00;5;7;9;3;0;1;0
2020-08-30 04:15:00;6;9;5;4;1;0;0
2020-08-30 04:30:00;4;2;6;4;1;0;0
2020-08-30 04:45:00;5;5;4;2;1;0;0
2020-08-30 05:00:00;5;15;12;5;1;0;0
2020-08-30 05:15:00;8;9;8;11;1;1;0
2020-08-30 05:30:00;7;8;21;15;0;2;0
2020-08-30 05:45:00;11;8;16;15;3;2;0
2020-08-30 06:00:00;21;14;8;7;0;3;0
2020-08-30 06:15:00;9;18;6;6;2;0;0
2020-08-30 06:30:00;7;12;10;8;2;0;0
2020-08-30 06:45:00;11;9;11;4;0;2;0
2020-08-30 07:00:00;13;14;5;2;2;0;0
2020-08-30 07:15:00;8;12;5;6;0;0;0
2020-08-30 07:30:00;14;9;13;11;4;0;0
2020-08-30 07:45:00;7;7;12;7;2;1;0
2020-08-30 08:00:00;6;15;14;12;2;3;0
2020-08-30 08:15:00;9;28;19;16;0;2;0
2020-08-30 08:30:00;21;20;18;18;2;2;0
2020-08-30 08:45:00;17;17;25;15;6;3;0
2020-08-30 09:00:00;25;25;22;17;2;1;0
2020-08-30 09:15:00;32;28;30;23;3;5;0
2020-08-30 09:30:00;29;31;31;33;4;4;0
2020-08-30 09:45:00;26;31;35;38;10;4;0
2020-08-30 10:00:00;35;47;35;28;11;9;0
2020-08-30 10:15:00;31;44;38;28;9;5;0
2020-08-30 10:30:00;48;59;45;45;12;9;0
2020-08-30 10:45:00;56;71;51;43;13;3;0
2020-08-30 11:00:00;50;51;49;41;6;7;0
2020-08-30 11:15:00;42;75;63;46;10;11;0
2020-08-30 11:30:00;55;63;49;52;62;6;0
2020-08-30 11:45:00;44;60;60;46;7;10;0
2020-08-30 12:00:00;46;75;50;54;6;10;5
2020-08-30 12:15:00;66;77;56;47;8;11;0
2020-08-30 12:30:00;49;68;60;40;7;11;0
2020-08-30 12:45:00;49;72;69;55;8;9;0
2020-08-30 13:00:00;57;63;63;42;46;8;0
2020-08-30 13:15:00;60;70;66;62;2;14;0
2020-08-30 13:30:00;55;77;56;82;7;16;0
2020-08-30 13:45:00;46;76;66;69;11;12;0
2020-08-30 14:00:00;68;93;65;74;3;21;0
2020-08-30 14:15:00;50;71;74;70;103;15;0
2020-08-30 14:30:00;63;87;79;81;5;14;0
2020-08-30 14:45:00;58;84;90;89;7;9;0
2020-08-30 15:00:00;53;83;67;72;14;16;0
2020-08-30 15:15:00;71;95;79;79;3;7;0
2020-08-30 15:30:00;61;78;58;69;35;18;5
2020-08-30 15:45:00;59;81;79;65;6;12;0
2020-08-30 16:00:00;64;76;61;55;10;15;0
2020-08-30 16:15:00;58;75;70;75;5;10;0
2020-08-30 16:30:00;69;83;63;69;2;8;0
2020-08-30 16:45:00;78;95;88;92;11;8;0
2020-08-30 17:00:00;73;85;71;71;5;9;0
2020-08-30 17:15:00;55;73;70;60;9;12;0
2020-08-30 17:30:00;63;83;64;77;11;9;0
2020-08-30 17:45:00;61;66;83;85;9;17;0
2020-08-30 18:00:00;64;84;80;88;7;7;0
2020-08-30 18:15:00;61;78;61;91;7;10;0
2020-08-30 18:30:00;58;74;66;69;7;11;0
2020-08-30 18:45:00;57;84;63;76;15;13;0
2020-08-30 19:00:00;55;82;53;62;5;13;0
2020-08-30 19:15:00;47;82;71;77;15;8;0
2020-08-30 19:30:00;51;58;65;65;8;8;0
2020-08-30 19:45:00;55;69;57;67;11;7;0
2020-08-30 20:00:00;48;67;65;70;9;10;0
2020-08-30 20:15:00;51;66;63;53;4;14;0
2020-08-30 20:30:00;56;57;45;59;8;13;0
2020-08-30 20:45:00;39;48;53;56;1;5;0
2020-08-30 21:00:00;29;51;59;44;3;7;0
2020-08-30 21:15:00;49;71;65;49;3;13;0
2020-08-30 21:30:00;39;45;76;35;4;9;0
2020-08-30 21:45:00;28;42;60;50;0;7;0
2020-08-30 22:00:00;32;43;33;27;4;6;0
2020-08-30 22:15:00;28;33;29;37;4;3;0
2020-08-30 22:30:00;27;34;27;17;0;3;0
2020-08-30 22:45:00;18;28;31;24;2;2;0
2020-08-30 23:00:00;22;26;22;17;4;4;0
2020-08-30 23:15:00;20;32;28;22;2;3;0
2020-08-30 23:30:00;10;19;17;16;2;2;0
2020-08-30 23:45:00;6;11;25;19;1;1;0
