DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-07-30 00:00:00;8;19;12;4;4;9;11;5
2020-07-30 00:15:00;5;18;10;14;14;19;12;8
2020-07-30 00:30:00;11;5;1;6;5;10;9;6
2020-07-30 00:45:00;7;8;1;1;4;7;23;7
2020-07-30 01:00:00;4;4;4;10;9;13;10;4
2020-07-30 01:15:00;6;6;3;0;1;1;6;6
2020-07-30 01:30:00;2;2;5;3;3;8;3;1
2020-07-30 01:45:00;7;9;6;3;4;7;5;3
2020-07-30 02:00:00;3;5;5;1;1;2;3;2
2020-07-30 02:15:00;8;3;1;1;5;6;10;3
2020-07-30 02:30:00;5;5;0;8;5;8;4;5
2020-07-30 02:45:00;2;3;3;4;4;6;10;9
2020-07-30 03:00:00;1;2;4;3;3;3;9;3
2020-07-30 03:15:00;5;3;0;5;3;7;5;2
2020-07-30 03:30:00;6;4;1;2;2;4;6;5
2020-07-30 03:45:00;8;15;4;6;4;9;5;3
2020-07-30 04:00:00;8;11;6;4;4;6;6;3
2020-07-30 04:15:00;15;7;3;9;4;13;15;7
2020-07-30 04:30:00;13;8;6;1;2;4;9;3
2020-07-30 04:45:00;25;10;11;10;9;16;18;4
2020-07-30 05:00:00;25;11;14;5;9;16;18;2
2020-07-30 05:15:00;25;21;17;18;14;39;36;15
2020-07-30 05:30:00;50;33;31;18;24;48;30;19
2020-07-30 05:45:00;48;43;44;27;37;79;46;22
2020-07-30 06:00:00;49;39;40;29;35;81;40;28
2020-07-30 06:15:00;48;38;50;37;47;101;68;49
2020-07-30 06:30:00;59;62;57;138;72;154;82;52
2020-07-30 06:45:00;51;71;41;81;103;197;68;70
2020-07-30 07:00:00;57;54;59;125;82;165;64;77
2020-07-30 07:15:00;57;67;52;55;73;143;77;88
2020-07-30 07:30:00;60;69;55;69;74;169;86;73
2020-07-30 07:45:00;70;70;45;94;95;185;79;68
2020-07-30 08:00:00;72;71;44;51;67;134;77;80
2020-07-30 08:15:00;56;60;37;66;79;137;54;60
2020-07-30 08:30:00;71;82;42;50;43;141;75;67
2020-07-30 08:45:00;78;103;35;73;73;133;72;71
2020-07-30 09:00:00;75;70;40;51;62;116;65;73
2020-07-30 09:15:00;76;73;34;38;40;85;58;61
2020-07-30 09:30:00;95;82;41;58;51;105;80;76
2020-07-30 09:45:00;72;84;35;46;64;129;77;72
2020-07-30 10:00:00;97;81;45;120;65;123;80;77
