DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-19 00:00:00;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:15:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-19 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 00:45:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-19 03:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-19 03:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 03:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-19 04:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-19 04:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-19 04:30:00;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2020-11-19 04:45:00;0;0;3;3;0;0;3;3;0;0;0;0;0;0
2020-11-19 05:00:00;0;0;1;3;0;0;3;4;0;0;0;0;0;0
2020-11-19 05:15:00;0;0;2;2;0;0;10;10;0;0;0;0;0;0
2020-11-19 05:30:00;0;0;7;6;0;0;14;11;0;0;0;0;0;0
2020-11-19 05:45:00;0;0;15;13;0;0;12;10;0;0;0;0;0;0
2020-11-19 06:00:00;0;0;7;11;0;0;9;10;0;0;0;0;0;0
2020-11-19 06:15:00;0;0;19;13;0;0;12;10;0;0;0;0;0;0
2020-11-19 06:30:00;0;0;8;10;0;0;19;22;0;0;0;0;0;0
2020-11-19 06:45:00;0;0;11;10;0;0;15;17;0;0;0;0;0;0
2020-11-19 07:00:00;0;0;11;8;0;0;11;13;0;0;0;2;0;0
2020-11-19 07:15:00;0;0;20;21;0;0;15;11;1;0;0;0;0;0
2020-11-19 07:30:00;0;0;25;27;0;0;16;18;0;0;0;0;1;0
2020-11-19 07:45:00;0;0;36;30;0;0;11;11;0;0;0;0;3;0
2020-11-19 08:00:00;0;0;36;31;0;0;18;16;0;0;0;0;0;0
2020-11-19 08:15:00;0;0;23;23;0;0;12;12;0;0;0;1;2;0
2020-11-19 08:30:00;0;0;30;31;0;0;14;20;0;0;0;0;0;0
2020-11-19 08:45:00;0;0;19;19;0;0;13;18;0;0;0;0;0;0
2020-11-19 09:00:00;0;0;14;16;0;0;11;13;1;0;0;0;0;0
2020-11-19 09:15:00;
2020-11-19 09:30:00;
2020-11-19 09:45:00;
2020-11-19 10:00:00;0;0;22;19;0;0;17;17;0;0;0;0;0;0
2020-11-19 10:15:00;0;0;29;26;0;0;13;13;2;0;0;0;0;0
2020-11-19 10:30:00;0;0;17;15;0;0;6;8;1;0;0;0;0;0
2020-11-19 10:45:00;0;0;22;20;0;0;11;12;1;0;0;0;0;0
2020-11-19 11:00:00;0;0;25;23;0;0;7;7;0;0;0;0;0;0
2020-11-19 11:15:00;0;0;29;30;0;0;10;10;3;0;0;0;0;0
2020-11-19 11:30:00;0;0;15;17;0;0;10;10;2;3;0;0;0;0
2020-11-19 11:45:00;0;0;26;18;0;0;11;11;0;0;0;2;0;0
2020-11-19 12:00:00;0;0;21;23;0;0;14;14;1;2;1;1;1;0
2020-11-19 12:15:00;0;0;17;16;0;0;6;7;0;0;0;0;0;0
2020-11-19 12:30:00;0;0;22;18;0;0;15;15;0;0;0;0;0;0
2020-11-19 12:45:00;0;0;20;17;0;0;7;9;0;0;0;0;0;0
2020-11-19 13:00:00;0;0;16;10;0;0;7;9;0;0;0;0;0;0
2020-11-19 13:15:00;0;0;20;19;0;0;12;14;0;0;0;3;0;0
2020-11-19 13:30:00;0;0;14;14;0;0;14;17;0;0;0;1;0;0
