DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-26 00:00:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 00:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 00:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 01:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 01:15:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-26 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 02:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-26 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 03:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-26 03:30:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-11-26 03:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-26 04:00:00;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-26 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-26 04:30:00;0;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-11-26 04:45:00;0;0;3;3;0;0;4;4;0;0;0;0;0;0
2020-11-26 05:00:00;0;0;5;4;0;0;3;3;0;0;0;0;0;0
2020-11-26 05:15:00;0;0;5;4;0;0;9;8;0;0;0;0;0;0
2020-11-26 05:30:00;0;0;5;5;0;0;10;10;0;0;0;0;0;0
2020-11-26 05:45:00;0;0;8;7;0;0;11;12;0;0;0;0;0;0
2020-11-26 06:00:00;0;0;15;19;0;0;8;10;0;0;0;0;0;0
2020-11-26 06:15:00;0;0;9;8;0;0;4;4;0;0;0;0;0;0
2020-11-26 06:30:00;0;0;13;13;0;0;18;19;0;0;0;0;0;0
2020-11-26 06:45:00;0;0;8;10;0;0;17;18;0;0;0;0;0;0
2020-11-26 07:00:00;0;0;10;10;0;0;10;15;0;0;0;1;0;0
2020-11-26 07:15:00;0;0;14;13;0;0;16;16;1;0;0;1;2;0
2020-11-26 07:30:00;0;0;23;14;0;0;20;22;0;0;0;0;0;0
2020-11-26 07:45:00;0;0;23;21;0;0;13;12;0;0;0;0;0;0
2020-11-26 08:00:00;0;0;31;23;0;0;21;22;0;0;0;0;0;0
2020-11-26 08:15:00;0;0;20;16;0;0;14;15;1;0;0;0;0;0
2020-11-26 08:30:00;0;0;23;18;0;0;8;10;0;0;0;1;0;0
2020-11-26 08:45:00;0;0;12;9;0;0;12;15;0;0;0;0;0;0
2020-11-26 09:00:00;0;0;17;14;0;0;14;17;0;0;0;0;0;0
2020-11-26 09:15:00;0;0;24;19;0;0;10;13;0;0;0;0;0;0
2020-11-26 09:30:00;0;0;22;17;0;0;14;20;0;0;0;0;0;0
2020-11-26 09:45:00;0;0;17;13;0;0;15;15;0;0;0;0;0;0
2020-11-26 10:00:00;0;0;17;10;0;0;10;12;0;0;0;0;0;0
2020-11-26 10:15:00;0;0;19;16;0;0;12;13;0;0;0;0;0;0
2020-11-26 10:30:00;0;0;24;16;0;0;14;17;0;0;0;0;0;0
2020-11-26 10:45:00;0;0;23;19;0;0;13;15;0;0;0;0;0;0
2020-11-26 11:00:00;0;0;9;9;0;0;8;10;0;0;0;0;0;0
2020-11-26 11:15:00;0;0;17;16;0;0;11;12;0;0;0;0;0;0
2020-11-26 11:30:00;0;0;24;20;0;0;9;12;0;0;0;0;0;0
