DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-01-23 00:00:00;1;0;0;0;3;2;0;0
2020-01-23 00:15:00;4;5;0;0;1;2;0;0
2020-01-23 00:30:00;3;2;0;0;2;4;0;0
2020-01-23 00:45:00;7;3;0;0;2;3;0;0
2020-01-23 01:00:00;1;0;0;0;2;3;0;0
2020-01-23 01:15:00;1;2;0;0;2;3;0;0
2020-01-23 01:30:00;1;0;0;0;1;1;0;0
2020-01-23 01:45:00;2;4;0;0;0;2;0;0
2020-01-23 02:00:00;2;2;0;0;2;0;0;0
2020-01-23 02:15:00;1;0;0;0;0;4;0;0
2020-01-23 02:30:00;2;3;0;0;1;2;0;0
2020-01-23 02:45:00;2;1;0;0;3;1;0;0
2020-01-23 03:00:00;1;1;0;0;2;7;0;0
2020-01-23 03:15:00;3;3;1;0;2;1;0;0
2020-01-23 03:30:00;4;4;0;0;3;3;0;0
2020-01-23 03:45:00;4;1;0;0;0;3;0;0
2020-01-23 04:00:00;2;4;0;0;1;5;0;0
2020-01-23 04:15:00;4;2;0;0;7;4;0;0
2020-01-23 04:30:00;3;4;0;0;7;9;0;0
2020-01-23 04:45:00;4;4;0;0;15;21;0;0
2020-01-23 05:00:00;11;13;0;0;34;49;11;0
2020-01-23 05:15:00;12;30;1;0;102;140;17;0
2020-01-23 05:30:00;36;42;5;0;111;102;13;0
2020-01-23 05:45:00;90;117;9;0;102;74;8;12
2020-01-23 06:00:00;85;148;6;0;62;42;9;12
2020-01-23 06:15:00;39;84;3;0;78;53;20;14
2020-01-23 06:30:00;46;76;2;0;95;70;15;4
2020-01-23 06:45:00;40;78;1;0;86;74;15;2
2020-01-23 07:00:00;27;77;5;0;64;62;13;0
2020-01-23 07:15:00;50;77;6;0;89;77;15;0
2020-01-23 07:30:00;61;80;8;0;88;69;12;0
2020-01-23 07:45:00;46;79;9;0;81;85;11;0
2020-01-23 08:00:00;42;85;7;0;58;61;27;0
2020-01-23 08:15:00;51;77;9;0;72;61;12;4
2020-01-23 08:30:00;44;65;14;0;52;47;6;0
2020-01-23 08:45:00;39;63;12;0;51;62;0;1
2020-01-23 09:00:00;31;53;6;0;35;31;16;1
2020-01-23 09:15:00;31;40;8;0;35;23;6;3
2020-01-23 09:30:00;30;39;12;0;35;32;7;0
2020-01-23 09:45:00;30;50;13;0;40;34;4;2
2020-01-23 10:00:00;21;48;10;0;37;27;1;3
2020-01-23 10:15:00;27;41;12;0;44;41;4;2
2020-01-23 10:30:00;24;38;11;0;29;25;2;2
2020-01-23 10:45:00;34;50;8;0;34;30;14;0
2020-01-23 11:00:00;25;50;12;0;36;18;3;2
2020-01-23 11:15:00;36;33;14;0;38;17;1;1
2020-01-23 11:30:00;25;46;8;0;48;24;6;5
2020-01-23 11:45:00;18;51;10;0;48;46;2;8
2020-01-23 12:00:00;35;47;8;0;52;37;4;9
2020-01-23 12:15:00;27;46;12;0;47;42;7;10
2020-01-23 12:30:00;46;40;13;0;57;46;25;11
2020-01-23 12:45:00;36;55;16;0;57;51;4;11
2020-01-23 13:00:00;35;49;11;0;72;69;13;7
2020-01-23 13:15:00;26;49;12;0;98;86;8;10
2020-01-23 13:30:00;49;69;10;0;109;112;11;8
2020-01-23 13:45:00;58;58;13;0;63;93;4;14
2020-01-23 14:00:00;92;127;13;0;73;60;2;20
2020-01-23 14:15:00;155;179;17;0;54;43;0;24
2020-01-23 14:30:00;87;84;8;0;68;38;0;14
2020-01-23 14:45:00;67;64;10;0;53;40;0;14
2020-01-23 15:00:00;59;76;9;0;56;43;0;12
2020-01-23 15:15:00;78;85;13;0;100;59;1;12
2020-01-23 15:30:00;56;59;11;0;81;57;0;8
2020-01-23 15:45:00;79;76;8;0;73;61;0;13
2020-01-23 16:00:00;71;64;7;0;70;47;2;24
2020-01-23 16:15:00;70;72;11;0;104;66;0;12
2020-01-23 16:30:00;63;92;9;0;69;45;0;14
2020-01-23 16:45:00;45;67;13;0;73;50;0;17
2020-01-23 17:00:00;60;62;6;0;71;45;2;16
2020-01-23 17:15:00;55;51;11;0;74;51;1;14
2020-01-23 17:30:00;57;59;8;0;51;38;0;13
2020-01-23 17:45:00;39;55;11;0;64;39;0;12
2020-01-23 18:00:00;30;50;10;0;52;34;7;4
2020-01-23 18:15:00;38;45;15;0;43;26;0;2
2020-01-23 18:30:00;32;37;6;0;43;32;8;2
2020-01-23 18:45:00;37;50;4;0;28;19;0;8
2020-01-23 19:00:00;25;35;6;0;38;12;0;3
2020-01-23 19:15:00;29;48;2;0;23;15;0;1
2020-01-23 19:30:00;21;26;3;0;27;8;0;3
2020-01-23 19:45:00;14;20;4;0;31;21;0;2
2020-01-23 20:00:00;18;20;2;0;25;14;0;0
2020-01-23 20:15:00;14;16;3;0;37;14;0;0
2020-01-23 20:30:00;12;14;1;0;19;18;3;3
2020-01-23 20:45:00;9;17;3;0;30;46;8;1
2020-01-23 21:00:00;7;32;2;0;38;72;26;0
2020-01-23 21:15:00;13;19;2;0;75;96;27;0
2020-01-23 21:30:00;14;18;3;0;40;71;27;1
2020-01-23 21:45:00;52;98;8;0;41;29;6;31
2020-01-23 22:00:00;77;127;8;0;55;39;0;38
2020-01-23 22:15:00;35;42;2;0;30;20;3;7
2020-01-23 22:30:00;16;12;2;0;40;14;0;0
2020-01-23 22:45:00;6;16;1;0;11;5;0;0
2020-01-23 23:00:00;7;4;0;0;13;6;0;0
2020-01-23 23:15:00;2;5;0;0;13;6;0;5
2020-01-23 23:30:00;9;0;0;0;7;6;0;0
2020-01-23 23:45:00;3;3;0;0;7;2;0;0
