DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(TA);28(DD1)
2020-09-20 00:00:00;30;30;1;2;0;23;14;0;0
2020-09-20 00:15:00;25;31;0;0;0;37;24;0;0
2020-09-20 00:30:00;26;24;1;3;0;23;14;0;0
2020-09-20 00:45:00;24;19;0;0;0;18;23;0;0
2020-09-20 01:00:00;30;12;0;0;0;25;15;0;0
2020-09-20 01:15:00;24;18;0;1;3;24;10;0;0
2020-09-20 01:30:00;11;15;0;0;0;21;15;0;0
2020-09-20 01:45:00;24;16;1;1;0;13;13;0;0
2020-09-20 02:00:00;17;13;0;1;0;13;10;0;0
2020-09-20 02:15:00;20;12;0;0;0;20;10;0;0
2020-09-20 02:30:00;8;10;1;0;0;7;9;0;0
2020-09-20 02:45:00;21;8;1;1;1;14;4;0;0
2020-09-20 03:00:00;10;8;0;1;0;9;10;0;0
2020-09-20 03:15:00;20;8;1;1;0;11;8;0;0
2020-09-20 03:30:00;9;2;0;1;0;6;9;0;0
2020-09-20 03:45:00;12;5;1;0;0;6;3;0;0
2020-09-20 04:00:00;2;5;0;0;0;8;4;0;0
2020-09-20 04:15:00;8;4;0;0;0;8;4;0;0
2020-09-20 04:30:00;4;7;0;0;0;13;5;0;0
2020-09-20 04:45:00;6;7;0;0;0;5;3;0;0
2020-09-20 05:00:00;6;4;0;0;0;9;5;0;0
2020-09-20 05:15:00;6;7;0;0;0;19;9;0;0
2020-09-20 05:30:00;11;8;0;0;0;17;13;0;3
2020-09-20 05:45:00;12;9;1;0;1;14;7;0;0
2020-09-20 06:00:00;15;9;1;0;0;10;4;0;0
2020-09-20 06:15:00;16;8;0;0;0;6;12;0;0
2020-09-20 06:30:00;15;9;0;0;0;13;11;0;0
2020-09-20 06:45:00;16;14;0;0;0;9;8;0;0
2020-09-20 07:00:00;14;9;0;0;0;12;6;0;0
2020-09-20 07:15:00;17;14;0;1;0;8;6;0;0
2020-09-20 07:30:00;18;15;2;0;0;13;10;0;0
2020-09-20 07:45:00;23;12;1;1;1;20;16;0;0
2020-09-20 08:00:00;17;16;2;0;0;13;15;0;0
2020-09-20 08:15:00;35;16;0;0;0;25;20;0;1
2020-09-20 08:30:00;32;24;3;0;0;20;23;0;0
2020-09-20 08:45:00;36;21;0;2;0;37;27;0;2
2020-09-20 09:00:00;37;29;1;1;1;41;37;0;2
2020-09-20 09:15:00;45;27;0;0;1;40;33;0;0
2020-09-20 09:30:00;51;50;0;1;2;47;33;0;0
2020-09-20 09:45:00;60;56;0;1;0;79;67;0;0
2020-09-20 10:00:00;49;55;1;0;0;58;45;0;1
2020-09-20 10:15:00;84;59;0;2;1;65;50;0;2
2020-09-20 10:30:00;73;54;0;0;0;52;41;0;3
2020-09-20 10:45:00;71;63;1;0;0;84;63;0;0
2020-09-20 11:00:00;81;65;1;1;0;66;53;0;1
2020-09-20 11:15:00;98;86;3;1;1;62;56;0;2
2020-09-20 11:30:00;70;60;4;1;1;75;58;0;4
2020-09-20 11:45:00;82;82;4;2;0;75;72;0;1
2020-09-20 12:00:00;53;64;2;2;0;66;59;0;4
2020-09-20 12:15:00;83;102;0;1;1;77;66;1;3
2020-09-20 12:30:00;75;58;1;1;1;60;52;1;1
2020-09-20 12:45:00;73;69;3;1;2;90;78;0;0
2020-09-20 13:00:00;78;55;1;2;5;69;73;1;0
2020-09-20 13:15:00;83;98;4;4;3;91;77;0;1
2020-09-20 13:30:00;64;70;3;1;2;75;63;0;2
2020-09-20 13:45:00;76;81;0;4;4;110;84;1;5
2020-09-20 14:00:00;91;79;4;4;0;86;76;0;2
2020-09-20 14:15:00;91;87;3;2;1;80;78;0;1
2020-09-20 14:30:00;72;65;0;3;2;95;69;0;1
2020-09-20 14:45:00;97;82;2;1;2;93;88;3;1
2020-09-20 15:00:00;77;64;2;4;1;76;68;0;1
2020-09-20 15:15:00;76;92;1;3;2;94;93;0;0
2020-09-20 15:30:00;69;64;4;3;1;92;75;3;3
2020-09-20 15:45:00;90;79;3;4;2;90;89;0;1
2020-09-20 16:00:00;75;70;1;2;2;76;73;0;2
2020-09-20 16:15:00;93;87;0;8;2;75;75;0;2
2020-09-20 16:30:00;72;67;1;0;0;88;84;0;0
2020-09-20 16:45:00;93;92;2;4;5;104;97;1;2
2020-09-20 17:00:00;70;78;0;5;4;85;86;0;5
2020-09-20 17:15:00;83;96;0;3;3;84;98;0;1
2020-09-20 17:30:00;90;83;3;2;0;79;77;7;6
2020-09-20 17:45:00;102;95;1;1;1;93;94;0;1
2020-09-20 18:00:00;93;106;1;1;3;86;79;0;2
2020-09-20 18:15:00;90;89;2;2;2;112;109;5;3
2020-09-20 18:30:00;74;62;1;2;1;80;87;2;0
2020-09-20 18:45:00;96;90;2;4;5;83;99;0;0
2020-09-20 19:00:00;71;72;1;1;5;89;82;1;1
2020-09-20 19:15:00;94;82;3;5;1;74;83;0;1
2020-09-20 19:30:00;89;74;1;4;2;81;77;0;1
2020-09-20 19:45:00;98;77;0;1;0;83;87;0;0
2020-09-20 20:00:00;79;55;3;2;2;69;68;0;1
2020-09-20 20:15:00;83;70;1;5;1;62;73;0;0
2020-09-20 20:30:00;56;46;3;3;0;60;53;0;2
2020-09-20 20:45:00;66;59;2;0;2;67;61;0;4
2020-09-20 21:00:00;54;45;1;0;0;68;41;0;4
2020-09-20 21:15:00;51;36;2;1;1;79;70;0;5
2020-09-20 21:30:00;45;37;0;0;3;65;48;0;0
2020-09-20 21:45:00;35;23;0;3;2;58;39;0;0
2020-09-20 22:00:00;45;38;0;1;1;36;30;0;0
2020-09-20 22:15:00;35;28;0;0;1;33;30;0;1
2020-09-20 22:30:00;34;25;0;3;1;36;18;0;0
2020-09-20 22:45:00;24;27;1;0;0;21;19;0;0
2020-09-20 23:00:00;27;19;0;0;0;18;13;0;0
2020-09-20 23:15:00;20;14;0;0;0;20;15;0;0
2020-09-20 23:30:00;11;16;1;1;0;20;13;0;0
2020-09-20 23:45:00;18;11;0;0;0;23;13;0;0
