DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-10-02 00:00:00;6;1;3;2;5;2;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 00:15:00;3;3;3;4;4;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 00:30:00;3;0;0;1;8;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 00:45:00;8;2;3;1;4;4;3;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 01:00:00;5;0;0;0;5;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 01:15:00;2;0;2;2;2;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 01:30:00;3;1;0;1;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 01:45:00;1;1;1;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 02:00:00;2;0;2;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 02:15:00;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 02:30:00;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 02:45:00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 03:00:00;2;3;0;1;4;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 03:15:00;0;4;1;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 03:30:00;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 03:45:00;2;2;0;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 04:00:00;3;1;0;0;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 04:15:00;2;1;0;3;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 04:30:00;3;2;4;1;7;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 04:45:00;3;5;4;1;5;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 05:00:00;3;5;4;5;16;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 05:15:00;8;6;7;6;54;16;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 05:30:00;18;8;14;6;62;21;1;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 05:45:00;19;29;20;8;66;37;7;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-02 06:00:00;21;26;23;15;42;26;12;3;0;6;0;3;0;0;0;0;0;0;0;0;0;0
2020-10-02 06:15:00;23;17;30;16;60;29;12;6;0;4;0;0;0;1;0;0;0;0;0;0;0;0
2020-10-02 06:30:00;29;25;26;17;100;31;14;3;0;9;0;0;2;1;0;0;0;0;0;0;0;0
2020-10-02 06:45:00;20;16;35;24;92;30;16;1;0;8;0;0;0;1;3;0;0;0;0;0;0;0
2020-10-02 07:00:00;18;20;28;17;82;28;24;3;0;17;0;0;0;0;0;0;0;1;0;5;0;0
2020-10-02 07:15:00;30;40;70;27;114;28;26;11;0;16;0;0;0;1;0;0;0;1;0;0;0;0
2020-10-02 07:30:00;48;55;67;32;99;35;61;9;0;24;0;0;0;0;0;0;0;1;1;0;0;0
2020-10-02 07:45:00;60;60;57;30;127;30;69;14;0;17;0;1;0;0;0;0;0;0;0;0;0;0
2020-10-02 08:00:00;35;40;34;46;85;14;32;4;0;8;0;1;4;0;0;0;0;0;0;0;0;1
2020-10-02 08:15:00;37;37;29;35;67;26;16;3;0;11;0;0;0;0;0;0;0;0;0;0;0;2
2020-10-02 08:30:00;31;28;31;22;74;21;31;4;0;10;0;0;0;0;0;2;0;1;22;0;0;0
2020-10-02 08:45:00;32;29;37;22;81;21;22;6;0;14;0;0;0;0;0;0;0;2;0;0;0;0
2020-10-02 09:00:00;31;22;29;34;75;16;19;6;0;11;0;0;0;0;1;0;1;16;0;4;0;0
2020-10-02 09:15:00;40;33;41;23;74;20;24;5;0;17;0;0;0;2;1;0;0;1;0;0;6;0
