DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2019-09-04 00:00:00;2;1;0;0;4;2;0;0
2019-09-04 00:15:00;2;4;1;0;6;4;0;0
2019-09-04 00:30:00;1;4;0;0;2;3;0;0
2019-09-04 00:45:00;0;5;0;0;1;3;0;0
2019-09-04 01:00:00;3;4;0;0;1;2;0;0
2019-09-04 01:15:00;1;1;0;0;0;1;0;0
2019-09-04 01:30:00;0;2;0;0;5;3;0;0
2019-09-04 01:45:00;1;1;0;0;0;0;0;0
2019-09-04 02:00:00;1;2;0;0;0;2;0;0
2019-09-04 02:15:00;2;2;0;0;0;2;0;0
2019-09-04 02:30:00;0;4;0;0;2;4;0;0
2019-09-04 02:45:00;3;0;1;0;0;3;0;0
2019-09-04 03:00:00;3;2;0;0;4;2;0;0
2019-09-04 03:15:00;1;2;0;0;1;1;0;0
2019-09-04 03:30:00;3;3;0;0;0;1;0;0
2019-09-04 03:45:00;4;0;0;0;1;3;0;0
2019-09-04 04:00:00;1;1;0;0;2;1;0;0
2019-09-04 04:15:00;3;1;0;0;5;4;0;0
2019-09-04 04:30:00;3;1;0;0;6;7;0;0
2019-09-04 04:45:00;6;6;0;0;5;14;0;0
2019-09-04 05:00:00;5;15;0;0;18;33;9;0
2019-09-04 05:15:00;6;18;0;0;54;94;11;2
2019-09-04 05:30:00;18;29;3;0;58;92;12;6
2019-09-04 05:45:00;44;59;4;0;77;69;6;13
2019-09-04 06:00:00;36;61;1;0;50;32;12;11
2019-09-04 06:15:00;25;51;6;0;49;37;12;8
2019-09-04 06:30:00;28;57;1;0;74;56;12;0
2019-09-04 06:45:00;30;53;0;0;68;69;17;1
2019-09-04 07:00:00;26;52;4;0;65;70;17;2
2019-09-04 07:15:00;28;67;4;0;74;65;13;1
2019-09-04 07:30:00;29;65;4;0;65;73;20;0
2019-09-04 07:45:00;46;51;6;0;67;93;18;1
2019-09-04 08:00:00;40;56;8;0;53;61;12;0
2019-09-04 08:15:00;36;54;10;0;45;48;24;0
2019-09-04 08:30:00;33;48;6;0;39;44;8;0
2019-09-04 08:45:00;29;48;3;0;43;39;6;3
2019-09-04 09:00:00;18;41;13;0;46;30;6;1
2019-09-04 09:15:00;38;35;10;0;36;19;5;7
2019-09-04 09:30:00;18;46;10;0;37;38;13;5
2019-09-04 09:45:00;14;43;8;0;28;31;4;2
2019-09-04 10:00:00;21;43;7;0;32;27;0;7
2019-09-04 10:15:00;17;41;10;0;31;34;5;8
2019-09-04 10:30:00;34;40;9;0;35;32;2;6
2019-09-04 10:45:00;27;35;11;0;24;30;5;3
2019-09-04 11:00:00;25;36;8;0;25;24;33;4
2019-09-04 11:15:00;28;46;10;0;34;28;7;1
2019-09-04 11:30:00;26;47;8;0;31;33;19;6
2019-09-04 11:45:00;28;33;7;0;45;39;3;6
2019-09-04 12:00:00;31;38;14;0;43;39;13;5
2019-09-04 12:15:00;41;38;8;0;41;27;11;7
2019-09-04 12:30:00;29;27;7;0;34;18;5;12
2019-09-04 12:45:00;26;38;12;0;42;46;7;21
2019-09-04 13:00:00;18;37;9;0;42;43;1;16
2019-09-04 13:15:00;29;37;9;0;62;66;16;2
2019-09-04 13:30:00;30;59;10;0;54;86;12;8
2019-09-04 13:45:00;48;48;11;0;70;107;24;10
2019-09-04 14:00:00;83;77;11;0;53;62;14;49
2019-09-04 14:15:00;110;107;6;0;50;45;0;33
2019-09-04 14:30:00;59;73;9;0;48;35;3;48
2019-09-04 14:45:00;56;43;12;0;54;33;0;13
2019-09-04 15:00:00;49;60;7;0;47;31;4;15
2019-09-04 15:15:00;57;59;13;0;78;55;0;21
2019-09-04 15:30:00;51;72;6;0;56;46;0;24
2019-09-04 15:45:00;41;48;10;0;68;43;0;16
2019-09-04 16:00:00;61;51;13;0;79;49;12;15
2019-09-04 16:15:00;43;64;10;0;70;37;2;20
2019-09-04 16:30:00;50;61;9;0;64;33;2;38
2019-09-04 16:45:00;48;52;4;0;47;35;0;12
2019-09-04 17:00:00;49;42;5;0;53;37;0;13
2019-09-04 17:15:00;42;46;6;0;48;32;1;17
2019-09-04 17:30:00;31;45;8;0;53;47;0;14
2019-09-04 17:45:00;37;41;7;0;44;38;0;12
2019-09-04 18:00:00;30;40;10;0;48;36;1;35
2019-09-04 18:15:00;41;55;4;0;24;28;0;7
2019-09-04 18:30:00;33;34;5;0;29;25;0;5
2019-09-04 18:45:00;29;26;2;0;25;23;5;7
2019-09-04 19:00:00;20;26;3;0;21;14;0;3
2019-09-04 19:15:00;25;22;1;0;30;16;1;2
2019-09-04 19:30:00;24;33;3;0;17;14;0;0
2019-09-04 19:45:00;11;22;3;0;23;17;0;1
2019-09-04 20:00:00;19;12;2;0;15;13;0;0
2019-09-04 20:15:00;18;20;2;0;18;17;0;0
2019-09-04 20:30:00;10;16;2;0;16;7;3;0
2019-09-04 20:45:00;15;18;1;0;24;18;12;4
2019-09-04 21:00:00;12;25;2;0;25;35;37;0
2019-09-04 21:15:00;12;12;2;0;35;52;28;2
2019-09-04 21:30:00;15;21;2;0;30;23;16;10
2019-09-04 21:45:00;46;69;5;0;30;16;2;23
2019-09-04 22:00:00;78;91;8;0;25;13;0;10
2019-09-04 22:15:00;19;23;2;0;14;13;1;2
2019-09-04 22:30:00;15;9;2;0;15;7;0;0
2019-09-04 22:45:00;4;11;1;0;9;7;0;0
2019-09-04 23:00:00;2;4;1;0;11;5;0;0
2019-09-04 23:15:00;2;1;1;0;5;2;0;0
2019-09-04 23:30:00;7;6;0;0;3;4;0;0
2019-09-04 23:45:00;1;3;0;0;2;5;0;0
