DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2019-12-26 00:00:00;10;3;1;0;0;17;1;17;0;0;0
2019-12-26 00:15:00;3;2;2;0;0;8;2;8;0;0;0
2019-12-26 00:30:00;10;2;0;0;0;8;1;8;0;0;0
2019-12-26 00:45:00;6;1;1;0;0;12;2;12;1;0;0
2019-12-26 01:00:00;6;2;2;0;0;14;0;14;0;0;0
2019-12-26 01:15:00;2;1;1;0;0;3;0;3;0;2;0
2019-12-26 01:30:00;8;0;1;0;0;10;1;10;2;3;0
2019-12-26 01:45:00;2;0;0;0;0;4;0;4;0;0;0
2019-12-26 02:00:00;4;1;1;0;0;7;0;7;0;0;0
2019-12-26 02:15:00;4;0;0;0;0;3;0;3;0;0;0
2019-12-26 02:30:00;2;0;0;0;0;6;0;6;0;0;0
2019-12-26 02:45:00;2;0;0;0;0;2;0;2;0;0;0
2019-12-26 03:00:00;8;1;1;0;0;9;2;9;1;0;0
2019-12-26 03:15:00;6;2;2;0;0;7;0;7;0;0;0
2019-12-26 03:30:00;5;4;2;0;0;7;2;7;0;0;0
2019-12-26 03:45:00;0;0;0;0;0;1;0;1;0;0;0
2019-12-26 04:00:00;6;2;2;0;0;3;1;3;0;0;0
2019-12-26 04:15:00;6;4;4;0;0;4;1;4;0;0;0
2019-12-26 04:30:00;9;1;1;0;0;5;3;5;1;2;0
2019-12-26 04:45:00;8;1;0;0;0;1;1;1;0;0;0
2019-12-26 05:00:00;10;5;4;0;0;2;1;2;0;0;0
2019-12-26 05:15:00;4;0;0;0;0;3;0;3;0;0;0
2019-12-26 05:30:00;7;2;1;0;0;3;0;3;0;0;0
2019-12-26 05:45:00;7;0;0;0;1;3;0;3;0;0;0
2019-12-26 06:00:00;4;0;0;0;0;2;0;2;0;0;0
2019-12-26 06:15:00;7;1;1;0;0;12;1;12;0;0;0
2019-12-26 06:30:00;3;0;0;0;0;4;1;4;0;0;0
2019-12-26 06:45:00;3;1;1;0;0;4;0;4;0;0;0
2019-12-26 07:00:00;6;1;1;0;1;3;0;3;0;0;0
2019-12-26 07:15:00;6;1;1;0;0;6;0;6;0;0;0
2019-12-26 07:30:00;5;1;1;0;0;7;0;7;0;0;0
2019-12-26 07:45:00;4;1;0;0;0;3;0;3;0;0;0
2019-12-26 08:00:00;7;1;1;0;0;5;1;6;0;0;0
2019-12-26 08:15:00;12;3;2;1;0;9;1;9;0;0;0
2019-12-26 08:30:00;12;3;0;0;0;12;1;12;0;0;0
2019-12-26 08:45:00;21;4;4;0;0;8;1;8;0;0;0
2019-12-26 09:00:00;17;3;3;0;0;9;1;9;0;1;0
2019-12-26 09:15:00;26;1;1;0;0;19;3;19;1;1;0
2019-12-26 09:30:00;22;0;0;1;0;17;1;17;0;0;0
2019-12-26 09:45:00;19;0;0;0;0;21;1;21;0;0;0
2019-12-26 10:00:00;24;1;1;0;0;17;2;17;0;0;0
2019-12-26 10:15:00;32;1;0;0;0;32;1;32;3;0;0
2019-12-26 10:30:00;29;2;0;0;1;27;0;27;0;0;0
2019-12-26 10:45:00;30;4;3;0;0;31;1;31;0;0;0
2019-12-26 11:00:00;38;0;0;0;0;45;5;45;0;0;0
2019-12-26 11:15:00;54;3;2;0;0;158;26;157;0;5;0
2019-12-26 11:30:00;59;2;0;0;0;262;28;261;0;4;0
2019-12-26 11:45:00;69;4;1;3;1;293;37;284;2;3;1
2019-12-26 12:00:00;48;3;2;0;0;183;10;183;5;0;0
2019-12-26 12:15:00;53;5;3;0;0;125;10;125;1;1;0
2019-12-26 12:30:00;43;2;1;0;1;66;5;65;1;3;0
2019-12-26 12:45:00;56;6;4;0;0;79;17;79;8;5;0
2019-12-26 13:00:00;36;2;1;1;0;84;4;82;10;5;0
2019-12-26 13:15:00;52;1;0;0;0;56;2;56;7;5;0
2019-12-26 13:30:00;47;1;1;1;1;48;1;48;5;3;0
2019-12-26 13:45:00;51;2;2;1;0;44;3;43;3;4;0
2019-12-26 14:00:00;47;3;3;0;0;30;1;30;7;1;0
2019-12-26 14:15:00;45;2;1;0;0;70;5;70;5;4;0
2019-12-26 14:30:00;51;3;1;0;0;53;1;53;9;3;0
2019-12-26 14:45:00;52;3;1;0;0;52;3;52;3;3;0
2019-12-26 15:00:00;39;2;1;1;0;52;5;52;3;1;0
2019-12-26 15:15:00;49;2;1;0;0;50;1;50;1;0;0
