DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-08-04 00:00:00;7;4;0;0;12;5;0;0;6;0;0
2020-08-04 00:15:00;5;2;0;2;7;7;0;0;9;0;0
2020-08-04 00:30:00;6;8;0;0;12;10;0;0;13;0;0
2020-08-04 00:45:00;8;7;1;0;5;3;0;0;3;0;0
2020-08-04 01:00:00;1;2;0;0;8;5;0;0;7;1;0
2020-08-04 01:15:00;6;9;0;0;10;5;0;0;3;0;0
2020-08-04 01:30:00;12;13;0;0;5;3;0;0;4;0;0
2020-08-04 01:45:00;5;3;0;0;3;2;0;0;3;0;0
2020-08-04 02:00:00;8;6;0;0;5;1;0;0;3;0;0
2020-08-04 02:15:00;3;4;0;0;5;10;1;0;10;0;0
2020-08-04 02:30:00;7;2;0;0;6;2;0;0;4;0;0
2020-08-04 02:45:00;8;8;0;0;4;4;0;0;4;0;0
2020-08-04 03:00:00;4;7;1;1;6;3;1;0;6;0;0
2020-08-04 03:15:00;5;7;0;0;2;3;1;0;3;0;0
2020-08-04 03:30:00;2;3;0;1;4;2;0;0;2;0;0
2020-08-04 03:45:00;5;7;1;0;4;2;0;0;3;0;0
2020-08-04 04:00:00;9;5;0;0;7;2;0;0;4;0;0
2020-08-04 04:15:00;10;5;0;0;8;7;0;0;10;0;0
2020-08-04 04:30:00;15;10;1;0;5;4;0;0;7;0;0
2020-08-04 04:45:00;14;14;1;0;10;9;1;0;7;0;0
2020-08-04 05:00:00;26;21;4;0;17;12;0;0;14;0;0
2020-08-04 05:15:00;32;29;3;1;21;12;1;0;17;0;0
2020-08-04 05:30:00;53;41;6;4;42;30;1;0;35;0;0
2020-08-04 05:45:00;63;84;12;8;52;34;1;0;33;0;0
2020-08-04 06:00:00;51;64;14;6;71;41;4;0;48;0;0
2020-08-04 06:15:00;53;89;28;5;67;44;2;0;51;0;0
2020-08-04 06:30:00;71;103;17;9;99;69;5;0;72;0;3
2020-08-04 06:45:00;62;98;15;3;88;77;11;0;82;1;0
2020-08-04 07:00:00;67;75;14;0;102;109;6;0;111;2;0
2020-08-04 07:15:00;73;104;3;5;99;99;9;0;99;3;5
2020-08-04 07:30:00;84;107;10;10;107;99;6;0;107;3;1
2020-08-04 07:45:00;77;103;8;13;104;102;10;0;110;4;0
2020-08-04 08:00:00;71;77;9;5;70;78;8;0;82;5;1
2020-08-04 08:15:00;76;105;13;4;83;73;4;0;75;5;0
2020-08-04 08:30:00;76;90;11;5;96;78;7;0;87;5;0
2020-08-04 08:45:00;91;103;6;6;84;77;10;0;83;3;0
2020-08-04 09:00:00;74;104;15;8;72;70;5;0;68;2;8
2020-08-04 09:15:00;71;89;10;7;92;72;9;0;77;9;0
2020-08-04 09:30:00;63;102;3;4;101;89;8;0;88;6;0
2020-08-04 09:45:00;81;106;12;6;96;89;11;0;94;7;0
2020-08-04 10:00:00;93;89;13;5;100;91;6;0;104;3;1
2020-08-04 10:15:00;83;114;7;34;94;88;12;0;97;9;0
2020-08-04 10:30:00;91;102;12;130;91;86;8;0;88;9;0
2020-08-04 10:45:00;80;84;7;8;104;87;6;0;98;4;0
2020-08-04 11:00:00;106;117;6;9;89;76;5;0;83;5;0
2020-08-04 11:15:00;101;96;10;9;101;96;9;0;104;3;0
2020-08-04 11:30:00;90;98;10;7;94;86;6;0;94;7;2
2020-08-04 11:45:00;91;97;8;12;92;94;11;0;93;7;0
2020-08-04 12:00:00;90;82;5;5;98;84;5;0;87;7;5
2020-08-04 12:15:00;96;103;10;5;102;107;6;0;115;7;6
2020-08-04 12:30:00;84;114;6;6;104;96;6;0;99;1;0
2020-08-04 12:45:00;108;104;13;4;99;93;3;0;103;4;0
2020-08-04 13:00:00;103;115;9;12;99;109;10;0;114;4;1
2020-08-04 13:15:00;89;106;8;4;95;97;6;0;104;11;0
2020-08-04 13:30:00;114;116;7;6;92;105;7;0;107;7;4
