DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-11-30 00:00:00;3;0;0;8;0;10;1;0;0
2020-11-30 00:15:00;8;1;0;5;0;14;1;0;0
2020-11-30 00:30:00;2;0;0;3;0;12;0;0;0
2020-11-30 00:45:00;2;2;0;4;0;13;1;0;0
2020-11-30 01:00:00;2;1;0;2;0;12;1;0;0
2020-11-30 01:15:00;3;2;0;3;0;14;1;0;0
2020-11-30 01:30:00;0;1;0;5;0;12;0;0;0
2020-11-30 01:45:00;0;1;0;3;0;14;1;0;0
2020-11-30 02:00:00;1;0;0;2;0;12;1;0;0
2020-11-30 02:15:00;1;1;0;1;0;13;1;0;0
2020-11-30 02:30:00;2;2;0;1;0;12;1;0;0
2020-11-30 02:45:00;1;1;0;2;0;14;1;0;0
2020-11-30 03:00:00;1;0;0;2;0;12;0;0;0
2020-11-30 03:15:00;3;1;0;2;0;14;1;0;0
2020-11-30 03:30:00;3;1;0;3;0;12;1;0;0
2020-11-30 03:45:00;2;0;0;2;0;14;1;0;0
2020-11-30 04:00:00;4;1;0;3;0;12;1;0;0
2020-11-30 04:15:00;6;5;0;15;0;13;0;0;0
2020-11-30 04:30:00;10;1;1;16;0;12;1;0;0
2020-11-30 04:45:00;25;3;1;13;0;14;1;0;0
2020-11-30 05:00:00;66;2;0;21;0;10;1;0;0
2020-11-30 05:15:00;127;12;0;39;0;10;0;0;0
2020-11-30 05:30:00;97;6;2;65;1;10;1;0;0
2020-11-30 05:45:00;122;12;3;78;0;10;0;0;0
2020-11-30 06:00:00;92;13;1;56;1;10;1;0;0
2020-11-30 06:15:00;97;16;1;105;0;10;1;0;0
2020-11-30 06:30:00;107;18;7;123;0;10;0;0;0
2020-11-30 06:45:00;115;16;12;121;0;10;1;0;0
2020-11-30 07:00:00;90;19;7;135;0;10;1;0;0
2020-11-30 07:15:00;70;15;8;186;2;10;0;0;0
2020-11-30 07:30:00;95;18;7;189;0;10;1;0;0
2020-11-30 07:45:00;111;16;5;177;0;10;0;0;0
2020-11-30 08:00:00;81;11;7;108;0;10;1;0;0
2020-11-30 08:15:00;100;19;6;121;1;10;1;0;0
2020-11-30 08:30:00;66;36;6;136;0;10;0;0;0
2020-11-30 08:45:00;98;23;15;107;0;10;1;0;0
2020-11-30 09:00:00;87;16;12;99;2;13;1;0;0
2020-11-30 09:15:00;88;14;12;118;0;13;0;0;0
2020-11-30 09:30:00;91;8;19;134;2;13;1;0;0
2020-11-30 09:45:00;74;12;21;108;0;12;1;0;0
2020-11-30 10:00:00;101;16;23;128;2;13;0;0;0
2020-11-30 10:15:00;94;12;14;132;12;13;1;0;0
2020-11-30 10:30:00;83;10;16;116;6;12;1;0;0
2020-11-30 10:45:00;114;15;23;111;0;13;1;0;0
2020-11-30 11:00:00;101;20;26;119;2;13;0;0;0
2020-11-30 11:15:00;87;15;27;144;4;13;1;0;0
2020-11-30 11:30:00;101;18;20;109;21;12;0;0;0
2020-11-30 11:45:00;109;19;13;107;1;13;1;0;0
2020-11-30 12:00:00;115;10;24;95;0;13;1;0;0
