DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-03-10 00:00:00;4;11;0;8;3;1;1;0;0;0;0;0;0;0
2020-03-10 00:15:00;10;11;0;6;14;2;0;4;2;0;0;0;0;0
2020-03-10 00:30:00;10;8;0;5;9;2;2;2;0;0;0;0;0;0
2020-03-10 00:45:00;7;13;0;3;2;3;1;1;1;0;1;0;0;0
2020-03-10 01:00:00;4;3;0;5;3;1;0;3;0;0;0;0;0;0
2020-03-10 01:15:00;4;5;0;1;8;2;0;0;0;0;0;0;0;0
2020-03-10 01:30:00;1;1;0;2;7;3;0;0;1;0;0;0;0;0
2020-03-10 01:45:00;1;0;0;7;4;0;0;0;1;0;0;0;0;0
2020-03-10 02:00:00;4;2;0;3;4;1;1;0;0;0;0;0;0;0
2020-03-10 02:15:00;3;2;0;6;4;1;0;0;0;0;0;0;0;0
2020-03-10 02:30:00;4;3;0;5;4;1;0;0;0;0;0;0;0;0
2020-03-10 02:45:00;6;8;0;5;5;0;0;0;0;0;0;0;0;0
2020-03-10 03:00:00;6;6;0;2;4;2;1;1;1;0;0;0;0;0
2020-03-10 03:15:00;2;7;0;3;6;2;0;0;0;0;0;0;0;0
2020-03-10 03:30:00;4;3;0;2;8;6;0;0;0;0;0;0;0;0
2020-03-10 03:45:00;9;8;0;4;4;0;0;0;0;0;0;0;0;0
2020-03-10 04:00:00;5;7;0;3;6;0;0;1;0;0;0;0;0;0
2020-03-10 04:15:00;7;8;0;5;16;1;0;1;0;0;0;0;0;0
2020-03-10 04:30:00;11;18;0;6;9;1;0;0;0;0;0;0;0;0
2020-03-10 04:45:00;30;25;0;13;19;2;1;1;0;0;0;0;0;0
2020-03-10 05:00:00;43;50;0;15;32;4;1;2;0;0;0;0;0;0
2020-03-10 05:15:00;107;149;0;25;61;5;2;4;0;0;0;0;0;0
2020-03-10 05:30:00;106;136;0;32;52;4;2;4;0;1;0;0;0;0
2020-03-10 05:45:00;111;147;0;63;84;17;2;4;1;4;0;0;0;0
2020-03-10 06:00:00;79;106;1;70;96;13;0;2;1;0;0;0;0;0
2020-03-10 06:15:00;136;170;0;80;105;29;3;11;6;2;0;0;0;0
2020-03-10 06:30:00;169;204;0;63;109;42;2;14;6;6;0;0;0;0
2020-03-10 06:45:00;180;212;0;83;93;44;5;31;4;4;0;3;0;0
2020-03-10 07:00:00;168;208;0;83;93;63;14;23;3;7;0;4;0;0
2020-03-10 07:15:00;196;209;0;101;104;89;26;47;6;7;2;0;3;0
2020-03-10 07:30:00;161;170;1;122;93;122;46;52;17;23;1;13;16;7
2020-03-10 07:45:00;172;177;0;133;106;115;62;60;19;24;5;22;20;6
2020-03-10 08:00:00;169;181;1;91;104;85;32;41;14;5;0;0;10;0
2020-03-10 08:15:00;146;168;0;88;100;89;17;30;10;9;1;1;0;1
2020-03-10 08:30:00;141;170;3;89;90;96;12;22;12;5;0;0;3;0
2020-03-10 08:45:00;127;168;0;84;89;72;17;37;11;6;2;0;1;7
2020-03-10 09:00:00;105;150;1;60;81;59;17;21;14;8;0;2;1;0
2020-03-10 09:15:00;110;154;0;67;79;69;15;22;13;5;0;0;1;1
2020-03-10 09:30:00;113;155;5;68;102;82;20;24;13;1;0;0;2;1
2020-03-10 09:45:00;121;151;2;85;98;71;18;28;14;4;0;0;0;0
2020-03-10 10:00:00;103;167;1;82;91;61;15;27;11;2;0;5;0;1
2020-03-10 10:15:00;86;142;2;82;93;65;19;21;8;2;1;0;0;9
2020-03-10 10:30:00;89;158;2;95;93;64;14;21;11;4;0;4;0;0
2020-03-10 10:45:00;79;144;4;93;93;64;14;30;11;9;0;0;0;0
2020-03-10 11:00:00;81;160;1;93;99;52;18;41;15;3;0;0;0;0
2020-03-10 11:15:00;100;147;1;83;97;50;29;29;13;1;0;0;1;0
2020-03-10 11:30:00;89;132;2;80;88;63;14;29;18;2;11;1;1;0
2020-03-10 11:45:00;98;118;1;90;115;53;22;28;16;2;0;0;0;0
2020-03-10 12:00:00;90;107;0;84;93;42;21;30;8;0;2;0;0;1
2020-03-10 12:15:00;88;119;6;100;113;65;32;37;17;0;1;4;1;1
2020-03-10 12:30:00;126;148;1;82;119;58;26;31;22;0;3;0;0;0
2020-03-10 12:45:00;102;152;2;97;110;60;17;34;15;5;0;0;0;0
2020-03-10 13:00:00;117;158;1;94;131;52;36;55;24;0;25;2;0;8
2020-03-10 13:15:00;118;144;2;86;110;51;18;45;18;1;3;0;2;1
2020-03-10 13:30:00;148;165;4;82;117;55;18;39;20;2;0;0;1;0
2020-03-10 13:45:00;156;186;7;96;114;64;36;51;21;4;4;0;3;1
2020-03-10 14:00:00;77;99;2;77;80;42;12;20;11;0;0;8;4;0
2020-03-10 14:15:00;100;144;0;119;123;78;10;27;10;6;0;6;1;0
2020-03-10 14:30:00;98;125;0;126;113;110;18;35;14;3;2;5;12;1
2020-03-10 14:45:00;99;142;2;123;115;109;25;31;13;4;1;0;10;2
2020-03-10 15:00:00;99;146;1;99;107;84;17;37;15;1;1;5;13;4
2020-03-10 15:15:00;116;147;2;118;123;104;24;42;19;7;0;2;3;0
2020-03-10 15:30:00;104;154;1;119;98;99;40;43;10;0;2;0;0;0
2020-03-10 15:45:00;102;139;2;123;109;122;16;42;17;6;4;0;5;4
2020-03-10 16:00:00;96;128;0;92;91;93;33;62;16;5;2;0;2;0
2020-03-10 16:15:00;123;133;0;103;84;109;33;46;24;6;0;21;0;2
2020-03-10 16:30:00;147;149;0;96;87;117;36;58;16;2;0;20;9;0
2020-03-10 16:45:00;122;152;1;103;92;108;35;51;8;1;2;0;4;0
2020-03-10 17:00:00;135;132;0;113;104;109;32;54;12;5;3;0;7;0
2020-03-10 17:15:00;130;156;2;118;90;98;37;52;8;1;2;1;14;0
2020-03-10 17:30:00;122;136;1;112;99;125;17;38;15;5;0;0;7;1
2020-03-10 17:45:00;124;161;1;120;102;113;13;34;15;5;1;0;4;0
2020-03-10 18:00:00;127;134;0;122;105;94;25;45;9;3;0;0;0;0
2020-03-10 18:15:00;127;165;3;102;125;80;36;42;9;4;3;0;13;0
2020-03-10 18:30:00;111;146;1;117;108;82;19;35;15;1;0;0;3;0
2020-03-10 18:45:00;86;136;0;116;126;97;10;27;9;6;1;2;0;0
2020-03-10 19:00:00;87;122;1;102;112;71;13;25;13;3;3;4;1;0
2020-03-10 19:15:00;85;134;1;95;98;64;9;24;8;4;0;0;0;0
2020-03-10 19:30:00;58;90;0;79;87;55;13;30;9;10;0;0;1;0
2020-03-10 19:45:00;62;99;0;69;81;47;11;26;13;2;2;0;0;0
2020-03-10 20:00:00;63;97;0;79;97;42;13;31;14;5;2;0;0;0
2020-03-10 20:15:00;47;73;0;62;66;30;7;16;9;0;1;5;0;0
2020-03-10 20:30:00;52;75;0;38;50;33;8;17;7;2;0;0;0;0
2020-03-10 20:45:00;59;78;0;44;67;21;10;25;4;9;0;0;0;0
2020-03-10 21:00:00;79;105;0;42;54;23;19;20;4;0;0;0;0;0
2020-03-10 21:15:00;88;115;0;43;54;19;14;14;6;5;0;0;0;0
2020-03-10 21:30:00;65;80;0;40;43;16;10;18;14;0;0;0;0;0
2020-03-10 21:45:00;30;55;1;70;85;19;7;24;7;0;0;0;0;0
2020-03-10 22:00:00;25;46;0;88;101;14;13;21;3;1;0;0;0;0
2020-03-10 22:15:00;22;40;0;72;85;13;8;19;4;5;0;0;0;0
2020-03-10 22:30:00;38;78;0;40;43;6;13;24;6;1;0;0;0;0
2020-03-10 22:45:00;33;58;0;23;34;12;7;16;7;0;0;0;0;0
2020-03-10 23:00:00;18;29;0;23;37;10;7;7;5;1;0;0;0;0
2020-03-10 23:15:00;19;22;0;13;19;8;3;5;3;0;0;0;0;0
2020-03-10 23:30:00;13;18;0;7;16;7;3;6;1;0;0;0;0;0
