DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-12-28 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 00:15:00;0;2;1;1;0;0;0;0;3;0;0;0;0;0
2020-12-28 00:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 00:45:00;1;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-12-28 01:00:00;1;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-28 01:15:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-12-28 01:30:00;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-12-28 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 02:00:00;0;0;0;1;0;0;0;1;1;0;0;0;0;0
2020-12-28 02:15:00;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-12-28 02:30:00;1;0;0;0;0;0;0;1;2;0;0;0;0;0
2020-12-28 02:45:00;1;0;0;0;0;0;0;0;1;0;0;0;0;0
2020-12-28 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 03:15:00;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-28 03:30:00;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2020-12-28 03:45:00;0;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-12-28 04:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 04:15:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-28 04:30:00;0;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-28 04:45:00;1;4;0;1;0;0;0;1;3;0;0;0;0;0
2020-12-28 05:00:00;0;3;0;0;0;0;0;3;7;0;0;0;0;0
2020-12-28 05:15:00;4;6;2;1;0;0;0;2;5;0;0;0;0;0
2020-12-28 05:30:00;6;5;0;0;1;0;0;6;9;0;0;0;0;0
2020-12-28 05:45:00;4;6;1;1;1;0;0;5;8;0;0;0;0;0
2020-12-28 06:00:00;6;11;2;2;2;0;0;10;9;0;0;0;0;0
2020-12-28 06:15:00;11;16;3;5;0;1;0;15;20;0;0;0;0;0
2020-12-28 06:30:00;9;11;7;13;0;0;0;17;24;0;0;0;2;1
2020-12-28 06:45:00;11;20;5;3;0;0;0;15;13;0;0;0;0;0
2020-12-28 07:00:00;5;10;4;4;4;0;0;14;15;0;0;0;0;0
2020-12-28 07:15:00;14;13;3;6;9;0;0;7;16;0;0;0;0;0
2020-12-28 07:30:00;10;12;2;2;2;0;0;9;18;0;0;0;0;0
2020-12-28 07:45:00;17;18;1;1;1;1;0;6;20;0;0;0;0;0
2020-12-28 08:00:00;8;11;2;2;3;0;0;9;16;0;0;0;0;0
2020-12-28 08:15:00;13;15;0;2;4;2;0;14;12;0;0;0;0;0
2020-12-28 08:30:00;11;15;3;5;2;1;0;13;20;0;0;0;0;0
2020-12-28 08:45:00;11;13;5;3;0;0;0;15;18;0;0;0;0;0
2020-12-28 09:00:00;14;14;1;2;4;0;0;14;14;0;0;0;2;1
2020-12-28 09:15:00;20;15;6;5;2;0;0;9;7;0;0;0;0;0
2020-12-28 09:30:00;12;28;5;7;1;2;0;13;19;0;0;0;1;0
2020-12-28 09:45:00;14;20;3;3;5;4;1;10;52;0;0;0;0;0
2020-12-28 10:00:00;16;24;5;10;7;3;0;16;13;0;0;0;0;0
2020-12-28 10:15:00;18;15;3;6;5;4;1;14;13;0;0;0;2;0
2020-12-28 10:30:00;18;21;9;11;9;3;1;19;22;0;0;0;0;0
2020-12-28 10:45:00;23;30;8;11;3;1;0;19;23;1;0;0;0;0
2020-12-28 11:00:00;11;17;6;6;3;5;1;11;16;0;0;0;1;3
2020-12-28 11:15:00;13;17;6;6;7;4;0;21;15;0;0;0;3;0
2020-12-28 11:30:00;20;28;6;10;9;0;0;16;17;0;0;0;0;0
2020-12-28 11:45:00;21;23;6;5;6;2;0;10;16;0;0;0;2;0
2020-12-28 12:00:00;18;26;5;5;4;3;1;14;19;0;0;0;1;1
2020-12-28 12:15:00;17;25;6;7;4;0;0;19;21;2;0;0;0;0
2020-12-28 12:30:00;22;24;4;8;1;1;0;15;24;0;0;0;0;2
2020-12-28 12:45:00;15;29;3;6;5;3;0;20;22;0;0;0;0;0
2020-12-28 13:00:00;15;27;5;9;3;2;1;14;22;0;0;0;2;0
2020-12-28 13:15:00;23;26;2;3;1;3;1;13;26;0;0;0;2;0
2020-12-28 13:30:00;30;25;9;13;1;2;1;17;16;0;0;0;0;0
2020-12-28 13:45:00;27;29;4;4;1;1;0;15;16;0;0;0;0;0
2020-12-28 14:00:00;21;28;4;4;6;2;1;13;20;0;0;0;2;0
2020-12-28 14:15:00;28;35;12;13;6;6;2;14;30;0;0;0;1;0
2020-12-28 14:30:00;26;25;3;4;6;2;1;16;29;0;0;0;0;0
2020-12-28 14:45:00;20;27;9;4;2;1;0;22;35;0;0;0;0;0
2020-12-28 15:00:00;14;15;6;8;3;1;0;22;28;4;0;0;3;0
2020-12-28 15:15:00;21;23;8;6;5;1;2;18;27;0;0;0;0;0
2020-12-28 15:30:00;24;26;4;6;3;2;2;18;25;0;0;0;0;0
2020-12-28 15:45:00;23;29;8;9;5;4;0;18;17;0;0;0;1;1
2020-12-28 16:00:00;19;35;4;6;8;3;2;38;25;0;0;0;2;0
2020-12-28 16:15:00;19;19;4;5;1;1;0;18;19;0;0;0;0;0
2020-12-28 16:30:00;16;27;2;5;10;2;0;20;29;0;0;0;1;0
2020-12-28 16:45:00;17;25;2;3;2;1;0;15;19;0;0;0;0;0
2020-12-28 17:00:00;15;36;4;3;5;1;0;17;22;0;0;0;0;0
2020-12-28 17:15:00;15;36;4;5;6;1;0;15;22;0;0;1;2;0
2020-12-28 17:30:00;16;31;4;3;4;2;0;16;22;0;0;0;0;0
2020-12-28 17:45:00;10;18;3;5;1;0;0;14;23;0;0;0;0;0
2020-12-28 18:00:00;9;21;5;7;2;0;1;15;27;2;0;0;0;0
2020-12-28 18:15:00;19;23;2;3;2;1;0;15;15;0;0;0;1;0
2020-12-28 18:30:00;20;14;2;4;0;0;2;13;19;0;0;0;0;0
2020-12-28 18:45:00;19;13;0;1;0;0;0;11;14;0;0;0;0;0
2020-12-28 19:00:00;10;16;1;3;2;1;0;10;20;0;0;0;0;0
2020-12-28 19:15:00;15;21;2;3;1;3;0;7;9;0;0;0;0;0
2020-12-28 19:30:00;7;17;3;3;1;1;0;5;11;0;0;0;0;0
2020-12-28 19:45:00;7;15;5;5;2;2;0;8;6;0;0;0;0;0
2020-12-28 20:00:00;5;18;4;3;5;0;0;7;13;0;0;0;2;0
2020-12-28 20:15:00;13;21;3;4;2;0;0;7;13;0;0;0;0;0
2020-12-28 20:30:00;6;15;0;1;0;2;0;8;11;0;0;0;0;0
2020-12-28 20:45:00;9;13;0;0;2;1;0;5;9;0;0;0;0;0
2020-12-28 21:00:00;5;3;0;0;0;0;0;2;5;0;0;0;0;0
2020-12-28 21:15:00;2;1;0;0;0;0;0;2;4;0;0;0;0;0
2020-12-28 21:30:00;2;2;1;1;2;0;0;1;7;0;0;0;0;0
2020-12-28 21:45:00;4;4;2;4;0;0;0;1;6;0;0;0;0;0
2020-12-28 22:00:00;6;9;1;1;2;1;0;1;4;0;0;0;0;0
2020-12-28 22:15:00;0;0;2;3;2;0;0;1;1;0;0;0;0;0
2020-12-28 22:30:00;0;2;0;2;0;0;0;0;2;0;0;0;0;0
2020-12-28 22:45:00;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 23:00:00;0;4;1;1;2;0;1;0;4;0;0;0;0;0
2020-12-28 23:15:00;1;2;0;0;0;0;0;0;1;0;0;0;0;0
2020-12-28 23:30:00;0;1;0;0;0;0;0;0;2;0;0;0;0;0
2020-12-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
