DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-04-28 00:00:00;0;0;1;0;0;0;0;0
2020-04-28 00:15:00;0;0;0;0;0;0;0;0
2020-04-28 00:30:00;0;0;0;0;0;0;0;0
2020-04-28 00:45:00;0;1;0;0;0;0;0;0
2020-04-28 01:00:00;0;1;0;0;0;0;0;0
2020-04-28 01:15:00;0;0;0;0;0;0;0;0
2020-04-28 01:30:00;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;0;0;0;0;0;0;0;0
2020-04-28 02:00:00;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;0;0;0;0;0;0;0;0
2020-04-28 02:45:00;0;0;1;0;0;0;0;0
2020-04-28 03:00:00;0;1;1;0;0;0;0;0
2020-04-28 03:15:00;1;2;0;0;0;0;0;0
2020-04-28 03:30:00;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;1;2;1;1;0;0;0;0
2020-04-28 04:00:00;0;0;0;0;0;0;0;0
2020-04-28 04:15:00;0;0;1;1;0;0;0;0
2020-04-28 04:30:00;1;0;0;0;0;0;0;0
2020-04-28 04:45:00;0;1;1;1;0;0;0;0
2020-04-28 05:00:00;1;0;10;2;1;0;0;0
2020-04-28 05:15:00;0;4;17;4;2;0;0;0
2020-04-28 05:30:00;2;8;30;6;0;0;0;0
2020-04-28 05:45:00;0;7;16;2;1;0;0;0
2020-04-28 06:00:00;2;7;12;1;2;0;0;0
2020-04-28 06:15:00;0;5;37;1;2;0;0;0
2020-04-28 06:30:00;1;15;72;7;3;0;0;0
2020-04-28 06:45:00;4;26;81;2;2;0;0;0
2020-04-28 07:00:00;0;12;35;5;3;0;0;0
2020-04-28 07:15:00;4;11;24;4;5;0;0;0
2020-04-28 07:30:00;4;8;34;5;8;0;0;0
2020-04-28 07:45:00;0;15;38;5;267;0;0;0
2020-04-28 08:00:00;3;7;25;5;8;0;0;0
2020-04-28 08:15:00;2;15;26;5;6;0;0;0
2020-04-28 08:30:00;4;11;20;2;8;0;0;0
2020-04-28 08:45:00;1;7;18;2;2;0;0;0
2020-04-28 09:00:00;2;16;14;2;1;0;0;0
2020-04-28 09:15:00;2;8;9;2;3;0;0;0
2020-04-28 09:30:00;5;18;9;4;13;0;0;0
2020-04-28 09:45:00;1;11;6;1;5;0;1;0
2020-04-28 10:00:00;2;8;12;4;5;0;0;0
2020-04-28 10:15:00;2;13;12;6;11;0;0;0
2020-04-28 10:30:00;0;10;16;0;6;0;0;0
2020-04-28 10:45:00;1;15;6;2;4;0;0;0
2020-04-28 11:00:00;1;14;16;3;4;0;0;0
2020-04-28 11:15:00;2;17;8;3;2;0;0;0
2020-04-28 11:30:00;3;20;10;0;5;0;2;0
2020-04-28 11:45:00;1;14;14;6;8;0;2;0
2020-04-28 12:00:00;0;16;14;1;1;0;0;0
2020-04-28 12:15:00;6;18;18;4;7;0;0;0
2020-04-28 12:30:00;2;9;15;5;11;1;0;0
2020-04-28 12:45:00;5;26;12;8;7;0;0;0
2020-04-28 13:00:00;3;24;16;4;6;0;1;0
2020-04-28 13:15:00;0;15;9;7;13;0;0;0
2020-04-28 13:30:00;3;28;11;1;8;0;0;0
2020-04-28 13:45:00;4;22;19;7;17;0;0;0
2020-04-28 14:00:00;1;30;23;5;9;0;0;0
2020-04-28 14:15:00;4;59;19;4;11;0;0;0
2020-04-28 14:30:00;2;35;9;3;14;0;2;0
2020-04-28 14:45:00;4;39;12;5;13;0;0;0
2020-04-28 15:00:00;5;60;18;1;5;0;0;0
2020-04-28 15:15:00;3;88;12;5;9;0;0;0
2020-04-28 15:30:00;3;39;10;1;5;0;0;0
2020-04-28 15:45:00;3;26;10;4;6;0;0;0
2020-04-28 16:00:00;3;43;10;0;8;0;0;0
2020-04-28 16:15:00;1;31;4;0;8;0;0;0
2020-04-28 16:30:00;1;28;11;1;4;0;0;0
2020-04-28 16:45:00;1;25;8;3;3;0;0;0
2020-04-28 17:00:00;1;29;11;4;3;0;0;0
2020-04-28 17:15:00;0;22;9;5;8;0;0;0
2020-04-28 17:30:00;2;28;2;3;2;0;0;0
2020-04-28 17:45:00;4;17;1;3;4;0;0;0
2020-04-28 18:00:00;0;13;7;1;3;0;0;0
2020-04-28 18:15:00;2;13;7;3;1;0;0;0
2020-04-28 18:30:00;1;9;4;1;2;0;0;0
2020-04-28 18:45:00;1;20;5;0;1;0;0;0
2020-04-28 19:00:00;0;9;5;0;2;0;0;0
2020-04-28 19:15:00;1;13;3;1;1;0;0;0
2020-04-28 19:30:00;0;13;9;2;0;0;0;0
2020-04-28 19:45:00;0;6;4;1;0;0;0;0
2020-04-28 20:00:00;1;2;6;3;0;0;0;0
2020-04-28 20:15:00;0;9;2;1;0;0;0;0
2020-04-28 20:30:00;0;6;5;0;0;0;0;0
2020-04-28 20:45:00;0;1;1;0;0;0;0;0
2020-04-28 21:00:00;0;7;6;1;0;0;0;0
2020-04-28 21:15:00;0;4;1;1;0;0;0;0
2020-04-28 21:30:00;0;2;4;1;0;0;0;0
2020-04-28 21:45:00;0;3;1;1;3;0;0;0
2020-04-28 22:00:00;0;10;2;0;1;0;0;0
2020-04-28 22:15:00;2;3;1;0;1;0;0;0
2020-04-28 22:30:00;0;0;0;0;0;0;0;0
2020-04-28 22:45:00;0;2;0;0;1;0;0;0
2020-04-28 23:00:00;0;0;2;0;0;0;0;0
2020-04-28 23:15:00;0;1;1;0;0;0;0;0
2020-04-28 23:30:00;0;1;1;1;0;0;0;0
