DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-04-21 00:00:00;0;0;0;0;0;0;0;0
2020-04-21 00:15:00;0;2;0;0;0;0;0;0
2020-04-21 00:30:00;0;0;0;0;0;0;0;0
2020-04-21 00:45:00;0;0;0;0;0;0;0;0
2020-04-21 01:00:00;0;0;0;0;0;0;0;0
2020-04-21 01:15:00;0;0;0;0;0;0;0;0
2020-04-21 01:30:00;0;0;0;0;1;0;0;0
2020-04-21 01:45:00;0;1;1;1;0;0;0;0
2020-04-21 02:00:00;0;1;1;0;0;0;0;0
2020-04-21 02:15:00;0;0;0;0;0;0;0;0
2020-04-21 02:30:00;0;0;0;0;0;0;0;0
2020-04-21 02:45:00;0;0;0;0;0;0;0;0
2020-04-21 03:00:00;0;1;0;0;0;0;0;0
2020-04-21 03:15:00;0;0;0;0;0;0;0;0
2020-04-21 03:30:00;0;0;0;0;0;0;0;0
2020-04-21 03:45:00;0;0;0;0;0;0;0;0
2020-04-21 04:00:00;0;0;0;0;0;0;0;0
2020-04-21 04:15:00;0;0;0;0;0;0;0;0
2020-04-21 04:30:00;0;2;1;0;0;0;0;0
2020-04-21 04:45:00;0;0;1;0;0;0;0;0
2020-04-21 05:00:00;0;0;2;1;0;0;0;0
2020-04-21 05:15:00;1;4;12;3;0;0;0;0
2020-04-21 05:30:00;0;3;9;8;0;0;0;0
2020-04-21 05:45:00;0;4;16;2;266;0;0;0
2020-04-21 06:00:00;0;0;12;1;5;0;0;0
2020-04-21 06:15:00;1;7;27;4;1;0;0;0
2020-04-21 06:30:00;1;13;38;5;1;0;0;0
2020-04-21 06:45:00;2;7;39;3;3;0;0;0
2020-04-21 07:00:00;0;11;37;3;2;0;0;0
2020-04-21 07:15:00;2;5;32;10;5;0;0;0
2020-04-21 07:30:00;1;10;29;6;7;0;0;0
2020-04-21 07:45:00;1;8;36;6;4;0;0;0
2020-04-21 08:00:00;4;14;26;3;5;0;0;0
2020-04-21 08:15:00;2;14;24;7;12;0;0;0
2020-04-21 08:30:00;3;11;15;1;7;0;1;0
2020-04-21 08:45:00;1;7;16;1;7;0;0;0
2020-04-21 09:00:00;1;13;11;3;7;0;0;0
2020-04-21 09:15:00;2;13;7;1;5;0;0;0
2020-04-21 09:30:00;3;5;12;3;5;0;0;0
2020-04-21 09:45:00;1;20;10;3;9;0;0;0
2020-04-21 10:00:00;1;11;15;1;6;0;0;0
2020-04-21 10:15:00;2;18;10;2;267;0;0;0
2020-04-21 10:30:00;5;10;5;3;6;0;0;0
2020-04-21 10:45:00;3;15;14;8;8;0;0;0
2020-04-21 11:00:00;1;11;9;2;2;0;0;0
2020-04-21 11:15:00;2;14;7;1;3;0;0;0
2020-04-21 11:30:00;3;18;9;2;1;1;0;0
2020-04-21 11:45:00;0;14;18;1;3;0;0;0
2020-04-21 12:00:00;2;18;8;2;6;0;0;0
2020-04-21 12:15:00;1;15;14;1;5;0;0;0
2020-04-21 12:30:00;2;24;10;2;1;0;0;0
2020-04-21 12:45:00;5;19;13;2;5;0;0;0
2020-04-21 13:00:00;1;17;6;3;6;0;0;0
2020-04-21 13:15:00;1;15;9;2;3;0;0;2
2020-04-21 13:30:00;2;14;11;2;3;0;0;0
2020-04-21 13:45:00;3;19;7;1;2;0;0;0
2020-04-21 14:00:00;0;22;15;3;3;0;0;0
2020-04-21 14:15:00;4;43;11;5;6;0;0;0
2020-04-21 14:30:00;2;17;5;1;10;0;0;0
2020-04-21 14:45:00;1;27;10;2;10;0;0;0
2020-04-21 15:00:00;4;34;15;2;6;0;0;0
2020-04-21 15:15:00;3;37;11;1;1;0;0;0
2020-04-21 15:30:00;0;21;9;5;5;0;0;0
2020-04-21 15:45:00;3;30;4;0;3;0;0;0
2020-04-21 16:00:00;3;29;4;2;2;0;0;0
2020-04-21 16:15:00;1;27;8;1;4;0;0;0
2020-04-21 16:30:00;2;19;10;0;6;0;0;0
2020-04-21 16:45:00;1;15;3;2;4;0;0;0
2020-04-21 17:00:00;3;28;8;3;8;0;0;0
2020-04-21 17:15:00;2;20;4;2;3;0;0;0
2020-04-21 17:30:00;1;19;4;1;7;0;0;0
2020-04-21 17:45:00;2;21;6;1;1;0;0;0
2020-04-21 18:00:00;0;18;4;2;1;0;0;0
2020-04-21 18:15:00;1;14;6;1;2;0;0;0
2020-04-21 18:30:00;0;18;6;2;3;0;0;0
2020-04-21 18:45:00;0;15;7;2;1;0;0;0
