DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-18 00:00:00;8;9;10;6;1;5;3;0;0
2019-11-18 00:15:00;8;11;11;5;2;11;5;1;1
2019-11-18 00:30:00;7;9;2;3;1;2;1;0;0
2019-11-18 00:45:00;9;5;6;4;1;6;4;0;1
2019-11-18 01:00:00;5;4;6;1;0;5;4;0;0
2019-11-18 01:15:00;5;1;8;4;0;6;9;0;0
2019-11-18 01:30:00;7;5;8;1;0;7;6;1;1
2019-11-18 01:45:00;3;3;5;2;0;7;4;1;1
2019-11-18 02:00:00;1;4;2;0;0;8;5;0;0
2019-11-18 02:15:00;2;5;6;3;1;12;5;0;0
2019-11-18 02:30:00;3;2;1;1;0;7;4;0;0
2019-11-18 02:45:00;3;1;2;0;0;6;4;0;0
2019-11-18 03:00:00;2;3;2;1;0;4;5;0;0
2019-11-18 03:15:00;2;7;3;3;2;5;4;0;0
2019-11-18 03:30:00;3;1;4;3;1;6;5;0;0
2019-11-18 03:45:00;8;3;5;2;0;4;3;0;0
2019-11-18 04:00:00;4;1;2;0;0;7;2;0;0
2019-11-18 04:15:00;3;4;8;3;0;13;6;0;0
2019-11-18 04:30:00;7;6;8;2;1;21;9;1;1
2019-11-18 04:45:00;12;3;9;3;0;18;11;0;1
2019-11-18 05:00:00;31;12;13;3;1;30;19;3;3
2019-11-18 05:15:00;37;16;22;4;0;41;38;4;6
2019-11-18 05:30:00;45;32;35;13;2;68;40;9;14
2019-11-18 05:45:00;49;29;53;13;5;65;52;10;15
2019-11-18 06:00:00;58;50;66;14;2;78;76;6;12
2019-11-18 06:15:00;77;62;78;20;3;98;75;12;28
2019-11-18 06:30:00;87;88;93;21;10;103;112;14;21
2019-11-18 06:45:00;99;113;94;13;8;105;119;9;20
2019-11-18 07:00:00;149;185;91;24;10;89;110;10;18
2019-11-18 07:15:00;173;202;96;28;10;96;84;16;25
2019-11-18 07:30:00;147;165;73;35;7;111;105;25;33
2019-11-18 07:45:00;127;126;96;27;12;116;99;24;80
2019-11-18 08:00:00;122;131;76;29;11;110;115;13;26
2019-11-18 08:15:00;117;132;96;24;10;110;108;16;26
2019-11-18 08:30:00;119;145;114;22;11;104;104;22;28
2019-11-18 08:45:00;115;121;112;31;9;110;114;9;12
2019-11-18 09:00:00;84;106;92;19;9;99;79;15;68
2019-11-18 09:15:00;95;117;97;17;11;108;87;12;15
2019-11-18 09:30:00;92;94;93;14;9;108;81;5;14
2019-11-18 09:45:00;101;88;87;20;7;94;90;12;15
2019-11-18 10:00:00;112;107;79;18;12;108;87;9;18
2019-11-18 10:15:00;84;105;73;20;8;93;73;13;14
2019-11-18 10:30:00;86;99;77;19;10;112;64;38;19
2019-11-18 10:45:00;100;94;93;20;12;108;80;12;17
2019-11-18 11:00:00;90;80;92;18;8;112;80;11;21
2019-11-18 11:15:00;96;83;103;22;12;94;78;20;20
2019-11-18 11:30:00;100;106;82;19;11;122;94;17;21
2019-11-18 11:45:00;101;96;84;33;10;92;87;13;21
2019-11-18 12:00:00;98;107;90;24;13;97;90;11;20
2019-11-18 12:15:00;91;110;77;27;16;88;77;9;15
2019-11-18 12:30:00;94;109;95;25;11;102;94;9;21
2019-11-18 12:45:00;97;102;88;21;9;77;111;18;18
2019-11-18 13:00:00;86;96;83;23;10;118;112;9;19
2019-11-18 13:15:00;84;100;92;26;12;89;120;22;22
2019-11-18 13:30:00;111;111;88;19;10;126;93;15;15
2019-11-18 13:45:00;73;96;92;15;10;92;99;10;8
2019-11-18 14:00:00;104;112;82;25;10;111;83;14;16
2019-11-18 14:15:00;112;133;88;35;11;123;106;16;22
2019-11-18 14:30:00;89;105;80;22;14;116;105;16;19
2019-11-18 14:45:00;101;136;95;37;10;112;106;21;26
2019-11-18 15:00:00;104;124;76;34;13;100;140;23;28
2019-11-18 15:15:00;105;124;95;28;12;111;108;16;21
2019-11-18 15:30:00;105;111;87;14;10;125;120;20;26
2019-11-18 15:45:00;124;142;120;29;11;112;124;22;35
2019-11-18 16:00:00;115;132;90;31;14;112;115;35;42
2019-11-18 16:15:00;148;143;87;27;10;135;161;15;26
2019-11-18 16:30:00;124;157;95;35;10;134;159;22;25
2019-11-18 16:45:00;139;178;103;39;15;149;125;23;20
2019-11-18 17:00:00;142;186;92;46;15;124;131;22;34
2019-11-18 17:15:00;135;171;95;39;9;109;114;16;23
2019-11-18 17:30:00;121;131;81;33;9;106;100;18;29
2019-11-18 17:45:00;117;160;86;38;13;99;111;16;22
2019-11-18 18:00:00;103;141;84;26;11;118;103;21;22
2019-11-18 18:15:00;93;127;79;31;11;97;98;16;18
2019-11-18 18:30:00;86;99;84;27;12;73;75;13;15
2019-11-18 18:45:00;70;94;69;27;11;61;91;11;11
2019-11-18 19:00:00;80;84;68;24;14;66;65;9;13
2019-11-18 19:15:00;75;83;59;20;12;61;42;10;67
2019-11-18 19:30:00;53;60;49;20;12;56;50;5;13
2019-11-18 19:45:00;65;69;48;17;10;42;74;7;11
2019-11-18 20:00:00;57;63;70;19;12;56;47;5;9
2019-11-18 20:15:00;60;58;54;20;8;56;46;5;11
2019-11-18 20:30:00;46;43;28;9;2;40;28;3;7
2019-11-18 20:45:00;45;41;27;5;1;36;27;3;5
2019-11-18 21:00:00;32;22;19;6;4;47;24;3;5
2019-11-18 21:15:00;40;46;34;15;3;48;28;6;9
2019-11-18 21:30:00;25;22;25;10;1;43;28;5;8
2019-11-18 21:45:00;20;19;25;8;4;46;32;4;5
2019-11-18 22:00:00;17;26;18;6;3;47;30;3;5
2019-11-18 22:15:00;29;22;22;9;4;34;18;5;6
2019-11-18 22:30:00;34;27;24;10;4;28;25;6;5
2019-11-18 22:45:00;11;14;15;2;0;22;14;4;6
2019-11-18 23:00:00;21;23;17;7;3;18;18;0;0
2019-11-18 23:15:00;15;15;9;4;2;13;6;1;3
2019-11-18 23:30:00;31;15;12;5;2;15;8;1;1
2019-11-18 23:45:00;17;15;11;5;1;16;10;0;0
