DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-04 00:00:00;13;23;18;10;3;14;5;0;1
2019-11-04 00:15:00;10;18;19;6;2;4;14;0;1
2019-11-04 00:30:00;11;17;14;6;6;8;9;0;0
2019-11-04 00:45:00;12;12;11;4;1;6;7;1;1
2019-11-04 01:00:00;14;15;9;2;1;7;6;1;2
2019-11-04 01:15:00;6;8;4;2;1;4;3;1;1
2019-11-04 01:30:00;10;11;6;5;0;7;5;0;0
2019-11-04 01:45:00;7;4;3;2;1;8;7;0;0
2019-11-04 02:00:00;7;2;2;1;0;7;1;0;0
2019-11-04 02:15:00;7;5;4;2;2;6;10;0;0
2019-11-04 02:30:00;7;2;4;3;0;7;6;0;0
2019-11-04 02:45:00;4;5;8;2;2;7;5;0;0
2019-11-04 03:00:00;5;6;5;0;0;4;3;0;0
2019-11-04 03:15:00;5;6;6;2;0;5;5;0;0
2019-11-04 03:30:00;9;4;4;3;2;3;3;1;1
2019-11-04 03:45:00;11;5;2;1;0;6;6;0;0
2019-11-04 04:00:00;2;2;3;2;0;6;2;0;0
2019-11-04 04:15:00;4;1;6;2;2;20;7;2;3
2019-11-04 04:30:00;13;5;4;3;0;17;10;0;0
2019-11-04 04:45:00;9;7;8;2;0;22;11;0;0
2019-11-04 05:00:00;26;26;17;8;1;30;15;1;2
2019-11-04 05:15:00;27;16;21;5;0;33;24;2;4
2019-11-04 05:30:00;48;33;40;12;0;54;45;4;12
2019-11-04 05:45:00;66;47;48;14;2;58;44;4;8
2019-11-04 06:00:00;56;48;52;21;2;67;58;8;14
2019-11-04 06:15:00;78;71;93;20;3;90;90;9;18
2019-11-04 06:30:00;67;92;75;19;7;99;89;11;17
2019-11-04 06:45:00;94;110;85;19;10;99;108;10;19
2019-11-04 07:00:00;142;192;78;23;9;93;102;13;41
2019-11-04 07:15:00;190;201;102;28;12;86;99;14;29
2019-11-04 07:30:00;167;120;75;32;14;102;100;19;34
2019-11-04 07:45:00;107;134;61;34;15;112;108;16;29
2019-11-04 08:00:00;110;117;81;25;10;95;104;11;22
2019-11-04 08:15:00;105;131;87;30;10;107;98;11;19
2019-11-04 08:30:00;136;151;102;34;13;102;116;10;19
2019-11-04 08:45:00;105;122;92;20;9;112;84;15;18
2019-11-04 09:00:00;94;121;97;23;11;107;102;11;14
2019-11-04 09:15:00;125;135;98;20;10;97;87;20;30
2019-11-04 09:30:00;104;114;81;23;13;94;93;7;16
2019-11-04 09:45:00;77;97;89;21;12;103;77;17;21
2019-11-04 10:00:00;92;107;93;32;14;105;74;7;17
