DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-02-11 00:00:00;8;5;0;0;4;6;0;2;2;1;1;0;0;9;6;0;0;0;0;0;0;0;0
2020-02-11 00:15:00;8;10;1;0;17;10;2;1;3;2;1;2;2;11;18;0;0;0;0;0;0;0;0
2020-02-11 00:30:00;13;13;1;0;6;3;2;2;2;0;0;0;0;19;7;0;0;0;0;0;0;0;0
2020-02-11 00:45:00;6;3;1;1;4;2;1;4;2;0;0;1;1;5;5;0;0;0;0;0;0;0;0
2020-02-11 01:00:00;4;3;0;1;5;2;0;1;1;1;0;0;1;5;5;0;0;0;0;0;0;0;0
2020-02-11 01:15:00;2;6;1;0;4;1;1;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0
2020-02-11 01:30:00;5;8;1;0;7;5;1;2;1;1;1;0;0;8;9;0;0;0;0;0;0;0;0
2020-02-11 01:45:00;3;6;0;0;4;7;0;1;2;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-02-11 02:00:00;4;4;1;1;7;7;1;2;1;0;0;1;0;5;8;0;0;0;0;0;0;0;0
2020-02-11 02:15:00;6;8;0;0;1;2;0;1;0;0;0;0;0;9;1;0;0;0;0;0;0;0;0
2020-02-11 02:30:00;1;2;0;0;3;2;1;3;3;0;0;0;0;3;4;0;0;0;0;0;0;0;0
2020-02-11 02:45:00;2;4;0;1;6;3;0;1;1;1;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-02-11 03:00:00;5;3;1;0;7;6;1;0;1;0;0;0;0;5;10;0;0;0;0;0;0;0;0
2020-02-11 03:15:00;6;4;1;1;6;3;1;1;1;0;1;0;0;8;7;0;0;0;0;0;0;0;0
2020-02-11 03:30:00;4;3;0;0;6;4;0;2;0;0;0;0;0;5;7;0;0;0;0;0;0;0;0
2020-02-11 03:45:00;2;5;0;0;5;6;0;1;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0
2020-02-11 04:00:00;5;9;1;0;8;7;2;1;1;0;0;1;0;6;12;0;0;0;0;0;0;0;0
2020-02-11 04:15:00;7;7;0;2;8;5;2;1;3;1;1;0;0;7;12;0;0;0;0;0;0;0;0
2020-02-11 04:30:00;15;14;2;2;13;14;1;1;2;0;1;1;1;17;18;0;0;0;0;0;0;0;0
2020-02-11 04:45:00;29;19;2;4;13;6;0;7;6;1;1;2;2;38;13;0;0;0;0;0;0;0;0
2020-02-11 05:00:00;58;56;4;4;30;26;3;10;6;4;3;0;0;76;45;0;0;0;0;0;0;0;0
2020-02-11 05:15:00;74;90;1;7;37;25;4;13;5;9;8;2;2;102;48;0;0;0;0;0;0;0;0
2020-02-11 05:30:00;93;106;1;12;42;37;6;10;8;2;3;4;4;118;56;0;0;0;0;6;0;0;0
2020-02-11 05:45:00;79;94;2;8;65;59;3;15;10;16;7;3;4;108;89;0;0;0;0;0;0;0;0
2020-02-11 06:00:00;77;92;4;16;78;69;12;15;10;8;9;8;7;110;111;0;1;0;0;0;0;0;0
