DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-11-06 00:00:00;6;8;0;1;15;12;0;13;13;0;1
2019-11-06 00:15:00;3;9;1;0;8;8;0;7;7;0;0
2019-11-06 00:30:00;5;7;0;0;15;8;0;13;11;0;0
2019-11-06 00:45:00;7;7;0;0;10;8;0;10;8;0;0
2019-11-06 01:00:00;3;4;0;0;10;6;0;9;9;0;0
2019-11-06 01:15:00;8;8;1;0;5;4;0;6;4;0;0
2019-11-06 01:30:00;5;7;0;0;8;5;0;8;5;0;0
2019-11-06 01:45:00;9;10;0;0;7;3;0;6;4;0;0
2019-11-06 02:00:00;6;7;0;1;5;3;0;5;4;0;0
2019-11-06 02:15:00;5;8;1;0;4;4;0;5;6;0;0
2019-11-06 02:30:00;5;7;2;0;5;3;0;5;1;0;0
2019-11-06 02:45:00;0;3;1;0;5;6;1;7;8;0;0
2019-11-06 03:00:00;4;5;1;0;6;2;0;5;2;0;0
2019-11-06 03:15:00;3;3;0;0;4;5;1;4;4;0;0
2019-11-06 03:30:00;4;3;1;3;10;5;1;12;9;1;0
2019-11-06 03:45:00;3;3;0;2;8;3;0;8;4;0;0
2019-11-06 04:00:00;9;7;1;0;10;7;1;10;12;0;0
2019-11-06 04:15:00;6;9;1;1;6;2;0;5;4;0;0
2019-11-06 04:30:00;20;16;0;0;13;6;0;11;10;0;0
2019-11-06 04:45:00;28;23;0;1;20;13;0;18;14;0;0
2019-11-06 05:00:00;31;28;1;4;43;17;0;43;24;0;0
2019-11-06 05:15:00;44;45;2;2;41;13;0;41;21;0;0
2019-11-06 05:30:00;59;66;5;2;57;39;1;57;46;0;0
2019-11-06 05:45:00;65;90;21;11;83;35;1;82;44;0;0
2019-11-06 06:00:00;76;108;27;8;81;58;4;83;64;0;0
2019-11-06 06:15:00;90;116;26;14;122;83;3;115;85;0;0
2019-11-06 06:30:00;106;156;25;12;140;114;9;146;120;0;11
2019-11-06 06:45:00;102;131;16;8;154;145;6;150;154;0;7
2019-11-06 07:00:00;113;143;13;28;174;186;15;164;188;1;7
2019-11-06 07:15:00;121;143;15;15;202;233;15;193;234;7;2
2019-11-06 07:30:00;77;168;13;12;182;209;9;177;208;4;4
2019-11-06 07:45:00;87;191;11;9;128;145;8;128;151;7;3
2019-11-06 08:00:00;93;148;19;7;120;109;12;121;117;5;6
2019-11-06 08:15:00;99;141;13;6;127;132;8;128;131;7;5
2019-11-06 08:30:00;98;153;12;12;103;115;15;104;107;7;1
2019-11-06 08:45:00;109;144;19;8;110;94;9;106;101;8;2
2019-11-06 09:00:00;84;113;14;10;118;115;9;114;126;10;6
2019-11-06 09:15:00;96;114;12;7;113;102;9;117;119;6;1
2019-11-06 09:30:00;101;98;13;6;118;120;12;104;129;8;0
2019-11-06 09:45:00;93;95;12;11;118;106;15;111;115;9;8
2019-11-06 10:00:00;85;103;15;10;106;96;9;104;106;12;9
2019-11-06 10:15:00;131;103;13;8;106;104;14;97;106;9;0
2019-11-06 10:30:00;79;94;16;7;93;89;16;78;95;8;0
2019-11-06 10:45:00;102;88;7;12;105;92;10;103;100;6;1
2019-11-06 11:00:00;85;94;13;7;99;104;11;88;104;12;0
2019-11-06 11:15:00;97;126;18;16;91;101;11;88;97;6;3
2019-11-06 11:30:00;93;111;9;16;83;90;5;80;91;11;1
2019-11-06 11:45:00;87;111;14;14;102;108;9;106;110;15;5
2019-11-06 12:00:00;95;114;8;11;105;113;7;95;120;7;15
2019-11-06 12:15:00;78;105;8;16;82;117;12;88;119;6;8
2019-11-06 12:30:00;100;137;13;3;89;84;7;87;88;3;0
2019-11-06 12:45:00;105;127;3;12;102;103;6;94;108;4;0
2019-11-06 13:00:00;83;111;7;4;96;77;3;88;94;5;2
2019-11-06 13:15:00;119;145;15;8;105;112;6;100;111;4;12
2019-11-06 13:30:00;102;140;13;11;109;99;10;103;111;9;0
2019-11-06 13:45:00;101;137;13;7;97;104;12;92;106;6;1
2019-11-06 14:00:00;101;125;15;7;93;96;9;78;99;5;3
2019-11-06 14:15:00;120;147;13;6;106;115;7;102;127;19;6
2019-11-06 14:30:00;119;138;17;12;109;103;7;109;106;10;3
2019-11-06 14:45:00;119;141;17;15;105;103;5;106;110;13;10
2019-11-06 15:00:00;118;145;29;20;123;108;12;115;120;9;4
2019-11-06 15:15:00;106;168;20;18;102;136;9;105;136;11;0
2019-11-06 15:30:00;101;142;14;28;132;131;13;127;136;12;11
2019-11-06 15:45:00;100;162;11;14;135;146;12;140;151;19;5
2019-11-06 16:00:00;116;196;21;38;137;141;6;131;138;12;19
2019-11-06 16:15:00;120;183;20;45;128;158;14;124;166;17;19
2019-11-06 16:30:00;127;185;16;55;129;135;8;121;142;12;7
2019-11-06 16:45:00;120;174;28;47;130;170;6;122;169;10;11
