DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-11-13 00:00:00;10;5;0;0;16;4;0;14;5;0;0
2019-11-13 00:15:00;3;7;1;0;14;10;0;11;10;0;0
2019-11-13 00:30:00;8;8;0;0;14;12;1;15;15;0;0
2019-11-13 00:45:00;8;6;0;0;11;5;0;11;5;0;0
2019-11-13 01:00:00;7;9;2;0;10;9;0;11;10;0;0
2019-11-13 01:15:00;2;4;1;0;2;3;0;2;4;0;0
2019-11-13 01:30:00;5;1;0;0;8;4;0;5;4;0;0
2019-11-13 01:45:00;2;5;1;0;3;4;0;3;3;0;0
2019-11-13 02:00:00;7;9;0;0;6;5;0;6;8;0;0
2019-11-13 02:15:00;9;9;0;0;5;2;0;4;3;0;0
2019-11-13 02:30:00;4;1;0;1;7;2;0;6;5;0;0
2019-11-13 02:45:00;4;5;1;1;9;7;0;7;7;0;0
2019-11-13 03:00:00;5;4;0;0;5;3;1;6;6;0;0
2019-11-13 03:15:00;5;8;2;0;5;5;2;4;5;0;0
2019-11-13 03:30:00;4;1;0;0;5;1;0;5;2;0;0
2019-11-13 03:45:00;4;3;0;0;3;4;0;4;3;0;0
2019-11-13 04:00:00;9;9;0;1;7;3;0;5;7;0;0
2019-11-13 04:15:00;8;7;0;0;9;6;0;9;8;0;0
2019-11-13 04:30:00;22;15;1;1;17;4;0;16;7;0;0
2019-11-13 04:45:00;22;30;3;0;17;7;0;16;12;0;0
2019-11-13 05:00:00;32;36;2;6;35;17;1;38;20;0;0
2019-11-13 05:15:00;38;38;2;5;38;19;1;35;21;0;0
2019-11-13 05:30:00;51;68;8;1;61;32;4;62;40;0;0
2019-11-13 05:45:00;77;73;14;6;76;39;4;80;45;0;1
2019-11-13 06:00:00;68;96;22;7;99;65;6;104;70;0;0
2019-11-13 06:15:00;86;103;18;8;98;72;4;98;82;0;0
2019-11-13 06:30:00;126;215;32;11;146;116;9;145;116;0;7
2019-11-13 06:45:00;111;160;19;2;136;130;6;136;138;1;7
2019-11-13 07:00:00;112;151;14;2;167;182;12;168;177;2;3
2019-11-13 07:15:00;100;129;12;13;182;202;12;177;206;4;1
2019-11-13 07:30:00;85;153;12;14;172;200;9;173;197;2;2
2019-11-13 07:45:00;113;165;14;23;160;154;10;145;162;6;0
2019-11-13 08:00:00;103;156;10;9;105;121;17;105;132;2;10
2019-11-13 08:15:00;79;130;18;16;116;134;12;114;134;4;2
2019-11-13 08:30:00;94;135;6;10;102;104;8;106;103;6;2
