DATUM;1(DA1);2(DB1);3(DB2);4(DC1);5(DC2);9(TAFGB1);10(TAFGB2);11(TARDD);12(TAFBA);13(TAFBB);14(TAFGE);15(TAFBE)
2020-07-31 00:00:00;3;8;6;7;8;0;0;0;0;0;0;0
2020-07-31 00:15:00;4;13;20;15;8;0;0;0;0;0;0;0
2020-07-31 00:30:00;2;6;8;7;6;0;0;0;0;0;0;0
2020-07-31 00:45:00;1;8;11;8;4;0;0;0;0;0;0;0
2020-07-31 01:00:00;6;4;6;3;7;0;0;0;0;0;0;0
2020-07-31 01:15:00;2;7;4;7;1;0;0;0;0;0;0;0
2020-07-31 01:30:00;1;2;5;5;4;0;0;0;0;0;0;0
2020-07-31 01:45:00;1;3;7;5;3;0;0;0;0;0;0;0
2020-07-31 02:00:00;1;4;2;1;1;0;0;0;0;0;0;0
2020-07-31 02:15:00;3;2;4;2;3;0;0;0;0;0;0;0
2020-07-31 02:30:00;2;5;9;1;3;0;0;0;0;0;0;0
2020-07-31 02:45:00;0;3;4;5;1;0;0;0;0;0;0;0
2020-07-31 03:00:00;0;4;6;3;3;0;0;0;0;0;0;0
2020-07-31 03:15:00;2;3;1;2;3;0;0;0;0;0;0;0
2020-07-31 03:30:00;0;1;2;2;1;0;0;0;0;0;0;0
2020-07-31 03:45:00;2;4;3;2;1;0;0;0;0;0;0;0
2020-07-31 04:00:00;0;7;5;3;2;0;0;0;0;0;0;0
2020-07-31 04:15:00;1;7;4;1;6;0;0;0;0;0;0;0
2020-07-31 04:30:00;1;10;11;7;5;0;0;0;0;0;0;0
2020-07-31 04:45:00;4;7;6;13;7;0;0;0;0;0;0;0
2020-07-31 05:00:00;4;23;10;15;5;0;0;0;0;0;0;0
2020-07-31 05:15:00;6;27;16;20;15;0;0;0;0;0;0;0
2020-07-31 05:30:00;12;40;30;29;23;0;0;0;0;0;0;0
2020-07-31 05:45:00;13;32;25;45;40;0;0;0;0;0;0;0
2020-07-31 06:00:00;14;40;30;46;41;0;0;0;0;0;0;0
2020-07-31 06:15:00;19;29;48;65;54;0;3;0;0;3;0;0
2020-07-31 06:30:00;12;37;59;56;69;0;1;0;0;0;1;0
2020-07-31 06:45:00;14;29;43;81;73;2;0;0;0;4;0;0
2020-07-31 07:00:00;17;52;35;77;66;0;0;0;0;2;0;0
2020-07-31 07:15:00;15;62;46;72;65;2;2;0;0;8;4;4
2020-07-31 07:30:00;17;65;46;75;72;1;2;0;0;1;1;0
2020-07-31 07:45:00;19;62;52;85;91;1;3;0;0;6;4;10
2020-07-31 08:00:00;45;64;44;58;49;2;0;0;0;9;5;15
2020-07-31 08:15:00;19;49;36;64;64;0;1;0;0;0;1;7
2020-07-31 08:30:00;21;59;42;67;58;0;2;0;0;17;0;4
2020-07-31 08:45:00;24;48;56;71;54;0;3;0;0;1;2;12
2020-07-31 09:00:00;22;60;48;67;57;1;3;0;0;5;4;0
2020-07-31 09:15:00;22;64;66;62;51;2;1;0;0;0;5;0
2020-07-31 09:30:00;17;69;71;71;52;2;3;0;0;0;3;9
2020-07-31 09:45:00;21;77;72;70;65;2;1;0;0;8;7;23
2020-07-31 10:00:00;17;77;68;63;59;1;2;0;0;4;6;57
2020-07-31 10:15:00;23;74;55;66;60;5;3;0;0;0;5;0
2020-07-31 10:30:00;21;60;61;69;65;2;2;0;0;4;5;1
2020-07-31 10:45:00;24;74;58;69;46;1;5;0;0;9;9;7
2020-07-31 11:00:00;20;73;60;60;42;0;3;0;0;1;3;0
2020-07-31 11:15:00;83;72;50;58;56;3;1;0;0;4;9;0
2020-07-31 11:30:00;28;86;67;56;47;1;3;0;0;1;13;48
2020-07-31 11:45:00;27;95;66;51;67;4;3;0;0;2;6;2
2020-07-31 12:00:00;27;90;78;66;58;4;10;0;0;52;6;1
2020-07-31 12:15:00;16;114;98;64;55;2;2;0;0;22;4;6
2020-07-31 12:30:00;20;86;75;65;66;2;3;0;0;48;8;4
2020-07-31 12:45:00;20;99;77;75;63;1;1;0;0;26;9;5
2020-07-31 13:00:00;18;97;75;57;66;1;8;0;0;5;12;15
2020-07-31 13:15:00;14;84;87;70;69;4;4;0;0;44;6;1
2020-07-31 13:30:00;28;90;64;51;82;3;2;0;1;1;7;17
2020-07-31 13:45:00;23;85;64;37;114;0;1;0;0;9;6;10
2020-07-31 14:00:00;16;100;72;53;129;5;4;0;0;12;5;8
2020-07-31 14:15:00;24;109;95;59;103;3;20;0;0;3;8;0
2020-07-31 14:30:00;24;93;89;45;80;2;0;0;0;20;8;0
2020-07-31 14:45:00;20;74;75;44;94;1;1;0;0;4;7;8
2020-07-31 15:00:00;16;84;92;60;64;3;10;0;0;4;11;5
2020-07-31 15:15:00;30;84;97;59;51;0;0;0;0;5;8;4
2020-07-31 15:30:00;22;66;75;68;60;3;3;0;0;9;7;4
2020-07-31 15:45:00;28;74;60;68;50;1;4;0;0;7;9;8
2020-07-31 16:00:00;22;95;87;77;70;0;4;0;0;9;2;2
2020-07-31 16:15:00;20;81;75;57;50;1;4;0;0;40;8;33
2020-07-31 16:30:00;23;86;66;53;60;0;7;0;6;30;8;24
2020-07-31 16:45:00;19;68;73;71;68;1;2;0;0;4;2;0
2020-07-31 17:00:00;24;84;59;62;54;8;6;0;0;24;15;3
2020-07-31 17:15:00;19;72;66;43;49;4;3;0;0;16;2;5
2020-07-31 17:30:00;22;73;70;59;51;0;4;0;0;3;6;13
2020-07-31 17:45:00;20;56;59;49;42;3;6;0;0;44;2;3
2020-07-31 18:00:00;13;66;63;59;59;4;1;0;1;31;13;1
2020-07-31 18:15:00;21;56;70;60;55;2;0;0;0;0;5;4
2020-07-31 18:30:00;10;69;63;64;55;6;0;0;0;0;12;32
2020-07-31 18:45:00;24;57;46;56;51;2;1;0;0;10;0;0
2020-07-31 19:00:00;23;47;36;55;38;2;1;0;0;6;4;15
2020-07-31 19:15:00;12;50;47;51;41;2;1;0;0;3;9;4
2020-07-31 19:30:00;17;47;44;54;46;3;3;0;0;15;0;0
2020-07-31 19:45:00;17;38;55;50;38;0;7;0;0;4;1;14
2020-07-31 20:00:00;23;34;28;51;58;0;4;0;0;12;1;1
2020-07-31 20:15:00;18;46;43;43;43;1;9;0;0;7;2;11
2020-07-31 20:30:00;14;45;35;41;36;6;5;0;0;50;0;0
2020-07-31 20:45:00;13;35;35;41;24;0;2;0;0;2;0;0
2020-07-31 21:00:00;16;40;39;39;32;9;1;0;0;7;4;1
2020-07-31 21:15:00;15;35;27;40;38;0;9;0;0;6;7;2
2020-07-31 21:30:00;16;37;28;30;32;0;2;0;0;0;4;4
2020-07-31 21:45:00;7;25;18;28;24;0;6;0;0;11;0;0
2020-07-31 22:00:00;8;33;37;34;29;0;2;0;0;1;0;0
2020-07-31 22:15:00;11;32;22;26;23;2;4;0;0;10;0;0
2020-07-31 22:30:00;11;32;26;19;19;0;4;0;0;1;1;0
2020-07-31 22:45:00;9;33;34;17;15;1;1;0;0;4;0;0
2020-07-31 23:00:00;3;20;24;15;11;0;0;0;0;0;0;0
2020-07-31 23:15:00;5;14;31;30;19;0;0;0;0;0;0;0
2020-07-31 23:30:00;3;17;27;16;14;0;0;0;0;0;0;0
2020-07-31 23:45:00;6;18;16;19;11;0;0;0;0;0;0;0
