DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-06-26 00:00:00;17;7;19;5;3;2;3
2020-06-26 00:15:00;29;10;22;3;5;5;1
2020-06-26 00:30:00;13;7;14;1;4;7;1
2020-06-26 00:45:00;25;6;13;3;1;2;3
2020-06-26 01:00:00;11;3;7;2;2;3;3
2020-06-26 01:15:00;9;6;5;1;2;1;6
2020-06-26 01:30:00;4;2;10;2;3;1;3
2020-06-26 01:45:00;4;4;6;2;7;3;4
2020-06-26 02:00:00;4;2;11;3;3;1;1
2020-06-26 02:15:00;7;2;12;1;5;7;4
2020-06-26 02:30:00;4;2;7;2;4;3;2
2020-06-26 02:45:00;10;2;10;2;3;6;3
2020-06-26 03:00:00;6;5;4;3;2;5;5
2020-06-26 03:15:00;4;6;6;1;5;3;3
2020-06-26 03:30:00;6;2;8;0;0;4;3
2020-06-26 03:45:00;8;2;10;4;5;6;6
2020-06-26 04:00:00;5;1;8;1;2;3;9
2020-06-26 04:15:00;12;7;17;5;4;4;4
2020-06-26 04:30:00;8;7;15;3;4;0;3
2020-06-26 04:45:00;11;11;36;6;2;1;1
2020-06-26 05:00:00;11;15;62;20;1;0;0
2020-06-26 05:15:00;24;20;99;33;1;1;0
2020-06-26 05:30:00;36;26;97;43;2;0;1
2020-06-26 05:45:00;51;38;105;57;6;1;1
2020-06-26 06:00:00;51;39;102;47;4;0;1
2020-06-26 06:15:00;63;41;136;56;2;0;1
2020-06-26 06:30:00;77;41;169;82;6;0;0
2020-06-26 06:45:00;99;65;156;81;9;0;1
2020-06-26 07:00:00;102;63;154;76;3;1;0
2020-06-26 07:15:00;143;89;157;78;10;1;2
2020-06-26 07:30:00;131;108;189;92;13;2;1
2020-06-26 07:45:00;142;95;166;87;8;2;1
2020-06-26 08:00:00;120;101;139;63;17;1;2
2020-06-26 08:15:00;118;77;131;69;8;3;0
2020-06-26 08:30:00;100;102;150;64;12;2;2
2020-06-26 08:45:00;103;90;148;70;10;0;1
2020-06-26 09:00:00;104;77;131;69;14;0;0
2020-06-26 09:15:00;119;71;142;72;6;1;1
2020-06-26 09:30:00;132;90;140;87;8;2;1
2020-06-26 09:45:00;147;92;163;87;13;1;0
2020-06-26 10:00:00;128;93;161;79;9;2;1
2020-06-26 10:15:00;122;89;155;85;12;4;0
2020-06-26 10:30:00;134;90;169;82;6;4;0
2020-06-26 10:45:00;132;109;170;75;8;3;2
2020-06-26 11:00:00;132;108;168;77;12;3;0
2020-06-26 11:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 11:30:00;136;100;183;91;3;1;2
2020-06-26 11:45:00;129;107;169;75;9;1;1
2020-06-26 12:00:00;155;122;158;85;16;3;4
2020-06-26 12:15:00;175;135;195;111;10;2;0
2020-06-26 12:30:00;150;118;191;97;15;6;5
2020-06-26 12:45:00;160;128;182;85;16;2;5
2020-06-26 13:00:00;141;104;213;109;12;2;6
2020-06-26 13:15:00;164;132;225;126;11;2;1
2020-06-26 13:30:00;147;114;186;110;10;4;3
2020-06-26 13:45:00;188;121;169;109;10;3;2
2020-06-26 14:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-26 14:15:00;170;124;171;91;12;5;3
2020-06-26 14:30:00;154;142;159;100;12;2;2
2020-06-26 14:45:00;164;152;194;100;15;2;2
2020-06-26 15:00:00;139;110;182;95;8;1;1
2020-06-26 15:15:00;163;120;170;88;11;4;2
2020-06-26 15:30:00;149;147;173;101;10;5;1
2020-06-26 15:45:00;147;121;175;86;9;4;4
2020-06-26 16:00:00;142;117;170;95;10;3;9
2020-06-26 16:15:00;145;125;163;85;11;2;4
2020-06-26 16:30:00;134;101;165;82;5;1;1
2020-06-26 16:45:00;139;112;163;110;11;2;2
2020-06-26 17:00:00;163;123;172;91;14;5;1
2020-06-26 17:15:00;151;120;176;94;7;3;2
2020-06-26 17:30:00;137;100;183;93;10;3;4
2020-06-26 17:45:00;160;129;170;88;16;3;4
2020-06-26 18:00:00;145;102;162;87;8;3;4
2020-06-26 18:15:00;121;90;152;81;10;3;0
2020-06-26 18:30:00;121;99;156;81;4;5;1
2020-06-26 18:45:00;128;117;160;81;4;3;4
2020-06-26 19:00:00;111;84;148;74;10;6;4
2020-06-26 19:15:00;133;97;128;62;12;2;0
2020-06-26 19:30:00;90;80;131;67;6;0;1
2020-06-26 19:45:00;88;72;139;69;11;1;4
2020-06-26 20:00:00;104;63;130;33;9;0;1
2020-06-26 20:15:00;88;78;122;38;5;3;3
2020-06-26 20:30:00;93;53;95;41;7;1;2
2020-06-26 20:45:00;113;81;160;82;4;4;3
2020-06-26 21:00:00;74;58;124;66;0;1;1
2020-06-26 21:15:00;79;38;116;55;2;0;0
2020-06-26 21:30:00;59;45;60;28;2;2;0
2020-06-26 21:45:00;62;52;93;33;6;0;2
2020-06-26 22:00:00;58;75;69;24;6;4;2
2020-06-26 22:15:00;65;47;84;29;1;4;3
2020-06-26 22:30:00;39;36;70;21;0;2;0
2020-06-26 22:45:00;45;40;73;25;0;1;0
2020-06-26 23:00:00;43;31;43;29;1;0;1
2020-06-26 23:15:00;43;32;62;18;3;2;4
2020-06-26 23:30:00;28;21;38;14;3;0;2
2020-06-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
