DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-06-12 00:00:00;16;11;18;5;1;0;0
2020-06-12 00:15:00;17;13;20;6;0;0;0
2020-06-12 00:30:00;8;6;20;10;0;0;0
2020-06-12 00:45:00;19;7;14;12;0;0;0
2020-06-12 01:00:00;14;9;11;4;2;0;0
2020-06-12 01:15:00;4;6;7;2;0;0;0
2020-06-12 01:30:00;8;9;15;4;0;1;0
2020-06-12 01:45:00;13;7;17;2;0;1;0
2020-06-12 02:00:00;4;4;7;1;2;1;0
2020-06-12 02:15:00;1;2;9;0;0;0;0
2020-06-12 02:30:00;4;4;8;1;1;0;0
2020-06-12 02:45:00;6;5;9;1;0;0;0
2020-06-12 03:00:00;5;1;5;1;1;1;0
2020-06-12 03:15:00;6;2;5;1;0;0;0
2020-06-12 03:30:00;5;1;11;0;0;0;0
2020-06-12 03:45:00;4;2;8;1;1;2;1
2020-06-12 04:00:00;7;4;4;1;1;0;0
2020-06-12 04:15:00;10;4;12;4;1;0;2
2020-06-12 04:30:00;5;5;9;3;1;0;0
2020-06-12 04:45:00;7;6;12;3;0;0;0
2020-06-12 05:00:00;16;10;25;5;0;0;0
2020-06-12 05:15:00;23;11;33;5;1;0;1
2020-06-12 05:30:00;23;13;55;21;1;1;0
2020-06-12 05:45:00;29;26;48;21;3;1;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;44;26;70;18;2;0;0
2020-06-12 06:30:00;70;32;88;32;2;1;0
2020-06-12 06:45:00;68;39;91;32;10;0;0
2020-06-12 07:00:00;95;50;98;41;7;3;0
2020-06-12 07:15:00;113;58;84;53;5;1;0
2020-06-12 07:30:00;96;57;106;56;6;1;1
2020-06-12 07:45:00;122;80;113;63;13;1;0
2020-06-12 08:00:00;96;66;111;54;6;0;0
2020-06-12 08:15:00;98;62;128;72;11;0;4
2020-06-12 08:30:00;113;77;142;75;11;4;0
2020-06-12 08:45:00;128;111;159;79;10;1;2
2020-06-12 09:15:00;135;100;160;84;8;1;0
2020-06-12 09:30:00;129;94;163;109;8;1;0
2020-06-12 09:45:00;147;105;170;99;7;3;0
2020-06-12 10:00:00;147;108;186;104;9;0;3
2020-06-12 10:15:00;148;106;181;104;9;3;1
2020-06-12 10:30:00;146;120;178;110;4;0;2
2020-06-12 10:45:00;148;125;190;100;8;4;0
2020-06-12 11:00:00;177;112;178;103;13;0;0
2020-06-12 11:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 11:30:00;166;120;189;108;7;0;0
2020-06-12 11:45:00;162;130;204;104;13;4;3
2020-06-12 12:00:00;153;131;187;87;17;6;3
2020-06-12 12:15:00;162;117;195;98;11;2;0
2020-06-12 12:30:00;142;116;182;109;13;3;3
2020-06-12 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 13:00:00;158;118;172;95;15;2;5
2020-06-12 13:15:00;151;127;160;95;8;0;0
2020-06-12 13:30:00;165;122;165;116;15;3;5
2020-06-12 13:45:00;166;126;179;107;10;2;0
2020-06-12 14:00:00;170;119;182;89;12;4;6
2020-06-12 14:15:00;181;133;164;98;6;3;6
2020-06-12 14:30:00;179;122;173;98;5;1;0
2020-06-12 14:45:00;175;126;183;104;17;2;3
2020-06-12 15:00:00;173;110;164;107;11;2;3
2020-06-12 15:15:00;164;122;163;101;4;3;1
