DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-12-24 00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:15:00;2;1;1;2;2;0;0;0;0;0;0;0;0
2020-12-24 00:30:00;0;0;2;5;0;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;1;2;0;5;6;0;0;0;0;0;0;0;0
2020-12-24 01:00:00;1;3;2;0;3;0;0;0;0;0;0;0;0
2020-12-24 01:15:00;1;3;1;1;0;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;0;1;2;2;1;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;0;0;0;0;0;2;0;0;0;0;0;0;0
2020-12-24 02:00:00;0;0;3;4;1;0;0;0;0;0;0;0;0
2020-12-24 02:15:00;1;4;2;2;1;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;1;0;0;4;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;0;1;2;2;0;0;0;0;0;0;0;0;0
2020-12-24 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:15:00;1;1;2;5;4;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;3;3;1;1;3;0;0;0;0;0;0;0;0
2020-12-24 03:45:00;1;3;1;4;1;1;0;0;0;0;0;0;0
2020-12-24 04:00:00;0;1;2;3;3;0;0;0;0;0;0;0;0
2020-12-24 04:15:00;2;3;3;5;5;0;0;0;0;0;0;0;0
2020-12-24 04:30:00;3;5;3;3;1;0;0;0;0;0;0;0;0
2020-12-24 04:45:00;1;8;2;7;3;0;0;0;0;0;0;0;0
2020-12-24 05:00:00;3;3;2;12;6;1;0;0;0;0;0;0;0
2020-12-24 05:15:00;4;6;6;10;7;2;0;0;0;0;0;0;0
2020-12-24 05:30:00;3;9;8;20;8;0;0;0;0;0;0;0;0
2020-12-24 05:45:00;6;10;5;30;11;1;0;0;0;0;0;0;0
2020-12-24 06:00:00;5;9;6;15;4;0;0;0;0;0;0;0;0
2020-12-24 06:15:00;3;10;6;25;7;3;0;0;0;0;0;0;0
2020-12-24 06:30:00;8;15;8;15;6;0;0;0;0;0;0;0;0
2020-12-24 06:45:00;10;15;7;23;14;2;0;0;0;0;0;0;0
2020-12-24 07:00:00;5;11;16;18;5;3;0;0;0;0;0;0;0
2020-12-24 07:15:00;10;13;11;20;14;8;0;0;0;0;0;0;0
2020-12-24 07:30:00;5;12;18;22;11;5;0;0;0;0;0;0;0
2020-12-24 07:45:00;10;14;17;28;14;4;0;0;0;0;0;0;0
2020-12-24 08:00:00;18;12;20;31;8;7;0;1;0;0;0;0;0
2020-12-24 08:15:00;9;24;21;33;19;14;0;0;1;0;0;0;0
2020-12-24 08:30:00;12;15;17;33;21;14;0;0;0;0;0;0;0
2020-12-24 08:45:00;19;27;21;42;28;12;0;1;0;0;0;0;0
2020-12-24 09:00:00;11;18;30;44;26;11;0;0;2;0;0;0;0
2020-12-24 09:15:00;14;20;34;46;29;10;0;1;0;0;1;0;0
2020-12-24 09:30:00;18;51;34;56;35;17;0;0;0;0;0;0;0
2020-12-24 09:45:00;21;33;43;58;56;16;0;1;4;0;0;0;0
2020-12-24 10:00:00;20;30;39;72;54;15;0;1;0;0;0;0;0
2020-12-24 10:15:00;33;46;38;73;46;12;0;0;2;0;0;0;2
2020-12-24 10:30:00;39;55;41;81;56;12;0;0;2;2;0;5;0
2020-12-24 10:45:00;26;32;59;74;51;21;0;0;4;0;0;2;0
2020-12-24 11:00:00;23;42;45;84;65;17;0;0;7;0;0;0;0
2020-12-24 11:15:00;33;57;33;89;60;19;0;1;12;4;2;0;0
2020-12-24 11:30:00;32;41;53;84;69;15;0;3;1;2;0;1;0
2020-12-24 11:45:00;36;46;51;90;57;18;0;0;0;0;0;3;0
2020-12-24 12:00:00;32;49;48;84;56;24;0;0;11;0;0;0;0
2020-12-24 12:15:00;33;54;32;82;59;12;0;1;7;2;0;0;0
2020-12-24 12:30:00;20;30;36;71;57;14;0;0;3;0;0;0;0
2020-12-24 12:45:00;40;44;34;80;56;19;0;2;9;3;0;0;6
2020-12-24 13:00:00;22;50;40;71;58;16;0;3;0;0;0;0;0
