DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2020-02-13 00:00:00;0;5;2;2;2;2;2;3;0;0;0;0;0
2020-02-13 00:15:00;0;7;5;5;5;3;2;0;0;0;0;0;0
2020-02-13 00:30:00;1;3;0;0;2;3;2;1;0;0;0;0;0
2020-02-13 00:45:00;0;2;2;2;1;4;1;3;0;0;0;0;0
2020-02-13 01:00:00;1;4;1;1;2;2;2;3;0;0;0;0;0
2020-02-13 01:15:00;1;0;1;1;6;3;5;2;0;0;0;0;0
2020-02-13 01:30:00;0;2;3;4;6;4;5;1;0;0;0;0;0
2020-02-13 01:45:00;2;3;3;3;1;1;0;1;0;0;0;0;0
2020-02-13 02:00:00;0;1;1;1;2;1;1;3;0;0;0;0;0
2020-02-13 02:15:00;0;0;2;2;0;3;0;0;0;0;0;0;0
2020-02-13 02:30:00;1;2;2;2;2;0;2;1;0;0;0;0;0
2020-02-13 02:45:00;4;4;1;1;6;0;2;2;0;0;0;0;0
2020-02-13 03:00:00;0;2;2;2;8;2;7;3;0;0;0;0;0
2020-02-13 03:15:00;0;2;6;6;5;5;3;3;0;0;0;0;0
2020-02-13 03:30:00;0;0;3;3;4;5;4;3;0;0;0;0;0
2020-02-13 03:45:00;0;0;6;6;6;3;5;1;0;0;0;0;0
2020-02-13 04:00:00;0;2;3;3;6;7;4;5;0;0;0;0;0
2020-02-13 04:15:00;0;3;8;7;2;0;2;3;0;0;0;0;0
2020-02-13 04:30:00;1;7;8;8;5;4;5;7;0;0;0;0;0
2020-02-13 04:45:00;1;20;17;17;3;6;2;12;0;0;0;0;0
2020-02-13 05:00:00;1;29;57;57;7;5;4;29;0;0;0;0;0
2020-02-13 05:15:00;20;71;109;113;19;11;21;66;0;0;0;0;0
2020-02-13 05:30:00;13;98;132;132;20;28;20;62;0;0;0;0;0
2020-02-13 05:45:00;8;118;69;66;44;116;51;92;0;0;0;0;0
2020-02-13 06:00:00;3;70;40;46;54;117;50;114;0;0;0;0;0
2020-02-13 06:15:00;13;66;39;40;39;69;38;92;0;0;0;0;0
2020-02-13 06:30:00;9;112;51;54;27;36;25;109;0;0;0;0;0
2020-02-13 06:45:00;10;93;59;59;29;19;28;100;0;0;0;0;0
2020-02-13 07:00:00;14;87;59;60;30;29;30;128;0;0;0;0;0
2020-02-13 07:15:00;6;91;57;59;28;28;28;117;0;0;0;0;0
2020-02-13 07:30:00;5;105;53;55;38;32;40;129;0;0;0;0;0
2020-02-13 07:45:00;7;104;55;55;33;34;32;83;0;0;0;0;0
2020-02-13 08:00:00;9;98;30;33;26;45;28;108;0;0;0;0;0
2020-02-13 08:15:00;8;93;36;40;23;41;22;109;0;0;0;0;0
2020-02-13 08:30:00;10;64;36;36;16;28;15;110;0;0;0;0;0
2020-02-13 08:45:00;5;49;32;32;17;25;14;66;0;0;0;0;0
2020-02-13 09:00:00;5;36;23;22;14;23;13;46;0;0;0;0;0
2020-02-13 09:15:00;7;56;24;24;18;16;18;58;0;0;0;0;0
2020-02-13 09:30:00;3;46;25;26;13;20;15;51;0;0;0;0;0
2020-02-13 09:45:00;4;36;18;18;10;34;10;49;0;0;0;0;0
2020-02-13 10:00:00;5;40;17;18;7;29;7;50;0;0;0;0;0
2020-02-13 10:15:00;1;43;20;22;12;15;12;47;0;0;0;0;0
2020-02-13 10:30:00;1;46;27;25;19;18;14;64;0;0;0;0;0
2020-02-13 10:45:00;1;40;23;23;19;21;19;45;0;0;0;0;0
2020-02-13 11:00:00;4;39;20;19;17;28;16;43;0;0;0;0;0
2020-02-13 11:15:00;1;42;17;18;11;33;10;49;0;0;0;0;0
2020-02-13 11:30:00;3;45;30;30;14;37;16;47;0;0;0;0;0
2020-02-13 11:45:00;3;42;33;34;22;27;24;52;0;0;0;0;0
2020-02-13 12:00:00;3;61;19;19;22;39;19;41;0;0;0;0;0
2020-02-13 12:15:00;3;57;22;22;21;32;21;37;0;0;0;0;0
2020-02-13 12:30:00;6;53;27;27;24;29;25;52;0;0;0;0;0
2020-02-13 12:45:00;1;62;40;39;23;30;22;45;0;0;0;0;0
2020-02-13 13:00:00;3;77;34;36;32;41;32;64;0;0;0;0;0
2020-02-13 13:15:00;7;114;76;77;29;28;31;59;0;0;0;0;0
2020-02-13 13:30:00;13;113;75;78;39;37;37;59;0;0;0;0;0
2020-02-13 13:45:00;18;99;80;81;31;61;30;115;0;0;0;0;0
2020-02-13 14:00:00;8;106;51;55;42;116;47;33;0;0;0;0;0
2020-02-13 14:15:00;3;86;27;28;48;156;52;67;0;0;0;0;0
2020-02-13 14:30:00;2;82;22;20;54;84;50;64;0;0;0;0;0
2020-02-13 14:45:00;5;62;27;28;29;61;29;67;0;0;0;0;0
2020-02-13 15:00:00;3;93;26;28;42;64;42;114;0;0;0;0;0
2020-02-13 15:15:00;4;140;39;41;24;49;22;107;0;0;0;0;0
2020-02-13 15:30:00;2;92;22;25;31;66;32;70;0;0;0;0;0
2020-02-13 15:45:00;0;101;29;30;42;40;40;87;0;0;0;0;0
2020-02-13 16:00:00;1;113;26;30;28;61;28;74;0;0;0;0;0
2020-02-13 16:15:00;1;92;26;26;32;46;35;76;0;0;0;0;0
2020-02-13 16:30:00;2;99;31;33;19;37;18;85;0;0;0;0;0
2020-02-13 16:45:00;1;110;29;29;28;45;25;89;0;0;0;0;0
2020-02-13 17:00:00;1;91;21;22;28;34;30;85;0;0;0;0;0
2020-02-13 17:15:00;1;110;29;35;28;37;25;71;0;0;0;0;0
2020-02-13 17:30:00;0;75;30;30;18;38;17;62;0;0;0;0;0
2020-02-13 17:45:00;0;67;19;19;20;35;22;84;0;0;0;0;0
2020-02-13 18:00:00;2;62;23;26;11;38;10;71;0;0;0;0;0
2020-02-13 18:15:00;0;68;14;15;13;23;13;78;0;0;0;0;0
2020-02-13 18:30:00;0;59;15;18;8;16;8;61;0;0;0;0;0
2020-02-13 18:45:00;0;40;13;14;7;15;6;61;0;0;0;0;0
2020-02-13 19:00:00;1;35;9;10;8;13;8;43;0;0;0;0;0
2020-02-13 19:15:00;0;28;9;9;11;12;11;33;0;0;0;0;0
2020-02-13 19:30:00;0;33;6;9;6;10;6;32;0;0;0;0;0
2020-02-13 19:45:00;1;30;13;15;5;10;4;24;0;0;0;0;0
2020-02-13 20:00:00;1;40;7;7;7;11;7;25;0;0;0;0;0
2020-02-13 20:15:00;0;26;11;11;5;6;5;19;0;0;0;0;0
2020-02-13 20:30:00;1;33;19;19;11;7;9;27;0;0;0;0;0
2020-02-13 20:45:00;0;41;36;38;6;12;6;30;0;0;0;0;0
2020-02-13 21:00:00;5;46;66;66;13;8;12;57;0;0;0;0;0
2020-02-13 21:15:00;5;61;91;93;5;7;5;68;0;0;0;0;0
2020-02-13 21:30:00;2;41;67;69;14;14;15;56;0;0;0;0;0
2020-02-13 21:45:00;2;44;35;34;37;55;35;27;0;0;0;0;0
