DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-03-26 00:00:00;1;0;0;0;0;0
2020-03-26 00:15:00;4;0;0;0;0;0
2020-03-26 00:30:00;1;0;1;0;0;0
2020-03-26 00:45:00;0;0;1;0;0;0
2020-03-26 01:00:00;1;0;1;0;0;0
2020-03-26 01:15:00;0;0;0;0;0;0
2020-03-26 01:30:00;1;0;0;0;0;0
2020-03-26 01:45:00;0;0;0;0;0;0
2020-03-26 02:00:00;0;0;1;0;0;0
2020-03-26 02:15:00;1;0;1;0;0;0
2020-03-26 02:30:00;0;0;1;0;0;0
2020-03-26 02:45:00;2;0;0;0;0;0
2020-03-26 03:00:00;1;0;1;0;0;0
2020-03-26 03:15:00;0;0;1;0;0;0
2020-03-26 03:30:00;1;0;1;0;0;0
2020-03-26 03:45:00;0;0;1;0;0;0
2020-03-26 04:00:00;2;0;1;0;0;0
2020-03-26 04:15:00;1;0;0;0;0;0
2020-03-26 04:30:00;2;0;4;0;0;0
2020-03-26 04:45:00;5;0;2;0;0;0
2020-03-26 05:00:00;3;2;14;2;0;0
2020-03-26 05:15:00;9;7;21;2;0;1
2020-03-26 05:30:00;18;10;26;1;0;0
2020-03-26 05:45:00;44;8;29;6;4;0
2020-03-26 06:00:00;20;3;37;4;1;1
2020-03-26 06:15:00;28;8;48;4;2;1
2020-03-26 06:30:00;25;18;61;6;11;3
2020-03-26 06:45:00;32;8;67;3;0;2
2020-03-26 07:00:00;40;5;44;0;6;0
2020-03-26 07:15:00;34;2;50;1;1;0
2020-03-26 07:30:00;34;3;58;0;1;0
2020-03-26 07:45:00;35;1;52;0;1;1
2020-03-26 08:00:00;34;1;41;3;0;3
2020-03-26 08:15:00;18;0;33;0;0;0
2020-03-26 08:30:00;31;4;31;1;0;0
2020-03-26 08:45:00;22;0;43;0;2;0
2020-03-26 09:00:00;21;2;20;0;0;0
2020-03-26 09:15:00;22;1;36;0;0;0
2020-03-26 09:30:00;26;1;21;1;0;0
2020-03-26 09:45:00;15;1;35;1;0;0
2020-03-26 10:00:00;26;1;30;1;0;0
2020-03-26 10:15:00;30;0;23;2;0;0
2020-03-26 10:30:00;33;1;28;1;0;1
2020-03-26 10:45:00;24;0;27;0;0;0
2020-03-26 11:00:00;33;0;29;2;0;0
2020-03-26 11:15:00;27;1;22;1;0;1
2020-03-26 11:30:00;41;1;21;3;0;0
2020-03-26 11:45:00;24;0;25;4;1;0
2020-03-26 12:00:00;41;1;22;6;2;0
2020-03-26 12:15:00;22;0;23;7;1;0
2020-03-26 12:30:00;50;1;35;3;0;0
2020-03-26 12:45:00;29;2;35;2;0;0
2020-03-26 13:00:00;29;2;28;2;2;1
2020-03-26 13:15:00;46;4;32;0;0;3
2020-03-26 13:30:00;29;1;28;3;0;0
2020-03-26 13:45:00;27;4;40;11;1;0
2020-03-26 14:00:00;32;0;42;8;2;0
2020-03-26 14:15:00;40;1;36;17;8;4
2020-03-26 14:30:00;41;0;27;9;2;1
2020-03-26 14:45:00;51;0;29;9;5;0
2020-03-26 15:00:00;41;1;20;13;8;1
2020-03-26 15:15:00;45;1;32;11;2;1
2020-03-26 15:30:00;47;0;22;6;2;9
2020-03-26 15:45:00;40;2;26;2;0;0
2020-03-26 16:00:00;41;0;27;7;0;1
2020-03-26 16:15:00;40;2;32;3;2;1
2020-03-26 16:30:00;60;3;35;16;3;3
2020-03-26 16:45:00;36;2;37;10;2;0
2020-03-26 17:00:00;41;2;30;5;7;0
2020-03-26 17:15:00;34;2;28;4;0;0
2020-03-26 17:30:00;31;0;19;2;0;0
2020-03-26 17:45:00;26;2;22;2;0;0
2020-03-26 18:00:00;29;1;26;5;0;0
2020-03-26 18:15:00;34;0;15;2;0;0
2020-03-26 18:30:00;25;0;28;0;0;0
2020-03-26 18:45:00;19;0;18;1;0;0
2020-03-26 19:00:00;20;0;15;0;0;0
2020-03-26 19:15:00;23;0;13;1;0;0
2020-03-26 19:30:00;21;0;12;0;0;0
2020-03-26 19:45:00;10;0;14;1;0;0
2020-03-26 20:00:00;18;0;7;0;0;0
2020-03-26 20:15:00;7;0;11;0;0;0
2020-03-26 20:30:00;5;0;3;0;0;0
2020-03-26 20:45:00;7;0;2;0;0;0
2020-03-26 21:00:00;3;2;10;1;3;0
2020-03-26 21:15:00;6;2;11;0;0;1
2020-03-26 21:30:00;4;1;3;4;0;0
2020-03-26 21:45:00;13;2;8;11;3;0
2020-03-26 22:00:00;18;0;2;4;0;0
2020-03-26 22:15:00;7;1;2;2;0;0
2020-03-26 22:30:00;3;0;1;0;0;0
2020-03-26 22:45:00;1;0;1;0;0;0
2020-03-26 23:00:00;3;0;1;0;0;0
2020-03-26 23:15:00;4;0;1;0;0;0
2020-03-26 23:30:00;2;0;0;0;0;0
2020-03-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
