DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2021-01-01 12:15:00;48;55;7;44;11;13;13;8;8;0;0;0;0;0;0;0;0;0;0
2021-01-01 12:30:00;63;49;8;35;12;14;13;3;3;2;0;0;0;1;0;0;0;0;0
2021-01-01 12:45:00;69;53;12;50;9;12;12;4;4;1;0;1;0;0;0;0;0;0;0
2021-01-01 13:00:00;71;71;11;53;15;15;17;9;9;1;0;0;0;0;0;0;0;0;1
2021-01-01 13:15:00;76;70;9;60;7;7;7;6;6;1;0;0;0;1;0;0;0;0;0
2021-01-01 13:30:00;73;78;12;56;14;14;16;6;7;1;0;1;0;1;0;0;0;0;0
2021-01-01 13:45:00;72;65;13;56;13;16;17;5;5;3;0;1;0;0;0;0;0;0;0
2021-01-01 14:00:00;81;72;4;66;13;11;13;7;8;1;0;0;0;0;0;0;0;0;0
2021-01-01 14:15:00;79;85;11;60;12;13;13;10;10;3;0;3;0;0;0;0;0;0;0
2021-01-01 14:30:00;96;85;17;59;12;11;13;3;3;2;0;2;0;0;0;0;0;0;0
2021-01-01 14:45:00;90;85;16;63;17;64;18;4;4;3;0;0;0;0;0;0;0;0;0
2021-01-01 15:00:00;82;71;19;60;14;14;18;2;2;3;0;2;0;0;0;0;0;0;0
2021-01-01 15:15:00;89;67;18;59;10;10;10;3;3;1;0;0;0;0;0;0;0;0;0
2021-01-01 15:30:00;73;59;12;44;13;26;13;6;7;3;0;3;0;2;0;0;0;0;1
2021-01-01 15:45:00;85;74;18;66;11;15;17;10;11;1;0;0;0;0;0;0;0;0;0
2021-01-01 16:00:00;71;70;10;56;7;9;10;6;6;0;0;0;0;0;0;0;0;0;0
2021-01-01 16:15:00;85;75;12;62;16;21;22;3;3;0;0;1;0;0;0;0;0;0;0
2021-01-01 16:30:00;87;88;21;74;8;15;12;5;6;3;0;1;0;0;0;0;0;0;0
2021-01-01 16:45:00;66;82;10;59;12;11;13;6;7;2;0;0;0;0;0;0;0;0;1
2021-01-01 17:00:00;86;75;13;57;10;9;9;5;5;0;0;0;0;0;0;0;0;0;0
2021-01-01 17:15:00;81;81;14;61;18;22;23;4;5;1;0;0;0;0;0;0;0;0;0
2021-01-01 17:30:00;64;74;21;65;14;23;14;9;9;1;0;0;0;0;0;0;0;0;0
2021-01-01 17:45:00;72;82;13;76;19;19;19;3;3;1;0;2;0;0;0;0;0;0;0
2021-01-01 18:00:00;45;47;8;33;13;13;13;5;5;0;0;0;0;0;0;0;0;0;0
2021-01-01 18:15:00;68;59;12;46;9;9;11;7;7;0;0;0;0;0;0;0;0;0;0
2021-01-01 18:30:00;61;47;15;49;9;9;9;1;3;2;0;0;0;0;0;0;0;0;0
2021-01-01 18:45:00;59;47;12;45;14;15;16;5;6;0;0;0;0;0;0;0;0;0;0
2021-01-01 19:00:00;63;48;14;46;10;14;17;8;8;1;0;2;0;0;0;0;0;0;0
2021-01-01 19:15:00;45;45;13;37;10;10;10;4;4;0;0;0;0;0;0;0;0;0;0
2021-01-01 19:30:00;39;44;10;41;9;11;13;4;4;0;0;0;0;0;0;0;0;0;0
2021-01-01 19:45:00;40;48;9;42;5;9;6;3;3;0;0;0;0;0;0;0;0;0;0
2021-01-01 20:00:00;35;48;14;46;6;7;7;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-01 20:15:00;44;38;12;39;4;8;6;2;2;0;0;0;0;0;0;0;0;0;0
2021-01-01 20:30:00;45;49;11;40;11;13;16;3;4;2;0;0;0;0;0;0;0;0;0
2021-01-01 20:45:00;37;38;6;32;6;6;6;5;5;0;0;0;0;0;0;0;0;0;0
2021-01-01 21:00:00;14;6;4;9;5;6;6;2;2;0;0;0;0;0;0;0;0;0;0
2021-01-01 21:15:00;10;6;3;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-01 21:30:00;8;10;7;9;4;4;4;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-01 21:45:00;4;6;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 22:00:00;8;8;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 22:15:00;5;8;2;8;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2021-01-01 22:30:00;4;7;7;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 22:45:00;6;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 23:00:00;3;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 23:15:00;5;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 23:30:00;2;4;4;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-01 23:45:00;1;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
