DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(TA1);8(TA2)
2020-02-04 00:00:00;3;0;0;0;1;3;0;0
2020-02-04 00:15:00;4;3;0;0;2;2;0;0
2020-02-04 00:30:00;5;1;0;0;2;2;0;0
2020-02-04 00:45:00;3;3;0;0;0;2;0;0
2020-02-04 01:00:00;3;1;0;0;2;5;0;0
2020-02-04 01:15:00;5;2;0;0;4;0;0;0
2020-02-04 01:30:00;3;3;0;0;3;7;0;0
2020-02-04 01:45:00;6;9;0;0;0;5;0;0
2020-02-04 02:00:00;0;1;0;0;1;1;0;0
2020-02-04 02:15:00;2;1;0;0;4;6;0;0
2020-02-04 02:30:00;0;1;0;0;2;2;0;0
2020-02-04 02:45:00;2;0;0;0;3;3;0;0
2020-02-04 03:00:00;2;7;0;0;2;6;0;0
2020-02-04 03:15:00;1;2;0;0;0;1;0;0
2020-02-04 03:30:00;0;3;0;0;1;2;0;0
2020-02-04 03:45:00;4;2;0;0;3;3;0;0
2020-02-04 04:00:00;3;6;0;0;3;6;0;0
2020-02-04 04:15:00;2;5;0;0;8;2;0;0
2020-02-04 04:30:00;9;7;0;0;12;9;0;0
2020-02-04 04:45:00;2;3;0;0;13;22;0;0
2020-02-04 05:00:00;10;19;2;0;38;57;18;0
2020-02-04 05:15:00;14;31;4;0;120;143;13;4
2020-02-04 05:30:00;42;45;4;0;114;119;12;3
2020-02-04 05:45:00;124;111;6;0;106;79;12;23
2020-02-04 06:00:00;78;128;6;0;65;43;19;15
2020-02-04 06:15:00;32;81;6;0;58;59;12;5
2020-02-04 06:30:00;40;89;0;0;93;71;19;1
2020-02-04 06:45:00;34;70;5;0;81;73;11;4
2020-02-04 07:00:00;44;80;5;0;78;64;12;2
2020-02-04 07:15:00;50;87;6;0;88;81;19;0
2020-02-04 07:30:00;59;69;9;0;101;81;18;0
2020-02-04 07:45:00;53;95;7;0;111;86;11;0
2020-02-04 08:00:00;62;87;11;0;76;58;14;1
2020-02-04 08:15:00;48;89;8;0;83;62;17;0
2020-02-04 08:30:00;26;51;7;0;52;44;7;0
2020-02-04 08:45:00;
2020-02-04 09:00:00;17;26;3;0;15;13;2;0
2020-02-04 09:15:00;25;36;14;0;50;33;5;3
2020-02-04 09:30:00;25;41;8;0;32;31;3;1
2020-02-04 09:45:00;12;14;3;0;15;23;3;0
2020-02-04 10:00:00;28;36;14;0;45;37;1;9
2020-02-04 10:15:00;25;41;11;0;30;29;0;0
2020-02-04 10:30:00;26;46;8;0;44;38;2;1
2020-02-04 10:45:00;31;34;11;0;43;41;2;8
2020-02-04 11:00:00;30;27;7;0;36;32;4;11
2020-02-04 11:15:00;32;39;18;0;46;28;5;2
2020-02-04 11:30:00;37;50;17;0;33;43;8;5
2020-02-04 11:45:00;30;38;11;0;39;37;0;11
2020-02-04 12:00:00;32;41;10;0;42;24;9;9
2020-02-04 12:15:00;37;42;7;0;49;47;5;13
2020-02-04 12:30:00;26;56;17;0;55;51;2;3
2020-02-04 12:45:00;38;57;18;0;59;61;3;12
2020-02-04 13:00:00;27;52;12;0;67;57;11;9
2020-02-04 13:15:00;29;43;9;0;97;75;11;3
2020-02-04 13:30:00;41;58;13;0;106;105;14;10
2020-02-04 13:45:00;47;65;15;0;92;105;13;15
2020-02-04 14:00:00;101;112;15;0;72;63;16;23
2020-02-04 14:15:00;147;179;20;0;67;49;2;21
2020-02-04 14:30:00;102;108;9;0;78;66;0;16
2020-02-04 14:45:00;69;78;15;0;65;46;3;18
2020-02-04 15:00:00;64;77;11;0;72;33;0;14
2020-02-04 15:15:00;78;88;12;0;101;77;1;15
2020-02-04 15:30:00;89;74;6;0;71;49;2;21
2020-02-04 15:45:00;64;73;13;0;76;52;0;19
2020-02-04 16:00:00;56;64;12;0;82;62;0;14
2020-02-04 16:15:00;70;64;10;0;96;60;3;27
2020-02-04 16:30:00;69;89;12;0;73;55;0;16
2020-02-04 16:45:00;54;73;9;0;83;56;0;19
2020-02-04 17:00:00;53;63;9;0;78;33;0;15
2020-02-04 17:15:00;51;62;11;0;81;53;0;9
2020-02-04 17:30:00;43;60;9;0;77;45;0;8
2020-02-04 17:45:00;47;45;10;0;63;44;2;8
2020-02-04 18:00:00;34;42;9;0;52;43;6;11
2020-02-04 18:15:00;41;49;13;0;53;25;0;8
2020-02-04 18:30:00;32;38;7;0;40;33;0;6
2020-02-04 18:45:00;30;39;5;0;54;38;0;7
2020-02-04 19:00:00;18;37;3;0;46;29;0;6
2020-02-04 19:15:00;25;23;6;0;31;16;0;0
2020-02-04 19:30:00;27;29;6;0;25;16;0;0
2020-02-04 19:45:00;16;27;4;0;28;20;0;0
2020-02-04 20:00:00;12;21;3;0;26;18;0;4
2020-02-04 20:15:00;9;18;3;0;15;20;0;2
2020-02-04 20:30:00;14;15;4;0;21;18;4;0
2020-02-04 20:45:00;8;13;1;0;27;38;13;0
2020-02-04 21:00:00;12;22;2;0;49;76;18;0
2020-02-04 21:15:00;8;15;4;0;65;93;34;1
2020-02-04 21:30:00;20;28;5;0;38;65;15;7
2020-02-04 21:45:00;58;93;6;0;42;35;4;32
2020-02-04 22:00:00;73;124;9;0;42;27;0;24
2020-02-04 22:15:00;27;32;6;0;33;18;1;5
2020-02-04 22:30:00;10;10;3;0;17;7;0;0
2020-02-04 22:45:00;9;6;1;0;7;8;0;0
2020-02-04 23:00:00;2;3;2;0;11;4;0;0
2020-02-04 23:15:00;3;2;0;0;7;6;0;0
2020-02-04 23:30:00;5;4;0;0;2;4;0;0
