DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-12-03 00:00:00;2;3;3;5;2;2;5;2
2019-12-03 00:15:00;2;3;3;4;3;4;10;7
2019-12-03 00:30:00;2;0;0;0;1;2;4;1
2019-12-03 00:45:00;2;4;4;0;3;2;6;2
2019-12-03 01:00:00;5;3;0;0;1;0;3;1
2019-12-03 01:15:00;0;2;1;1;0;1;0;2
2019-12-03 01:30:00;1;1;0;2;1;1;2;1
2019-12-03 01:45:00;0;3;2;1;0;0;3;2
2019-12-03 02:00:00;0;2;1;3;2;0;3;0
2019-12-03 02:15:00;4;2;0;0;1;2;3;0
2019-12-03 02:30:00;4;1;1;0;1;0;2;0
2019-12-03 02:45:00;1;1;1;1;1;0;3;2
2019-12-03 03:00:00;3;0;0;1;2;0;0;1
2019-12-03 03:15:00;2;2;0;0;2;1;4;0
2019-12-03 03:30:00;3;2;0;0;1;1;0;1
2019-12-03 03:45:00;4;2;2;0;1;1;3;1
2019-12-03 04:00:00;5;2;0;1;1;1;5;0
2019-12-03 04:15:00;1;0;2;4;4;2;3;2
2019-12-03 04:30:00;0;4;3;2;2;0;5;2
2019-12-03 04:45:00;9;9;13;6;3;6;10;1
2019-12-03 05:00:00;7;15;25;8;5;11;17;4
2019-12-03 05:15:00;22;34;75;9;3;39;36;9
2019-12-03 05:30:00;29;28;74;18;10;31;56;17
2019-12-03 05:45:00;55;40;73;49;36;21;46;27
2019-12-03 06:00:00;33;32;49;40;20;17;21;16
2019-12-03 06:15:00;51;45;80;23;25;27;26;21
2019-12-03 06:30:00;67;44;104;29;25;34;63;43
2019-12-03 06:45:00;44;47;107;15;19;39;45;45
2019-12-03 07:00:00;89;61;95;23;30;43;73;48
2019-12-03 07:15:00;108;75;96;23;52;52;67;58
2019-12-03 07:30:00;130;98;94;33;67;62;75;56
2019-12-03 07:45:00;128;112;88;28;47;55;78;75
2019-12-03 08:00:00;104;69;114;36;43;62;84;62
2019-12-03 08:15:00;79;59;107;25;31;46;79;70
2019-12-03 08:30:00;95;51;83;35;37;56;67;48
2019-12-03 08:45:00;68;51;65;32;36;42;58;34
2019-12-03 09:00:00;64;45;35;22;27;42;53;44
2019-12-03 09:15:00;70;49;40;27;42;28;58;35
2019-12-03 09:30:00;60;44;33;23;38;40;62;43
2019-12-03 09:45:00;58;46;30;31;36;26;63;34
2019-12-03 10:00:00;54;39;39;30;32;44;49;26
2019-12-03 10:15:00;73;44;31;29;41;42;64;34
2019-12-03 10:30:00;58;45;14;34;35;22;71;41
2019-12-03 10:45:00;78;52;28;27;39;39;66;51
2019-12-03 11:00:00;59;39;36;38;37;35;59;40
2019-12-03 11:15:00;64;54;29;44;55;48;67;43
2019-12-03 11:30:00;78;52;30;34;62;35;74;38
2019-12-03 11:45:00;58;52;35;41;21;29;62;40
2019-12-03 12:00:00;59;46;34;33;29;38;87;74
2019-12-03 12:15:00;66;44;35;40;25;44;70;44
2019-12-03 12:30:00;62;39;36;39;49;33;69;51
2019-12-03 12:45:00;54;44;29;33;37;33;66;58
2019-12-03 13:00:00;70;61;46;35;28;43;73;58
2019-12-03 13:15:00;67;47;55;40;35;63;66;62
2019-12-03 13:30:00;61;51;77;38;36;57;65;49
2019-12-03 13:45:00;62;55;59;31;60;53;70;45
2019-12-03 14:00:00;61;57;37;58;43;45;84;57
2019-12-03 14:15:00;56;60;27;69;69;38;68;49
2019-12-03 14:30:00;63;56;30;72;97;39;78;54
