DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(MPF2B01);7(MPF2B02);8(MPF2B03);9(MPF2B04);10(MPF2B05);11(MPF2B06);12(MPF2B07);13(MPF2B08);14(MPF2B09);15(MPF2B10);16(MPF2B11);17(MPF2B12);18(MPF2B13);19(MPF2B14)
2020-03-29 00:00:00;6;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 00:15:00;6;6;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 00:30:00;7;5;0;2;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 00:45:00;6;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:00:00;3;5;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:15:00;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:30:00;1;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 01:45:00;6;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 03:00:00;2;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 03:15:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 03:30:00;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 03:45:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 04:00:00;0;1;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 04:15:00;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 04:30:00;5;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 04:45:00;8;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 05:00:00;4;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 05:15:00;5;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 05:30:00;7;4;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 05:45:00;6;8;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 06:00:00;4;2;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 06:15:00;8;5;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 06:30:00;10;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 06:45:00;3;4;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 07:00:00;3;5;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 07:15:00;6;2;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 07:30:00;7;2;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 07:45:00;8;5;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 08:00:00;10;6;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 08:15:00;9;9;0;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 08:30:00;14;8;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 08:45:00;9;4;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 09:00:00;7;3;0;14;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 09:15:00;21;12;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 09:30:00;13;8;0;12;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 09:45:00;17;11;0;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 10:00:00;12;14;0;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 10:15:00;34;20;0;15;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 10:30:00;23;11;0;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 10:45:00;23;15;0;20;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 11:00:00;23;11;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 11:15:00;30;23;0;20;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 11:30:00;40;26;4;17;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 11:45:00;25;14;0;22;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 12:00:00;32;20;1;27;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 12:15:00;30;26;0;16;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 12:30:00;38;20;0;34;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 12:45:00;36;18;0;22;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 13:00:00;48;30;0;32;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 13:15:00;38;22;0;25;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 13:30:00;29;23;0;15;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 13:45:00;47;26;0;28;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 14:00:00;28;16;1;25;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 14:15:00;35;29;0;38;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 14:30:00;40;25;1;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 14:45:00;56;37;0;25;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 15:00:00;53;34;0;29;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 15:15:00;39;32;0;24;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 15:30:00;49;33;2;29;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 15:45:00;42;37;1;24;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 16:00:00;43;28;0;28;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 16:15:00;46;24;0;26;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 16:30:00;50;37;1;20;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 16:45:00;55;28;0;26;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 17:00:00;45;32;0;30;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 17:15:00;37;14;0;20;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 17:30:00;35;24;0;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 17:45:00;56;37;0;31;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 18:00:00;40;23;1;27;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 18:15:00;40;28;0;26;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 18:30:00;48;26;0;22;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 18:45:00;36;19;0;27;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 19:00:00;34;28;0;20;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-29 19:15:00;32;32;0;25;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
