DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-07-05 00:00:00;9;2;3;1;0;0;0;0
2020-07-05 00:15:00;16;6;1;1;0;0;0;0
2020-07-05 00:30:00;6;6;1;0;0;0;0;0
2020-07-05 00:45:00;9;7;0;1;0;0;0;0
2020-07-05 01:00:00;4;6;0;0;0;0;0;0
2020-07-05 01:15:00;9;5;1;2;0;0;0;0
2020-07-05 01:30:00;2;5;0;1;0;0;0;0
2020-07-05 01:45:00;3;4;0;1;0;0;0;0
2020-07-05 02:00:00;4;1;0;2;0;0;0;0
2020-07-05 02:15:00;0;2;2;0;0;0;0;0
2020-07-05 02:30:00;5;7;1;1;0;0;0;0
2020-07-05 02:45:00;5;1;1;1;0;0;0;0
2020-07-05 03:00:00;3;3;0;2;0;0;0;0
2020-07-05 03:15:00;1;1;1;0;0;0;0;0
2020-07-05 03:30:00;2;5;0;0;0;0;0;0
2020-07-05 03:45:00;2;4;0;0;0;0;0;0
2020-07-05 04:00:00;1;7;1;0;0;0;0;0
2020-07-05 04:15:00;5;6;0;0;0;0;0;0
2020-07-05 04:30:00;1;4;0;1;0;0;0;0
2020-07-05 04:45:00;4;4;1;0;0;0;0;0
2020-07-05 05:00:00;0;2;2;2;0;0;0;0
2020-07-05 05:15:00;4;3;1;0;0;0;0;0
2020-07-05 05:30:00;3;3;0;0;0;0;0;0
2020-07-05 05:45:00;0;5;0;0;0;0;0;0
2020-07-05 06:00:00;4;0;4;2;0;0;0;0
2020-07-05 06:15:00;7;2;1;3;0;0;0;0
2020-07-05 06:30:00;3;7;1;1;0;0;0;0
2020-07-05 06:45:00;5;6;0;0;0;0;0;0
2020-07-05 07:00:00;5;7;1;0;0;0;0;0
2020-07-05 07:15:00;6;3;2;0;0;0;0;0
2020-07-05 07:30:00;0;5;0;0;0;0;0;0
2020-07-05 07:45:00;6;10;1;0;0;0;0;0
2020-07-05 08:00:00;2;6;0;0;0;0;0;0
2020-07-05 08:15:00;9;4;0;0;0;0;0;0
2020-07-05 08:30:00;4;8;1;0;0;0;0;0
2020-07-05 08:45:00;12;7;0;1;0;0;0;0
2020-07-05 09:00:00;10;6;1;1;0;0;0;0
2020-07-05 09:15:00;15;13;2;3;0;0;0;0
2020-07-05 09:30:00;7;11;0;0;0;0;0;0
2020-07-05 09:45:00;21;17;1;2;0;0;0;0
2020-07-05 10:00:00;26;29;2;3;0;0;0;0
2020-07-05 10:15:00;22;25;1;1;0;0;0;0
2020-07-05 10:30:00;29;19;0;0;0;0;0;0
2020-07-05 10:45:00;15;24;1;1;0;0;0;0
2020-07-05 11:00:00;20;11;2;3;0;0;0;0
2020-07-05 11:15:00;17;18;2;1;0;0;0;0
2020-07-05 11:30:00;28;23;1;2;0;0;0;0
2020-07-05 11:45:00;25;22;2;0;0;0;0;0
2020-07-05 12:00:00;24;10;1;1;0;0;0;0
2020-07-05 12:15:00;24;28;3;5;0;0;0;0
2020-07-05 12:30:00;20;14;0;0;0;0;0;0
2020-07-05 12:45:00;28;23;3;0;0;0;0;0
2020-07-05 13:00:00;23;29;3;1;0;0;0;0
2020-07-05 13:15:00;31;29;5;2;0;0;0;0
2020-07-05 13:30:00;23;18;1;0;0;0;0;0
2020-07-05 13:45:00;21;22;10;3;0;0;0;0
2020-07-05 14:00:00;23;24;1;0;0;0;0;0
2020-07-05 14:15:00;17;20;5;2;0;0;0;0
2020-07-05 14:30:00;28;25;2;1;0;0;0;0
2020-07-05 14:45:00;23;26;7;3;0;0;2;0
2020-07-05 15:00:00;29;24;1;1;0;0;0;0
2020-07-05 15:15:00;27;19;4;3;0;0;0;0
2020-07-05 15:30:00;30;24;1;1;0;0;0;0
2020-07-05 15:45:00;24;29;2;4;0;0;0;0
2020-07-05 16:00:00;33;16;1;0;0;0;0;0
2020-07-05 16:15:00;31;26;1;0;0;0;0;0
2020-07-05 16:30:00;19;20;0;1;0;0;0;0
2020-07-05 16:45:00;22;37;0;0;0;0;0;0
2020-07-05 17:00:00;26;18;2;2;0;0;0;0
2020-07-05 17:15:00;22;17;1;1;0;0;1;0
2020-07-05 17:30:00;36;16;2;3;0;0;0;0
2020-07-05 17:45:00;20;17;0;1;0;0;0;0
2020-07-05 18:00:00;21;18;1;2;0;0;0;0
2020-07-05 18:15:00;15;25;5;5;0;0;0;0
2020-07-05 18:30:00;32;16;0;1;0;0;0;0
2020-07-05 18:45:00;28;23;8;6;0;0;0;0
2020-07-05 19:00:00;16;24;2;2;0;0;1;0
2020-07-05 19:15:00;22;25;2;1;0;0;0;0
2020-07-05 19:30:00;32;22;2;3;0;0;2;0
2020-07-05 19:45:00;19;24;2;2;0;0;0;0
2020-07-05 20:00:00;25;14;3;1;0;0;0;0
2020-07-05 20:15:00;25;22;4;4;0;0;0;0
2020-07-05 20:30:00;32;18;4;4;0;0;0;0
2020-07-05 20:45:00;14;24;0;0;0;0;0;0
2020-07-05 21:00:00;23;14;1;1;0;0;0;0
2020-07-05 21:15:00;22;20;6;4;0;0;0;0
2020-07-05 21:30:00;30;18;2;0;0;0;0;0
2020-07-05 21:45:00;24;11;4;0;0;0;0;0
2020-07-05 22:00:00;18;15;1;1;0;0;0;0
2020-07-05 22:15:00;17;9;1;1;0;0;0;0
2020-07-05 22:30:00;7;9;0;2;0;0;0;0
2020-07-05 22:45:00;9;14;0;0;0;0;0;0
2020-07-05 23:00:00;10;11;1;5;0;0;0;0
2020-07-05 23:15:00;9;3;0;1;0;0;0;0
2020-07-05 23:30:00;3;3;0;0;0;0;0;0
2020-07-05 23:45:00;6;1;0;1;0;0;0;0
