DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-07-18 00:00:00;4;6;2;1;0;0;0;0
2020-07-18 00:15:00;18;9;1;1;0;0;0;0
2020-07-18 00:30:00;6;10;0;0;0;0;0;0
2020-07-18 00:45:00;6;4;2;2;0;0;0;0
2020-07-18 01:00:00;4;6;0;0;0;0;0;0
2020-07-18 01:15:00;6;3;1;1;0;0;0;0
2020-07-18 01:30:00;6;2;0;0;0;0;0;0
2020-07-18 01:45:00;8;2;1;0;0;0;0;0
2020-07-18 02:00:00;5;6;1;0;0;0;0;0
2020-07-18 02:15:00;2;5;1;0;0;0;0;0
2020-07-18 02:30:00;2;0;0;1;0;0;0;0
2020-07-18 02:45:00;0;1;0;0;0;0;0;0
2020-07-18 03:00:00;3;4;2;2;0;0;0;0
2020-07-18 03:15:00;3;0;0;0;0;0;0;0
2020-07-18 03:30:00;0;1;1;0;0;0;0;0
2020-07-18 03:45:00;0;4;1;0;0;0;0;0
2020-07-18 04:00:00;3;2;0;0;0;0;0;0
2020-07-18 04:15:00;3;4;1;0;0;0;0;0
2020-07-18 04:30:00;1;3;1;0;0;0;0;0
2020-07-18 04:45:00;5;3;0;0;0;0;0;0
2020-07-18 05:00:00;4;3;2;0;0;0;0;0
2020-07-18 05:15:00;5;6;0;0;0;0;0;0
2020-07-18 05:30:00;2;6;2;2;0;0;0;0
2020-07-18 05:45:00;6;11;0;1;0;0;0;0
2020-07-18 06:00:00;6;17;2;0;0;0;0;0
2020-07-18 06:15:00;8;10;1;1;0;0;0;0
2020-07-18 06:30:00;14;8;1;1;0;0;0;0
2020-07-18 06:45:00;6;14;0;0;0;0;0;0
2020-07-18 07:00:00;7;17;0;0;0;0;0;0
2020-07-18 07:15:00;12;13;1;1;0;0;0;0
2020-07-18 07:30:00;11;14;0;1;0;0;0;0
2020-07-18 07:45:00;9;11;0;0;0;0;0;0
2020-07-18 08:00:00;24;13;0;2;0;0;0;0
2020-07-18 08:15:00;22;17;2;1;0;0;0;0
2020-07-18 08:30:00;17;22;2;2;0;0;0;0
2020-07-18 08:45:00;19;29;1;0;0;0;0;0
2020-07-18 09:00:00;34;36;1;1;0;0;0;0
2020-07-18 09:15:00;27;34;3;4;0;0;1;0
2020-07-18 09:30:00;29;31;5;0;0;0;0;0
2020-07-18 09:45:00;29;46;1;0;0;0;0;0
2020-07-18 10:00:00;42;27;1;0;0;0;0;0
2020-07-18 10:15:00;31;37;1;0;0;0;2;2
2020-07-18 10:30:00;39;47;4;3;0;0;0;0
2020-07-18 10:45:00;33;47;1;1;0;0;0;0
2020-07-18 11:00:00;58;45;1;2;0;0;0;0
2020-07-18 11:15:00;36;29;2;2;0;0;3;0
2020-07-18 11:30:00;49;40;1;1;0;0;9;0
2020-07-18 11:45:00;40;42;2;0;0;0;1;0
2020-07-18 12:00:00;45;43;1;1;0;0;13;56
2020-07-18 12:15:00;50;40;2;1;0;0;0;0
2020-07-18 12:30:00;43;41;0;1;0;0;0;0
2020-07-18 12:45:00;60;50;1;1;0;0;6;0
2020-07-18 13:00:00;59;48;1;1;0;0;0;0
