DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-03-24 00:00:00;0;1;0;3;0;11;1;0;0
2020-03-24 00:15:00;2;0;0;1;0;12;0;0;0
2020-03-24 00:30:00;1;1;0;4;0;13;1;0;0
2020-03-24 00:45:00;1;0;0;0;0;12;1;0;0
2020-03-24 01:00:00;2;1;0;3;0;14;1;0;0
2020-03-24 01:15:00;3;1;0;3;0;12;1;0;0
2020-03-24 01:30:00;2;1;0;0;0;14;1;0;0
2020-03-24 01:45:00;2;1;0;0;0;12;0;0;0
2020-03-24 02:00:00;2;2;1;4;0;14;1;0;0
2020-03-24 02:15:00;2;1;0;0;0;12;1;0;0
2020-03-24 02:30:00;0;1;0;7;0;13;1;0;0
2020-03-24 02:45:00;0;0;0;2;0;12;0;0;0
2020-03-24 03:00:00;1;0;1;1;0;14;1;0;0
2020-03-24 03:15:00;2;0;0;2;0;12;1;0;0
2020-03-24 03:30:00;3;5;0;3;0;14;1;0;0
2020-03-24 03:45:00;1;1;0;0;0;12;1;0;0
2020-03-24 04:00:00;3;2;0;4;0;13;1;0;0
2020-03-24 04:15:00;0;2;2;7;0;12;0;0;0
2020-03-24 04:30:00;6;2;0;6;0;14;1;0;0
2020-03-24 04:45:00;6;2;0;5;0;12;1;0;0
2020-03-24 05:00:00;10;4;3;19;0;11;1;0;0
2020-03-24 05:15:00;30;6;0;20;0;9;0;0;0
2020-03-24 05:30:00;51;5;2;64;0;11;1;0;0
2020-03-24 05:45:00;54;9;1;66;0;9;0;0;0
2020-03-24 06:00:00;56;17;3;75;0;11;1;0;0
2020-03-24 06:15:00;51;14;4;74;0;9;1;0;0
2020-03-24 06:30:00;80;25;5;90;0;10;0;0;0
2020-03-24 06:45:00;63;17;8;105;0;10;1;0;0
2020-03-24 07:00:00;40;9;5;94;18;10;1;0;0
2020-03-24 07:15:00;62;16;9;101;0;10;0;0;0
2020-03-24 07:30:00;60;9;2;96;0;9;0;0;0
2020-03-24 07:45:00;50;12;3;110;0;10;0;0;0
2020-03-24 08:00:00;54;15;9;77;0;10;1;0;0
2020-03-24 08:15:00;53;13;3;80;0;10;1;0;0
2020-03-24 08:30:00;41;16;8;67;0;10;0;0;0
2020-03-24 08:45:00;46;7;4;69;0;10;1;0;0
2020-03-24 09:00:00;56;14;11;82;0;13;1;0;0
2020-03-24 09:15:00;46;13;4;75;0;13;0;0;0
2020-03-24 09:30:00;50;13;4;79;2;13;1;0;0
2020-03-24 09:45:00;65;14;4;55;0;13;1;0;0
2020-03-24 10:00:00;46;8;5;64;0;13;1;0;0
2020-03-24 10:15:00;42;13;4;65;0;12;1;0;0
2020-03-24 10:30:00;42;14;5;78;0;13;0;0;0
2020-03-24 10:45:00;71;18;12;80;0;13;1;0;0
2020-03-24 11:00:00;54;10;13;61;0;13;1;0;0
2020-03-24 11:15:00;59;15;15;83;1;13;1;0;0
2020-03-24 11:30:00;71;14;8;68;0;13;0;0;0
2020-03-24 11:45:00;75;17;5;77;0;13;1;0;0
2020-03-24 12:00:00;79;10;9;66;0;12;1;0;0
2020-03-24 12:15:00;63;12;4;64;0;13;1;0;0
2020-03-24 12:30:00;67;6;4;58;1;13;0;0;0
2020-03-24 12:45:00;79;11;5;67;0;13;1;0;0
2020-03-24 13:00:00;66;9;5;65;5;13;1;0;0
2020-03-24 13:15:00;67;10;7;71;6;9;0;0;0
2020-03-24 13:30:00;65;16;6;89;0;9;1;0;0
2020-03-24 13:45:00;91;14;8;110;0;10;1;0;0
2020-03-24 14:00:00;72;18;4;78;0;10;0;0;0
2020-03-24 14:15:00;94;17;7;80;0;10;1;0;0
2020-03-24 14:30:00;92;21;5;79;0;10;1;0;0
2020-03-24 14:45:00;71;24;6;98;1;10;0;0;0
2020-03-24 15:00:00;93;22;9;87;0;10;1;0;0
