DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2019-10-26 00:00:00;3;22;8;20;6;1;2;3;0;0;0;0;0
2019-10-26 00:15:00;2;20;13;30;13;0;1;1;0;0;0;0;0
2019-10-26 00:30:00;1;24;9;16;7;1;0;1;0;0;0;0;0
2019-10-26 00:45:00;0;15;4;13;3;0;0;0;0;0;0;0;0
2019-10-26 01:00:00;0;13;9;18;14;1;0;1;0;0;0;0;0
2019-10-26 01:15:00;0;12;3;16;10;1;0;0;0;0;0;0;0
2019-10-26 01:30:00;0;14;9;17;7;0;0;0;0;0;0;0;0
2019-10-26 01:45:00;1;16;2;12;5;0;0;0;0;0;0;0;0
2019-10-26 02:00:00;1;15;5;6;4;0;0;0;0;0;0;0;0
2019-10-26 02:15:00;0;9;2;7;2;1;0;0;0;0;0;0;0
2019-10-26 02:30:00;0;8;4;7;2;1;0;1;0;0;0;0;0
2019-10-26 02:45:00;0;13;2;3;6;0;0;1;0;0;0;0;0
2019-10-26 03:00:00;0;4;3;7;4;0;0;0;0;0;0;0;0
2019-10-26 03:15:00;0;9;2;9;4;0;0;0;0;0;0;0;0
2019-10-26 03:30:00;0;9;2;15;4;1;0;0;0;0;0;0;0
2019-10-26 03:45:00;0;4;1;9;0;0;0;0;0;0;0;0;0
2019-10-26 04:00:00;0;7;1;4;2;0;0;0;0;0;0;0;0
2019-10-26 04:15:00;0;11;2;6;1;0;0;0;0;0;0;0;0
2019-10-26 04:30:00;1;16;10;13;4;1;1;1;0;0;0;0;0
2019-10-26 04:45:00;2;15;5;20;4;3;1;2;0;0;0;0;0
2019-10-26 05:00:00;0;14;6;40;14;2;0;1;0;0;0;0;0
2019-10-26 05:15:00;0;17;10;73;32;1;1;4;0;0;0;0;0
2019-10-26 05:30:00;2;27;17;83;71;0;0;1;0;0;0;0;0
2019-10-26 05:45:00;17;62;42;38;25;3;0;0;0;0;0;0;0
2019-10-26 06:00:00;17;91;75;24;9;4;9;11;0;0;0;0;0
2019-10-26 06:15:00;19;60;36;30;19;4;15;16;0;0;0;0;0
2019-10-26 06:30:00;10;43;28;47;27;2;9;17;0;0;0;0;0
2019-10-26 06:45:00;8;33;16;32;12;3;3;7;0;0;0;0;0
2019-10-26 07:00:00;5;30;17;25;14;12;6;10;0;0;1;0;0
2019-10-26 07:15:00;18;34;18;39;15;21;2;5;1;0;0;0;0
2019-10-26 07:30:00;19;34;35;30;26;20;4;11;0;0;6;0;0
2019-10-26 07:45:00;28;40;39;37;16;27;7;14;0;0;1;0;0
2019-10-26 08:00:00;20;42;28;43;26;16;7;11;3;0;8;0;0
2019-10-26 08:15:00;23;29;41;46;22;17;10;17;1;0;0;0;0
2019-10-26 08:30:00;23;55;45;61;36;12;8;17;0;0;0;0;0
2019-10-26 08:45:00;27;39;34;58;38;14;19;27;9;3;0;0;0
2019-10-26 09:00:00;30;49;41;48;45;18;16;25;21;5;13;0;0
2019-10-26 09:15:00;37;63;47;73;58;27;17;22;0;0;4;0;0
2019-10-26 09:30:00;40;64;56;79;45;19;25;29;4;0;0;0;0
2019-10-26 09:45:00;43;61;68;88;55;37;24;36;19;0;5;0;0
