DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-03 06:30:00;14;21;20;7;52;22;19;21;0;0;0;0;0;0
2020-12-03 06:45:00;19;11;11;10;59;22;20;12;0;0;0;0;0;0
2020-12-03 07:00:00;15;20;16;17;65;30;22;21;0;0;0;0;0;0
2020-12-03 07:15:00;9;20;12;10;97;43;27;30;0;3;0;0;0;0
2020-12-03 07:30:00;17;25;21;12;117;41;25;20;2;3;0;0;0;0
2020-12-03 07:45:00;25;20;18;19;77;31;21;23;3;1;2;0;0;0
2020-12-03 08:00:00;16;25;21;17;60;31;24;17;0;0;0;0;0;0
2020-12-03 08:15:00;21;26;16;18;60;39;29;23;3;2;0;0;0;0
2020-12-03 08:30:00;25;22;15;12;43;39;31;20;1;1;0;0;0;0
2020-12-03 08:45:00;17;18;14;15;42;26;24;18;0;0;0;0;0;0
2020-12-03 09:00:00;15;10;9;7;64;27;20;21;1;1;0;0;0;0
2020-12-03 09:15:00;13;19;15;11;51;36;31;20;3;1;0;0;0;0
2020-12-03 09:30:00;12;20;18;14;52;23;18;18;4;1;0;0;1;0
2020-12-03 09:45:00;13;34;20;28;62;26;19;23;1;4;1;0;0;0
2020-12-03 10:00:00;9;24;21;21;38;19;17;16;1;4;0;0;0;0
2020-12-03 10:15:00;28;24;21;20;66;21;20;17;0;1;0;0;0;0
2020-12-03 10:30:00;24;25;21;18;65;15;10;11;1;2;0;0;0;0
2020-12-03 10:45:00;24;25;18;15;53;22;18;13;1;0;0;0;0;0
2020-12-03 11:00:00;27;30;29;21;77;36;32;24;2;6;0;0;0;0
2020-12-03 11:15:00;23;19;17;16;66;20;18;13;3;6;0;0;1;0
2020-12-03 11:30:00;28;21;18;14;52;32;26;26;0;5;0;0;0;0
2020-12-03 11:45:00;21;21;20;20;60;28;24;22;0;2;0;0;0;0
2020-12-03 12:00:00;18;21;14;15;67;21;20;14;6;1;1;0;0;0
2020-12-03 12:15:00;12;28;28;19;63;24;20;18;0;0;1;0;0;0
2020-12-03 12:30:00;26;18;16;13;64;26;20;11;2;0;0;0;0;0
2020-12-03 12:45:00;12;22;19;17;50;34;26;22;1;1;0;0;0;0
2020-12-03 13:00:00;18;17;17;10;48;29;27;25;2;1;0;0;0;0
2020-12-03 13:15:00;23;33;30;28;45;40;27;19;11;3;0;0;0;0
2020-12-03 13:30:00;23;27;27;13;74;29;21;14;1;3;0;0;0;0
2020-12-03 13:45:00;21;29;26;16;61;29;28;18;2;1;0;0;0;0
2020-12-03 14:00:00;17;27;25;18;58;24;23;20;0;0;0;0;0;0
2020-12-03 14:15:00;13;25;23;19;61;36;30;26;1;2;0;0;0;0
2020-12-03 14:30:00;18;29;23;19;76;38;29;25;5;6;15;0;0;0
2020-12-03 14:45:00;17;24;26;25;70;30;28;23;2;0;0;0;0;0
2020-12-03 15:00:00;33;25;24;21;64;42;28;23;1;2;0;0;0;0
2020-12-03 15:15:00;26;34;27;23;60;29;25;26;0;6;0;0;1;0
2020-12-03 15:30:00;25;23;25;19;85;24;18;17;3;1;0;0;0;0
2020-12-03 15:45:00;20;25;23;25;81;31;26;25;4;5;1;0;0;0
2020-12-03 16:00:00;24;39;33;31;76;30;24;19;5;1;1;0;0;0
2020-12-03 16:15:00;20;33;25;31;95;39;29;18;0;2;0;0;3;1
2020-12-03 16:30:00;28;25;20;25;89;43;24;26;1;1;0;0;0;0
2020-12-03 16:45:00;17;29;24;28;86;34;20;25;1;4;1;0;1;0
2020-12-03 17:00:00;22;28;22;30;78;51;23;23;0;1;1;0;2;0
2020-12-03 17:15:00;24;37;29;27;84;31;19;23;2;5;3;0;0;0
2020-12-03 17:30:00;20;24;23;22;71;38;26;18;1;5;0;0;0;0
2020-12-03 17:45:00;24;20;20;16;73;35;25;27;2;4;0;0;1;0
2020-12-03 18:00:00;20;14;13;11;50;24;16;23;4;6;0;0;0;0
2020-12-03 18:15:00;12;8;8;7;33;17;11;16;1;5;0;0;0;0
2020-12-03 18:30:00;15;14;12;11;48;16;14;18;2;0;0;0;0;0
2020-12-03 18:45:00;12;16;15;13;41;14;12;10;2;0;0;0;0;0
2020-12-03 19:00:00;19;11;10;9;43;16;17;17;0;0;0;0;0;0
2020-12-03 19:15:00;12;16;15;15;26;20;18;19;1;2;0;0;0;0
2020-12-03 19:30:00;4;11;11;10;31;11;9;14;0;2;0;0;2;0
2020-12-03 19:45:00;10;17;16;19;21;18;18;18;2;0;0;0;2;0
2020-12-03 20:00:00;7;6;5;6;25;5;7;6;0;0;0;0;0;0
2020-12-03 20:15:00;11;8;8;9;17;9;9;11;0;0;0;0;0;0
2020-12-03 20:30:00;7;3;3;3;16;6;6;7;0;0;0;0;0;0
2020-12-03 20:45:00;7;7;6;7;11;262;15;15;0;0;0;0;0;0
2020-12-03 21:00:00;1;9;9;9;19;4;4;5;0;0;0;0;0;0
2020-12-03 21:15:00;3;4;4;4;19;8;5;5;0;0;0;0;0;0
2020-12-03 21:30:00;5;4;4;4;15;4;4;4;0;0;0;0;0;0
2020-12-03 21:45:00;4;2;2;2;9;5;4;3;0;0;0;0;0;0
2020-12-03 22:00:00;3;4;4;4;9;5;4;4;0;0;0;0;0;0
2020-12-03 22:15:00;4;5;5;5;7;7;7;8;0;0;0;0;0;0
2020-12-03 22:30:00;1;3;3;2;11;2;2;2;0;0;0;0;0;0
2020-12-03 22:45:00;0;3;3;4;3;4;3;4;0;0;0;0;0;0
2020-12-03 23:00:00;1;0;0;0;6;2;3;3;0;0;0;0;0;0
2020-12-03 23:15:00;0;3;3;3;3;0;0;0;0;0;0;0;0;0
2020-12-03 23:30:00;1;3;1;1;6;3;3;3;0;0;0;0;0;0
2020-12-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
