DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-31 00:00:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-31 00:15:00;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-31 00:30:00;1;1;1;2;0;1;1;1;0;0;0;0;0;0
2020-12-31 00:45:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-31 01:00:00;2;1;1;1;1;0;0;0;0;0;0;0;0;0
2020-12-31 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 01:30:00;1;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-31 01:45:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-31 02:00:00;0;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-31 02:15:00;2;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-31 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-31 02:45:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-31 03:00:00;1;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-31 03:15:00;1;0;0;0;1;1;1;3;0;0;0;0;0;0
2020-12-31 03:30:00;1;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-31 03:45:00;3;0;0;0;0;3;1;1;0;0;0;0;0;0
2020-12-31 04:00:00;0;1;1;0;0;1;1;1;0;0;0;0;0;0
2020-12-31 04:15:00;1;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-31 04:30:00;2;0;0;0;2;2;2;2;0;0;0;0;0;0
2020-12-31 04:45:00;1;0;0;0;0;1;1;2;0;0;0;0;0;0
2020-12-31 05:00:00;3;0;0;0;0;2;2;3;0;0;0;0;0;0
2020-12-31 05:15:00;0;0;0;0;6;3;3;4;0;0;0;0;0;0
2020-12-31 05:30:00;3;1;1;1;10;2;2;3;0;0;0;0;0;0
2020-12-31 05:45:00;12;0;0;0;5;1;1;1;0;0;0;0;0;0
2020-12-31 06:00:00;2;0;0;0;4;1;1;1;0;0;0;0;0;0
2020-12-31 06:15:00;6;1;1;1;7;3;1;3;0;0;0;0;0;0
2020-12-31 06:30:00;3;1;2;0;4;1;0;1;0;0;0;0;0;0
2020-12-31 06:45:00;4;2;2;2;8;9;7;8;0;0;0;0;0;0
2020-12-31 07:00:00;8;1;2;2;7;20;7;4;0;0;0;0;0;0
2020-12-31 07:15:00;9;5;5;5;12;8;6;5;0;0;0;0;0;0
2020-12-31 07:30:00;15;4;4;4;16;10;9;11;0;0;0;0;0;0
2020-12-31 07:45:00;21;4;4;3;17;11;10;9;0;0;0;0;0;0
2020-12-31 08:00:00;15;4;4;3;26;9;8;9;0;2;0;0;0;0
2020-12-31 08:15:00;18;2;5;2;17;13;13;14;0;2;0;0;0;0
2020-12-31 08:30:00;19;5;5;6;24;15;11;10;0;0;0;0;0;0
2020-12-31 08:45:00;31;6;7;5;34;18;15;19;0;5;0;0;0;0
2020-12-31 09:00:00;34;4;4;3;21;25;17;11;1;3;0;0;0;0
2020-12-31 09:15:00;42;10;10;4;46;25;23;19;0;2;0;0;0;0
2020-12-31 09:30:00;38;7;8;0;46;20;16;19;1;3;0;0;2;2
2020-12-31 09:45:00;41;15;14;6;50;22;20;18;1;0;0;0;0;0
2020-12-31 10:00:00;56;7;6;3;67;28;25;32;3;0;1;0;0;0
2020-12-31 10:15:00;66;9;9;6;61;23;20;20;1;3;0;0;3;0
2020-12-31 10:30:00;43;8;7;5;56;36;30;32;0;0;0;0;0;0
2020-12-31 10:45:00;58;11;9;8;54;25;23;23;1;1;0;0;2;0
2020-12-31 11:00:00;54;5;6;4;52;40;30;20;1;2;0;0;0;0
2020-12-31 11:15:00;54;11;9;5;61;29;25;27;2;4;0;0;13;0
2020-12-31 11:30:00;59;13;14;4;59;29;25;18;3;3;0;0;0;0
2020-12-31 11:45:00;69;8;7;3;67;30;30;24;2;3;0;0;0;0
2020-12-31 12:00:00;66;3;2;1;42;29;23;28;1;2;2;0;2;0
2020-12-31 12:15:00;60;7;6;5;52;29;28;22;1;3;0;0;0;0
2020-12-31 12:30:00;40;4;4;3;55;25;19;15;1;0;0;0;0;0
2020-12-31 12:45:00;46;19;15;10;60;24;24;21;3;0;0;0;0;0
2020-12-31 13:00:00;42;5;7;1;49;20;14;19;1;1;0;0;1;0
2020-12-31 13:15:00;61;6;7;3;50;24;22;19;5;3;0;0;0;0
2020-12-31 13:30:00;62;8;10;4;46;27;24;23;1;6;0;0;5;1
2020-12-31 13:45:00;44;10;12;7;38;21;19;19;0;1;0;0;0;0
2020-12-31 14:00:00;36;3;3;3;43;22;19;20;2;0;2;0;0;0
2020-12-31 14:15:00;45;8;11;3;32;23;20;18;0;0;0;0;0;1
