DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-10 00:00:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 00:15:00;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:30:00;5;1;1;1;1;1;1;1;0;0;0;0;0;0
2020-12-10 00:45:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 01:00:00;1;2;2;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 01:15:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-10 01:30:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 01:45:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 02:00:00;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-10 02:15:00;2;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-10 02:30:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-10 02:45:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-10 03:15:00;4;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-10 03:30:00;1;1;1;1;4;0;0;0;0;0;0;0;0;0
2020-12-10 03:45:00;0;0;0;0;5;1;1;1;0;0;0;0;0;0
2020-12-10 04:00:00;2;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-10 04:15:00;1;2;2;1;4;2;0;0;0;0;0;0;0;0
2020-12-10 04:30:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-10 04:45:00;4;4;4;2;5;10;7;8;0;0;0;0;0;0
2020-12-10 05:00:00;5;1;0;0;13;8;7;6;0;0;0;0;0;0
2020-12-10 05:15:00;16;4;6;2;13;4;3;3;0;0;0;0;0;0
2020-12-10 05:30:00;17;3;5;3;29;8;5;7;0;0;0;0;0;0
2020-12-10 05:45:00;21;4;4;1;18;7;4;1;0;0;0;0;0;0
2020-12-10 06:00:00;41;7;5;2;35;12;10;7;0;0;0;0;0;0
2020-12-10 06:15:00;34;8;6;1;32;15;12;7;0;0;0;0;0;0
2020-12-10 06:30:00;26;11;8;4;54;33;24;19;0;0;0;0;0;0
2020-12-10 06:45:00;30;13;10;8;43;25;15;13;0;0;0;0;0;0
2020-12-10 07:00:00;52;19;12;11;50;26;16;16;1;0;7;0;0;0
2020-12-10 07:15:00;34;13;9;7;79;43;27;18;3;1;0;0;0;1
2020-12-10 07:30:00;33;15;14;8;83;40;34;23;1;2;0;0;0;17
2020-12-10 07:45:00;48;14;11;5;86;28;23;13;2;5;2;0;0;1
2020-12-10 08:00:00;34;8;7;7;69;26;23;21;3;1;0;0;0;0
2020-12-10 08:15:00;49;13;11;6;61;33;20;19;0;3;0;0;0;0
2020-12-10 08:30:00;44;16;12;11;51;30;29;19;0;0;0;0;0;0
2020-12-10 08:45:00;51;19;11;11;47;25;20;17;0;2;0;0;0;0
2020-12-10 09:00:00;30;9;10;7;44;25;14;14;2;0;0;0;0;0
2020-12-10 09:15:00;42;8;7;7;47;19;14;13;1;2;0;0;0;0
2020-12-10 09:30:00;47;13;10;10;69;26;21;21;0;0;0;0;0;0
2020-12-10 09:45:00;47;7;5;7;57;34;27;25;3;0;0;0;0;0
2020-12-10 10:00:00;44;17;20;17;61;24;16;15;1;0;1;0;0;0
2020-12-10 10:15:00;61;7;7;7;72;24;21;24;0;0;0;0;0;0
2020-12-10 10:30:00;49;14;12;12;55;30;25;17;0;1;0;0;0;0
2020-12-10 10:45:00;48;14;12;9;65;33;30;25;1;1;1;0;3;0
2020-12-10 11:00:00;44;15;13;11;58;16;12;15;6;0;0;0;0;0
2020-12-10 11:15:00;53;14;13;9;54;24;18;18;0;1;0;0;0;0
2020-12-10 11:30:00;53;9;11;8;70;27;24;25;2;2;0;0;0;0
2020-12-10 11:45:00;47;12;10;9;61;24;19;12;1;0;0;0;0;0
2020-12-10 12:00:00;63;14;14;12;51;24;19;17;1;0;0;0;0;0
2020-12-10 12:15:00;53;11;7;6;61;17;18;16;0;5;0;0;0;0
2020-12-10 12:30:00;45;11;9;9;64;26;25;21;4;1;1;0;0;0
2020-12-10 12:45:00;56;11;10;9;55;31;23;28;2;2;0;0;0;0
2020-12-10 13:00:00;61;5;4;6;64;17;21;15;0;2;0;0;0;0
2020-12-10 13:15:00;54;11;9;11;67;37;32;23;1;8;0;0;0;0
2020-12-10 13:30:00;56;10;10;10;67;32;26;26;2;0;0;0;0;0
2020-12-10 13:45:00;63;13;12;11;49;25;17;11;0;0;0;0;0;0
2020-12-10 14:00:00;54;11;12;10;33;33;23;18;0;1;0;0;0;2
2020-12-10 14:15:00;76;14;12;13;53;32;28;27;1;1;0;0;0;0
