DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-17 00:00:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-17 00:15:00;1;0;1;1;0;1;1;1;0;0;0;0;0;0
2020-12-17 00:30:00;2;2;2;1;0;0;0;0;0;0;0;0;0;0
2020-12-17 00:45:00;0;0;0;0;3;1;1;1;0;0;0;0;0;0
2020-12-17 01:00:00;3;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-17 01:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 01:30:00;6;0;0;0;1;2;0;0;0;0;0;0;0;0
2020-12-17 01:45:00;0;0;0;0;1;1;1;2;0;0;0;0;0;0
2020-12-17 02:00:00;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-17 02:15:00;2;0;0;0;3;0;0;0;0;0;0;0;0;0
2020-12-17 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-17 02:45:00;2;0;0;0;1;2;2;2;0;0;0;0;0;0
2020-12-17 03:00:00;2;1;1;1;2;1;0;0;0;0;0;0;0;0
2020-12-17 03:15:00;1;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-17 03:30:00;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-17 03:45:00;2;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-17 04:00:00;3;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-17 04:15:00;1;1;1;1;2;0;0;0;0;0;0;0;0;0
2020-12-17 04:30:00;4;0;1;1;4;2;3;4;0;0;0;0;0;0
2020-12-17 04:45:00;4;0;0;0;12;4;4;3;0;0;0;0;0;0
2020-12-17 05:00:00;3;2;2;0;10;11;9;8;0;0;0;0;0;0
2020-12-17 05:15:00;18;4;4;1;13;8;8;9;0;0;0;0;0;0
2020-12-17 05:30:00;16;3;4;2;28;2;2;2;0;0;0;0;0;0
