DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-09-21 00:00:00;0;9;5;10;6;0;0
2020-09-21 00:15:00;0;6;3;6;6;3;3
2020-09-21 00:30:00;0;9;2;6;1;1;1
2020-09-21 00:45:00;0;4;4;6;4;0;0
2020-09-21 01:00:00;0;6;4;5;4;0;0
2020-09-21 01:15:00;0;3;4;6;3;0;0
2020-09-21 01:30:00;0;5;1;3;3;0;0
2020-09-21 01:45:00;0;8;7;5;2;0;0
2020-09-21 02:00:00;0;3;2;6;2;0;0
2020-09-21 02:15:00;0;2;0;6;1;0;0
2020-09-21 02:30:00;0;4;2;5;4;0;0
2020-09-21 02:45:00;0;9;4;4;1;0;0
2020-09-21 03:00:00;0;3;2;5;1;0;0
2020-09-21 03:15:00;0;5;2;6;2;0;0
2020-09-21 03:30:00;0;5;2;10;1;0;0
2020-09-21 03:45:00;0;6;1;5;1;0;0
2020-09-21 04:00:00;0;9;4;7;5;0;0
2020-09-21 04:15:00;0;9;4;11;5;0;0
2020-09-21 04:30:00;0;13;6;15;11;0;0
2020-09-21 04:45:00;0;27;14;17;4;0;0
2020-09-21 05:00:00;1;59;45;31;19;0;0
2020-09-21 05:15:00;8;71;84;35;23;0;0
2020-09-21 05:30:00;0;60;68;35;24;1;1
2020-09-21 05:45:00;13;53;64;37;38;3;3
2020-09-21 06:00:00;3;53;66;34;49;5;5
2020-09-21 06:15:00;4;79;81;44;38;4;3
2020-09-21 06:30:00;1;92;109;64;51;7;8
2020-09-21 06:45:00;12;79;110;65;69;3;3
2020-09-21 07:00:00;6;117;130;73;73;5;4
2020-09-21 07:15:00;14;152;174;98;82;8;9
2020-09-21 07:30:00;18;193;157;95;109;3;3
2020-09-21 07:45:00;22;142;138;79;102;4;4
2020-09-21 08:00:00;15;109;109;92;74;7;7
2020-09-21 08:15:00;9;92;97;112;94;2;2
2020-09-21 08:30:00;6;105;108;114;96;6;6
2020-09-21 08:45:00;7;86;88;88;107;2;2
2020-09-21 09:00:00;9;82;94;102;91;4;4
2020-09-21 09:15:00;14;97;107;105;79;2;2
2020-09-21 09:30:00;10;106;93;105;98;5;5
2020-09-21 09:45:00;12;94;82;87;96;3;3
2020-09-21 10:00:00;6;105;109;96;88;3;3
2020-09-21 10:15:00;11;115;107;95;90;4;4
2020-09-21 10:30:00;2;123;112;115;101;4;4
2020-09-21 10:45:00;14;103;107;126;105;3;3
2020-09-21 11:00:00;8;97;97;121;107;4;4
2020-09-21 11:15:00;10;108;99;114;108;2;2
2020-09-21 11:30:00;19;98;93;117;112;6;6
2020-09-21 11:45:00;5;93;105;107;115;4;4
2020-09-21 12:00:00;6;82;87;86;83;4;4
2020-09-21 12:15:00;7;98;91;115;115;2;2
2020-09-21 12:30:00;3;102;115;94;112;5;5
2020-09-21 12:45:00;25;106;100;91;117;4;4
2020-09-21 13:00:00;63;108;111;116;129;2;2
2020-09-21 13:15:00;29;101;128;101;90;9;9
2020-09-21 13:30:00;4;124;120;93;98;6;6
2020-09-21 13:45:00;21;97;99;101;120;3;3
2020-09-21 14:00:00;9;91;87;113;118;2;2
2020-09-21 14:15:00;21;91;92;137;145;5;5
2020-09-21 14:30:00;34;118;106;133;162;6;6
2020-09-21 14:45:00;11;108;105;134;145;2;2
2020-09-21 15:00:00;32;115;114;119;130;4;4
2020-09-21 15:15:00;16;106;106;124;148;3;3
2020-09-21 15:30:00;24;113;102;130;142;3;3
2020-09-21 15:45:00;23;96;106;149;150;6;6
2020-09-21 16:00:00;20;114;109;130;124;4;4
2020-09-21 16:15:00;24;118;103;145;173;2;2
2020-09-21 16:30:00;24;115;117;127;167;5;5
2020-09-21 16:45:00;26;107;96;163;176;5;5
2020-09-21 17:00:00;15;123;125;160;166;4;4
2020-09-21 17:15:00;31;119;107;146;161;2;2
2020-09-21 17:30:00;22;121;122;141;152;3;3
2020-09-21 17:45:00;30;108;104;131;157;6;6
2020-09-21 18:00:00;34;110;108;113;131;4;4
2020-09-21 18:15:00;14;96;95;118;117;3;2
2020-09-21 18:30:00;8;77;86;109;108;5;6
2020-09-21 18:45:00;10;86;75;106;101;3;3
2020-09-21 19:00:00;8;95;82;89;76;3;3
2020-09-21 19:15:00;8;85;63;93;91;4;4
2020-09-21 19:30:00;0;65;52;61;48;4;4
2020-09-21 19:45:00;18;80;75;57;65;2;2
2020-09-21 20:00:00;18;61;61;50;50;3;3
2020-09-21 20:15:00;3;46;42;66;57;2;2
2020-09-21 20:30:00;11;47;42;65;43;3;3
2020-09-21 20:45:00;0;45;51;60;35;1;1
2020-09-21 21:00:00;6;50;71;47;40;3;3
2020-09-21 21:15:00;3;41;50;41;34;1;1
2020-09-21 21:30:00;0;26;29;48;33;1;1
2020-09-21 21:45:00;0;27;25;53;42;1;1
2020-09-21 22:00:00;0;29;21;73;58;2;2
2020-09-21 22:15:00;0;19;15;57;59;2;2
2020-09-21 22:30:00;2;20;19;33;17;2;2
2020-09-21 22:45:00;0;17;15;18;19;1;1
2020-09-21 23:00:00;0;16;13;27;16;2;2
2020-09-21 23:15:00;0;17;16;16;10;2;2
2020-09-21 23:30:00;0;14;10;15;10;1;1
2020-09-21 23:45:00;0;4;3;10;9;0;0
