DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-12-28 00:00:00;1;1;0;2;0;2;0;0;0;0;0
2020-12-28 00:15:00;1;3;0;6;0;0;0;0;0;0;0
2020-12-28 00:30:00;0;0;0;1;0;0;0;1;0;0;0
2020-12-28 00:45:00;1;4;0;0;0;0;0;0;0;0;0
2020-12-28 01:00:00;0;0;0;1;0;1;0;1;0;0;0
2020-12-28 01:15:00;1;0;0;1;0;0;0;1;0;0;0
2020-12-28 01:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-12-28 01:45:00;0;0;0;2;0;2;0;0;0;0;0
2020-12-28 02:00:00;0;1;0;1;0;1;0;0;0;0;0
2020-12-28 02:15:00;0;0;0;1;0;1;0;0;0;0;0
2020-12-28 02:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 02:45:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 03:00:00;1;1;0;0;0;0;0;0;0;0;0
2020-12-28 03:15:00;1;2;0;0;0;0;0;0;0;0;0
2020-12-28 03:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 03:45:00;0;0;0;3;1;2;0;0;0;0;0
2020-12-28 04:00:00;0;1;0;3;1;3;1;0;0;0;0
2020-12-28 04:15:00;3;4;0;4;0;2;0;0;0;0;0
2020-12-28 04:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-12-28 04:45:00;2;2;0;1;0;0;1;2;0;0;0
2020-12-28 05:00:00;2;4;0;2;0;1;0;0;0;0;0
2020-12-28 05:15:00;3;3;0;1;0;0;0;2;0;0;0
2020-12-28 05:30:00;4;7;0;7;1;3;1;3;0;0;0
2020-12-28 05:45:00;10;16;0;16;1;8;0;1;0;0;0
2020-12-28 06:00:00;7;12;0;12;2;3;1;2;0;0;0
2020-12-28 06:15:00;15;20;0;16;3;6;0;2;0;0;0
2020-12-28 06:30:00;15;14;0;22;4;10;1;3;0;0;0
2020-12-28 06:45:00;14;22;0;12;0;6;0;3;0;0;0
2020-12-28 07:00:00;15;15;0;15;3;8;1;2;0;0;0
2020-12-28 07:15:00;30;23;0;22;3;15;1;9;0;0;0
2020-12-28 07:30:00;15;18;0;30;5;19;1;7;0;0;0
2020-12-28 07:45:00;26;25;0;25;5;19;0;8;0;0;0
2020-12-28 08:00:00;26;23;0;23;7;15;2;13;0;0;0
2020-12-28 08:15:00;34;27;0;27;1;15;2;10;2;0;0
2020-12-28 08:30:00;17;16;0;26;6;14;5;5;0;0;0
2020-12-28 08:45:00;35;36;0;17;1;15;7;8;0;0;0
2020-12-28 09:00:00;23;27;0;39;6;26;4;10;5;0;0
2020-12-28 09:15:00;22;25;0;36;5;30;0;5;1;0;0
2020-12-28 09:30:00;23;26;0;36;5;28;2;8;0;0;0
2020-12-28 09:45:00;31;35;0;34;2;25;4;12;0;0;0
2020-12-28 10:00:00;19;22;0;39;6;27;1;6;1;0;0
2020-12-28 10:15:00;24;41;0;32;6;24;3;13;0;0;0
2020-12-28 10:30:00;25;27;0;28;5;19;2;5;0;0;0
2020-12-28 10:45:00;29;35;0;44;5;33;2;10;0;0;0
2020-12-28 11:00:00;22;27;0;44;5;36;2;9;0;0;0
2020-12-28 11:15:00;32;30;0;47;6;35;2;10;0;0;0
2020-12-28 11:30:00;22;28;0;46;6;35;4;10;0;0;0
2020-12-28 11:45:00;32;29;0;54;2;42;3;11;0;0;0
2020-12-28 12:00:00;22;25;0;55;6;41;3;11;10;0;0
2020-12-28 12:15:00;26;24;0;48;2;32;2;6;0;0;0
2020-12-28 12:30:00;17;32;0;51;7;41;3;10;0;0;0
