DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-04-17 00:00:00;7;2;4;2;4;0;1
2020-04-17 00:15:00;11;2;8;3;0;5;3
2020-04-17 00:30:00;7;2;3;1;2;4;1
2020-04-17 00:45:00;4;3;8;3;5;3;6
2020-04-17 01:00:00;12;1;5;1;2;2;5
2020-04-17 01:15:00;4;3;6;2;5;1;4
2020-04-17 01:30:00;4;1;4;4;4;1;1
2020-04-17 01:45:00;5;0;9;3;5;3;3
2020-04-17 02:00:00;4;1;5;2;3;6;3
2020-04-17 02:15:00;8;3;5;2;2;4;3
2020-04-17 02:30:00;7;2;7;1;2;3;1
2020-04-17 02:45:00;3;1;8;1;3;3;2
2020-04-17 03:00:00;8;1;4;0;0;5;3
2020-04-17 03:15:00;8;2;5;2;4;10;7
2020-04-17 03:30:00;8;2;5;1;5;3;4
2020-04-17 03:45:00;9;0;5;1;5;10;4
2020-04-17 04:00:00;4;2;10;0;3;9;6
2020-04-17 04:15:00;5;3;9;8;6;5;2
2020-04-17 04:30:00;9;5;10;1;1;0;1
2020-04-17 04:45:00;7;6;16;6;1;1;0
2020-04-17 05:00:00;11;8;27;1;0;1;0
2020-04-17 05:15:00;20;11;41;12;0;0;1
2020-04-17 05:30:00;33;18;60;26;2;0;0
2020-04-17 05:45:00;28;15;76;38;1;1;0
2020-04-17 06:00:00;43;26;53;22;1;0;0
2020-04-17 06:15:00;57;30;99;30;5;1;1
2020-04-17 06:30:00;73;43;109;57;2;0;1
2020-04-17 06:45:00;94;44;98;51;3;0;0
2020-04-17 07:00:00;74;48;101;44;2;0;2
2020-04-17 07:15:00;83;44;101;49;6;3;0
2020-04-17 07:30:00;102;55;107;61;7;0;3
2020-04-17 07:45:00;110;53;111;50;6;0;0
2020-04-17 08:00:00;85;48;95;49;9;1;0
2020-04-17 08:15:00;73;60;89;39;8;0;1
2020-04-17 08:30:00;93;50;114;60;6;1;1
2020-04-17 08:45:00;108;63;102;50;7;1;0
2020-04-17 09:00:00;79;53;91;41;5;1;1
2020-04-17 09:15:00;86;59;92;51;7;1;1
2020-04-17 09:30:00;91;63;115;55;5;0;0
2020-04-17 09:45:00;98;79;122;60;5;3;1
2020-04-17 10:00:00;97;61;99;61;3;0;1
2020-04-17 10:15:00;91;85;120;56;8;2;0
2020-04-17 10:30:00;109;82;114;49;8;1;1
2020-04-17 10:45:00;116;63;146;62;3;0;2
2020-04-17 11:00:00;109;83;130;57;6;1;1
2020-04-17 11:15:00;97;73;125;69;8;1;2
2020-04-17 11:30:00;107;90;109;60;7;1;3
2020-04-17 11:45:00;94;84;146;59;7;0;1
2020-04-17 12:00:00;131;85;142;64;3;2;3
2020-04-17 12:15:00;112;86;137;61;3;3;4
2020-04-17 12:30:00;139;116;142;62;12;5;2
2020-04-17 12:45:00;103;91;136;63;9;2;0
2020-04-17 13:00:00;126;114;141;57;7;4;4
2020-04-17 13:15:00;120;84;117;64;6;1;2
2020-04-17 13:30:00;153;83;121;66;6;1;1
2020-04-17 13:45:00;116;77;133;72;5;1;5
2020-04-17 14:00:00;112;77;136;68;8;6;6
2020-04-17 14:15:00;150;92;128;69;9;2;2
2020-04-17 14:30:00;114;75;145;64;3;6;7
2020-04-17 14:45:00;117;80;119;69;5;1;0
2020-04-17 15:00:00;98;86;136;61;7;6;3
2020-04-17 15:15:00;109;78;129;63;8;0;1
2020-04-17 15:30:00;105;79;126;60;1;1;1
2020-04-17 15:45:00;114;86;153;53;7;1;1
2020-04-17 16:00:00;123;92;118;67;8;6;9
2020-04-17 16:15:00;126;87;125;68;7;2;1
2020-04-17 16:30:00;120;68;129;52;5;2;1
2020-04-17 16:45:00;94;96;130;53;8;1;2
2020-04-17 17:00:00;110;97;112;50;8;1;4
2020-04-17 17:15:00;88;78;123;53;8;3;1
2020-04-17 17:30:00;89;89;104;61;9;0;2
2020-04-17 17:45:00;84;85;117;56;6;2;4
2020-04-17 18:00:00;85;70;110;42;6;2;1
2020-04-17 18:15:00;97;64;97;55;2;2;1
2020-04-17 18:30:00;75;66;99;45;8;4;4
2020-04-17 18:45:00;75;64;102;47;6;1;1
2020-04-17 19:00:00;68;45;83;31;3;4;7
2020-04-17 19:15:00;58;41;82;27;3;2;1
2020-04-17 19:30:00;61;41;64;23;2;2;2
2020-04-17 19:45:00;66;46;77;31;4;4;0
2020-04-17 20:00:00;67;51;60;29;1;0;0
2020-04-17 20:15:00;50;32;64;16;2;0;0
2020-04-17 20:30:00;46;39;65;16;1;2;2
2020-04-17 20:45:00;31;27;58;22;3;1;3
2020-04-17 21:00:00;42;13;56;15;2;0;2
2020-04-17 21:15:00;30;23;41;12;3;2;1
2020-04-17 21:30:00;19;17;39;15;1;1;2
2020-04-17 21:45:00;30;19;17;5;4;0;2
2020-04-17 22:00:00;25;18;25;8;5;1;3
2020-04-17 22:15:00;34;13;23;3;0;1;2
2020-04-17 22:30:00;20;6;18;2;4;1;1
2020-04-17 22:45:00;19;14;29;5;0;0;0
2020-04-17 23:00:00;16;16;17;8;4;1;2
2020-04-17 23:15:00;15;5;11;4;2;1;2
2020-04-17 23:30:00;15;6;15;9;3;5;1
2020-04-17 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
