DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-03-08 00:00:00;12;22;15;0;0;0;0;0
2020-03-08 00:15:00;19;38;23;0;0;0;0;0
2020-03-08 00:30:00;11;27;22;0;0;0;0;0
2020-03-08 00:45:00;15;41;18;0;0;0;0;0
2020-03-08 01:00:00;10;36;9;0;0;0;0;0
2020-03-08 01:15:00;14;24;12;0;0;0;0;0
2020-03-08 01:30:00;12;22;14;0;0;0;0;0
2020-03-08 01:45:00;10;28;10;0;0;0;0;0
2020-03-08 02:00:00;11;21;12;0;0;0;0;0
2020-03-08 02:15:00;8;18;9;0;0;0;0;0
2020-03-08 02:30:00;9;17;14;0;0;0;0;0
2020-03-08 02:45:00;11;14;8;0;0;0;0;0
2020-03-08 03:00:00;8;7;7;0;0;0;0;0
2020-03-08 03:15:00;6;8;4;0;0;0;0;0
2020-03-08 03:30:00;5;13;11;0;0;0;0;0
2020-03-08 03:45:00;7;11;3;0;0;0;0;0
2020-03-08 04:00:00;7;18;6;0;0;0;0;0
2020-03-08 04:15:00;7;20;4;0;0;0;0;0
2020-03-08 04:30:00;4;8;5;0;0;0;0;0
2020-03-08 04:45:00;12;9;5;0;0;0;0;0
2020-03-08 05:00:00;7;18;5;0;0;0;0;0
2020-03-08 05:15:00;13;18;11;0;0;0;0;0
2020-03-08 05:30:00;6;21;11;0;0;0;0;0
2020-03-08 05:45:00;13;17;6;0;0;0;0;0
2020-03-08 06:00:00;11;17;6;0;0;0;0;0
2020-03-08 06:15:00;9;21;10;0;0;0;0;0
2020-03-08 06:30:00;7;25;15;0;0;0;0;0
2020-03-08 06:45:00;8;23;9;0;0;0;0;0
2020-03-08 07:00:00;8;21;7;0;0;0;0;0
2020-03-08 07:15:00;8;29;9;0;0;0;0;0
2020-03-08 07:30:00;8;22;6;0;0;0;0;0
2020-03-08 07:45:00;13;31;10;0;0;0;0;0
2020-03-08 08:00:00;9;29;8;0;0;3;1;0
2020-03-08 08:15:00;15;35;12;0;0;0;0;0
2020-03-08 08:30:00;17;35;11;0;0;0;0;0
2020-03-08 08:45:00;17;42;20;0;0;8;0;0
2020-03-08 09:00:00;23;44;18;0;0;0;0;0
2020-03-08 09:15:00;34;53;24;0;0;0;0;0
2020-03-08 09:30:00;42;76;32;0;1;0;0;0
2020-03-08 09:45:00;27;72;42;0;0;0;3;3
2020-03-08 10:00:00;51;90;53;0;3;1;9;6
2020-03-08 10:15:00;44;100;45;0;0;2;1;0
2020-03-08 10:30:00;43;93;44;0;5;4;0;3
2020-03-08 10:45:00;40;92;42;0;3;2;23;0
2020-03-08 11:00:00;55;81;51;0;0;2;1;0
2020-03-08 11:15:00;47;102;42;0;0;4;2;0
2020-03-08 11:30:00;41;102;47;0;6;0;3;0
2020-03-08 11:45:00;50;110;63;0;4;0;0;4
2020-03-08 12:00:00;62;110;44;0;0;0;7;0
2020-03-08 12:15:00;51;119;54;0;14;0;2;1
2020-03-08 12:30:00;47;120;66;0;41;0;0;3
2020-03-08 12:45:00;55;106;65;0;3;6;9;3
2020-03-08 13:00:00;44;108;51;0;5;4;1;0
2020-03-08 13:15:00;62;115;60;0;2;0;23;0
2020-03-08 13:30:00;55;122;56;0;4;0;9;3
2020-03-08 13:45:00;66;128;47;0;0;0;59;0
