DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-04-02 00:00:00;2;5;0;0;0;0;0;0
2020-04-02 00:15:00;5;2;1;0;0;0;0;0
2020-04-02 00:30:00;2;2;2;0;0;0;0;0
2020-04-02 00:45:00;1;0;1;1;0;0;0;0
2020-04-02 01:00:00;1;1;0;2;0;0;0;0
2020-04-02 01:15:00;1;5;0;2;0;0;0;0
2020-04-02 01:30:00;1;0;0;0;0;0;0;0
2020-04-02 01:45:00;0;1;1;0;0;0;0;0
2020-04-02 02:00:00;0;0;0;0;0;0;0;0
2020-04-02 02:15:00;0;1;0;1;0;0;0;0
2020-04-02 02:30:00;1;6;1;2;0;0;0;0
2020-04-02 02:45:00;0;0;2;2;0;0;0;0
2020-04-02 03:00:00;1;0;1;1;0;0;0;0
2020-04-02 03:15:00;1;0;0;0;0;0;0;0
2020-04-02 03:30:00;3;0;0;0;0;0;0;0
2020-04-02 03:45:00;1;0;1;0;0;0;0;0
2020-04-02 04:00:00;0;2;0;0;0;0;0;0
2020-04-02 04:15:00;1;3;0;0;0;0;0;0
2020-04-02 04:30:00;2;0;2;0;0;0;0;0
2020-04-02 04:45:00;3;3;0;0;0;0;0;0
2020-04-02 05:00:00;2;1;0;0;0;0;0;0
2020-04-02 05:15:00;6;3;0;1;0;0;0;0
2020-04-02 05:30:00;8;14;0;1;0;0;0;0
2020-04-02 05:45:00;9;19;1;0;0;0;0;0
2020-04-02 06:00:00;11;23;1;1;0;0;0;0
2020-04-02 06:15:00;18;21;4;4;0;0;0;0
2020-04-02 06:30:00;27;26;0;0;0;0;0;0
2020-04-02 06:45:00;24;28;1;1;0;0;0;0
2020-04-02 07:00:00;14;23;1;0;0;0;0;0
2020-04-02 07:15:00;24;22;1;1;0;0;0;0
2020-04-02 07:30:00;25;22;0;0;0;0;0;0
2020-04-02 07:45:00;39;34;4;2;0;0;0;0
2020-04-02 08:00:00;32;27;1;0;0;0;0;0
2020-04-02 08:15:00;27;29;1;0;0;0;0;0
2020-04-02 08:30:00;37;22;0;0;0;0;0;0
2020-04-02 08:45:00;32;27;3;1;0;0;0;0
2020-04-02 09:00:00;18;32;2;1;0;0;0;0
2020-04-02 09:15:00;28;25;1;2;0;0;0;0
2020-04-02 09:30:00;19;22;0;0;0;0;0;0
2020-04-02 09:45:00;25;32;1;2;0;0;44;0
2020-04-02 10:00:00;36;26;0;0;0;0;0;0
2020-04-02 10:15:00;26;31;1;0;0;0;0;0
2020-04-02 10:30:00;25;18;2;0;0;0;0;0
2020-04-02 10:45:00;38;42;1;1;0;0;0;0
2020-04-02 11:00:00;29;27;1;1;0;0;0;0
2020-04-02 11:15:00;29;31;1;1;0;0;0;0
2020-04-02 11:30:00;38;16;0;0;0;0;0;0
2020-04-02 11:45:00;38;27;0;0;0;0;0;0
2020-04-02 12:00:00;40;29;1;1;0;0;0;0
2020-04-02 12:15:00;35;38;2;1;0;0;0;0
2020-04-02 12:30:00;38;38;6;2;0;0;0;0
2020-04-02 12:45:00;39;33;2;0;0;0;0;0
2020-04-02 13:00:00;47;37;0;2;0;0;0;0
2020-04-02 13:15:00;45;28;5;0;0;0;0;0
2020-04-02 13:30:00;27;28;0;1;0;0;0;0
2020-04-02 13:45:00;33;27;0;0;0;0;0;0
2020-04-02 14:00:00;39;30;2;3;0;0;0;0
2020-04-02 14:15:00;45;45;4;1;0;0;0;0
2020-04-02 14:30:00;34;23;0;0;0;0;0;0
2020-04-02 14:45:00;35;29;3;1;0;0;0;0
2020-04-02 15:00:00;45;37;1;0;0;0;0;0
2020-04-02 15:15:00;50;32;2;3;0;0;0;0
2020-04-02 15:30:00;41;43;1;2;0;0;0;0
2020-04-02 15:45:00;76;55;2;2;0;0;1;10
2020-04-02 16:00:00;45;28;0;1;0;0;0;1
2020-04-02 16:15:00;48;38;1;0;0;0;0;0
2020-04-02 16:30:00;38;46;0;1;0;0;0;0
2020-04-02 16:45:00;30;26;2;3;0;0;0;0
2020-04-02 17:00:00;80;32;2;1;0;0;49;0
2020-04-02 17:15:00;36;35;6;1;0;0;0;0
2020-04-02 17:30:00;36;38;2;0;0;0;0;0
