DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2019-12-26 00:00:00;10;5;4;1;23;3;6;16;8;24;16;8;24;0
2019-12-26 00:15:00;10;8;5;2;18;6;10;20;10;30;20;10;30;0
2019-12-26 00:30:00;8;2;8;2;25;7;12;20;10;30;20;10;30;0
2019-12-26 00:45:00;10;2;5;0;13;5;10;20;10;30;20;10;30;0
2019-12-26 01:00:00;6;7;4;0;20;6;11;26;13;38;26;13;38;0
2019-12-26 01:15:00;9;4;7;1;15;3;12;24;12;36;24;12;36;0
2019-12-26 01:30:00;10;7;5;2;22;5;8;26;13;39;26;13;39;0
2019-12-26 01:45:00;7;3;2;2;18;4;17;26;13;39;26;13;39;0
2019-12-26 02:00:00;5;2;4;0;22;8;10;26;13;39;26;13;39;0
2019-12-26 02:15:00;5;6;3;2;20;3;11;26;13;39;26;13;39;0
2019-12-26 02:30:00;3;1;3;2;15;6;14;26;13;39;26;13;39;0
2019-12-26 02:45:00;4;0;1;0;17;1;8;26;13;39;26;13;39;0
2019-12-26 03:00:00;5;7;7;1;13;4;8;24;12;36;24;12;36;0
2019-12-26 03:15:00;2;1;1;1;15;4;11;26;13;39;26;13;39;0
2019-12-26 03:30:00;3;2;4;1;13;3;8;26;13;39;26;13;39;0
2019-12-26 03:45:00;2;1;2;1;6;2;4;26;13;39;26;13;39;0
2019-12-26 04:00:00;1;3;4;0;9;2;7;26;13;39;26;13;39;0
2019-12-26 04:15:00;2;0;2;0;6;2;2;26;13;39;26;13;39;0
2019-12-26 04:30:00;0;2;2;0;13;3;1;26;13;39;26;13;39;0
2019-12-26 04:45:00;1;2;3;0;9;1;5;24;12;36;24;12;36;0
2019-12-26 05:00:00;6;4;6;0;18;1;3;20;10;31;20;10;31;0
2019-12-26 05:15:00;6;3;8;2;17;6;7;20;10;30;20;10;30;0
2019-12-26 05:30:00;17;6;8;7;7;4;3;20;10;30;20;10;30;0
2019-12-26 05:45:00;7;0;7;4;14;6;7;20;10;30;20;10;30;0
2019-12-26 06:00:00;9;9;7;2;10;5;3;20;10;30;20;10;30;0
2019-12-26 06:15:00;8;4;4;4;17;0;3;20;10;30;20;10;30;0
2019-12-26 06:30:00;3;6;5;1;26;6;6;20;10;30;20;10;30;0
2019-12-26 06:45:00;6;4;3;2;11;4;4;20;10;30;20;10;30;0
2019-12-26 07:00:00;4;9;7;1;19;10;9;20;10;30;20;10;30;0
2019-12-26 07:15:00;6;4;7;4;16;3;3;20;10;30;20;10;30;0
2019-12-26 07:30:00;7;6;5;1;22;6;8;21;11;30;21;11;30;0
2019-12-26 07:45:00;5;9;9;5;16;3;3;20;10;30;20;10;30;0
2019-12-26 08:00:00;13;7;8;4;18;6;9;20;10;30;20;10;30;0
2019-12-26 08:15:00;9;5;9;2;32;4;9;20;10;30;20;10;30;0
2019-12-26 08:30:00;10;10;11;7;30;8;8;21;11;30;21;11;30;0
2019-12-26 08:45:00;18;10;9;9;28;7;4;20;10;30;20;10;30;0
2019-12-26 09:00:00;21;27;13;6;24;10;5;20;10;30;20;10;30;0
2019-12-26 09:15:00;25;27;22;10;40;18;13;20;10;30;20;10;30;0
2019-12-26 09:30:00;38;27;23;14;42;19;23;20;10;30;20;10;30;0
2019-12-26 09:45:00;27;37;30;25;55;11;27;20;10;30;20;10;30;0
2019-12-26 10:00:00;32;28;19;6;50;14;15;20;10;30;20;10;30;0
2019-12-26 10:15:00;34;34;27;8;58;18;27;20;10;30;20;10;30;0
2019-12-26 10:30:00;42;36;18;11;61;25;36;20;10;30;20;10;30;0
2019-12-26 10:45:00;49;40;35;28;68;25;44;20;10;30;20;10;30;0
2019-12-26 11:00:00;51;61;29;20;88;28;43;20;10;30;20;10;30;0
2019-12-26 11:15:00;75;74;48;37;81;29;43;20;10;30;20;10;30;0
2019-12-26 11:30:00;84;60;41;32;87;43;63;18;9;26;18;9;26;0
2019-12-26 11:45:00;98;62;40;36;127;52;79;20;10;30;20;10;30;0
2019-12-26 12:00:00;93;57;31;34;112;40;72;20;10;30;20;10;30;0
2019-12-26 12:15:00;69;54;33;23;85;39;48;20;10;30;20;10;30;0
2019-12-26 12:30:00;74;30;28;27;87;33;55;20;10;30;20;10;30;0
2019-12-26 12:45:00;70;48;39;23;92;38;64;20;10;30;20;10;30;0
2019-12-26 13:00:00;74;49;35;22;79;27;42;20;10;30;20;10;30;0
2019-12-26 13:15:00;77;52;29;23;85;29;55;20;10;30;20;10;30;0
2019-12-26 13:30:00;72;32;31;21;95;35;43;20;10;30;20;10;30;0
2019-12-26 13:45:00;70;45;40;28;102;38;65;20;10;30;20;10;30;0
2019-12-26 14:00:00;61;31;37;36;91;30;63;20;10;30;20;10;30;0
2019-12-26 14:15:00;69;46;41;24;100;51;72;20;10;30;20;10;30;0
2019-12-26 14:30:00;76;57;42;31;113;50;62;20;10;30;20;10;30;0
2019-12-26 14:45:00;78;48;40;26;124;55;75;20;10;30;20;10;30;0
2019-12-26 15:00:00;77;58;40;27;102;40;98;20;10;30;20;10;30;0
2019-12-26 15:15:00;75;47;36;31;117;48;68;20;10;30;20;10;30;0
2019-12-26 15:30:00;67;52;31;28;90;35;46;21;11;30;21;11;30;0
2019-12-26 15:45:00;71;47;34;23;99;49;57;20;10;30;20;10;30;0
2019-12-26 16:00:00;74;61;31;25;111;37;75;20;10;30;20;10;30;0
2019-12-26 16:15:00;61;41;28;16;112;44;69;20;10;30;20;10;30;0
2019-12-26 16:30:00;74;48;35;23;91;35;62;21;11;30;21;11;30;0
2019-12-26 16:45:00;85;57;42;28;115;46;86;20;10;30;20;10;30;0
2019-12-26 17:00:00;59;41;23;21;93;24;52;18;9;27;18;9;27;0
2019-12-26 17:15:00;82;50;43;28;94;44;58;20;10;30;20;10;30;0
2019-12-26 17:30:00;81;57;31;19;82;32;66;20;10;30;20;10;30;0
2019-12-26 17:45:00;77;44;34;30;85;31;46;20;10;30;20;10;30;0
2019-12-26 18:00:00;70;22;22;13;83;24;39;20;10;30;20;10;30;0
2019-12-26 18:15:00;57;37;25;18;75;28;55;20;10;30;20;10;30;0
2019-12-26 18:30:00;61;42;26;20;80;28;45;20;10;30;20;10;30;0
2019-12-26 18:45:00;68;42;34;25;67;30;48;20;10;30;20;10;30;0
2019-12-26 19:00:00;57;37;21;10;87;49;52;20;10;30;20;10;30;0
2019-12-26 19:15:00;54;37;23;12;82;26;36;20;10;30;20;10;30;0
2019-12-26 19:30:00;58;31;22;16;86;28;57;21;11;30;21;11;30;0
2019-12-26 19:45:00;39;30;21;16;76;23;56;20;10;30;20;10;30;0
2019-12-26 20:00:00;55;26;18;9;68;26;44;20;10;30;20;10;30;0
2019-12-26 20:15:00;39;25;18;9;72;27;48;20;10;30;20;10;30;0
