DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2019-12-13 00:00:00;13;17;0;2;14;8;1;0;10;0;0
2019-12-13 00:15:00;13;4;1;1;22;15;2;0;18;0;0
2019-12-13 00:30:00;12;13;1;1;24;18;1;0;19;0;0
2019-12-13 00:45:00;13;12;2;1;14;10;0;0;10;0;0
2019-12-13 01:00:00;7;12;3;1;6;3;0;0;5;0;0
2019-12-13 01:15:00;8;8;1;0;11;7;0;0;8;0;0
2019-12-13 01:30:00;8;7;0;0;15;8;0;0;12;0;0
2019-12-13 01:45:00;5;7;2;0;9;8;0;0;7;0;0
2019-12-13 02:00:00;10;9;1;1;7;4;0;0;7;0;0
2019-12-13 02:15:00;6;12;2;1;3;3;0;0;3;0;0
2019-12-13 02:30:00;5;7;2;2;7;7;1;0;7;0;0
2019-12-13 02:45:00;6;4;0;1;4;5;0;0;6;0;0
2019-12-13 03:00:00;3;6;2;0;10;5;0;0;7;0;0
2019-12-13 03:15:00;7;10;1;1;6;3;0;0;4;0;0
2019-12-13 03:30:00;5;9;0;0;11;4;1;0;6;0;0
2019-12-13 03:45:00;7;9;0;0;7;2;0;0;5;0;0
2019-12-13 04:00:00;8;7;1;0;12;4;0;0;5;0;0
2019-12-13 04:15:00;12;11;0;0;7;6;0;0;10;0;0
2019-12-13 04:30:00;17;7;0;1;14;10;0;0;12;0;0
2019-12-13 04:45:00;24;26;0;0;14;10;1;0;13;0;0
2019-12-13 05:00:00;28;28;3;2;26;15;0;0;16;0;0
2019-12-13 05:15:00;29;31;1;5;38;17;0;0;23;0;0
2019-12-13 05:30:00;49;51;6;0;51;24;1;0;35;0;0
2019-12-13 05:45:00;59;84;15;4;75;36;4;0;43;0;0
2019-12-13 06:00:00;70;90;17;7;69;57;3;0;55;0;0
2019-12-13 06:15:00;69;84;20;8;98;78;4;0;85;0;1
2019-12-13 06:30:00;97;133;16;5;106;91;3;0;92;0;10
2019-12-13 06:45:00;102;136;19;5;99;86;5;0;98;0;2
2019-12-13 07:00:00;78;142;20;8;135;133;10;0;150;0;0
2019-12-13 07:15:00;92;120;16;7;155;170;10;0;172;0;6
2019-12-13 07:30:00;85;145;15;8;138;150;9;0;151;0;4
2019-12-13 07:45:00;90;153;13;15;124;113;12;0;122;0;9
2019-12-13 08:00:00;118;151;13;7;128;114;7;0;122;0;1
2019-12-13 08:15:00;86;140;11;9;113;121;5;0;131;0;2
2019-12-13 08:30:00;83;127;4;10;112;111;6;0;112;0;1
2019-12-13 08:45:00;88;139;10;12;100;93;5;0;103;0;1
2019-12-13 09:00:00;78;102;8;26;101;93;8;0;104;0;2
2019-12-13 09:15:00;89;102;14;18;104;99;10;0;107;0;3
2019-12-13 09:30:00;89;121;17;29;110;99;8;0;99;0;4
2019-12-13 09:45:00;106;113;11;18;122;117;13;0;128;0;2
2019-12-13 10:00:00;91;142;24;9;108;95;7;0;111;0;3
2019-12-13 10:15:00;93;123;12;18;107;103;9;0;101;0;1
2019-12-13 10:30:00;94;117;7;22;108;85;10;0;96;0;6
2019-12-13 10:45:00;112;129;14;16;101;107;9;0;121;0;1
2019-12-13 11:00:00;111;117;13;42;100;96;12;0;106;0;9
2019-12-13 11:15:00;104;130;12;48;119;113;12;0;117;0;18
2019-12-13 11:30:00;106;113;15;29;112;120;13;0;127;0;1
2019-12-13 11:45:00;104;141;8;44;98;114;3;0;119;0;12
2019-12-13 12:00:00;94;123;7;35;100;121;8;0;119;0;5
2019-12-13 12:15:00;99;117;18;35;119;125;9;0;130;0;3
2019-12-13 12:30:00;106;136;35;24;123;112;25;0;120;0;13
2019-12-13 12:45:00;96;125;19;114;115;114;12;0;124;0;13
2019-12-13 13:00:00;115;151;31;10;114;127;25;0;135;0;10
2019-12-13 13:15:00;125;171;36;10;108;104;16;0;106;0;5
2019-12-13 13:30:00;139;209;23;12;120;124;14;0;125;0;9
2019-12-13 13:45:00;117;166;14;12;113;121;15;0;116;0;31
2019-12-13 14:00:00;98;150;14;3;111;119;12;0;124;0;9
2019-12-13 14:15:00;102;160;17;17;120;146;11;0;150;0;4
2019-12-13 14:30:00;105;144;11;9;113;141;9;0;136;0;0
2019-12-13 14:45:00;94;139;10;6;136;140;10;0;137;0;10
2019-12-13 15:00:00;117;164;7;4;139;158;10;0;164;0;4
2019-12-13 15:15:00;111;121;15;5;139;157;10;0;155;0;17
2019-12-13 15:30:00;108;147;16;1;124;139;13;0;150;0;4
2019-12-13 15:45:00;101;139;11;2;133;141;13;0;150;0;117
2019-12-13 16:00:00;100;163;12;9;138;169;12;0;163;9;4
2019-12-13 16:15:00;121;143;9;4;143;159;5;0;164;7;4
2019-12-13 16:30:00;106;140;9;5;142;152;9;0;134;7;5
