DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-01-06 00:00:00;8;7;4;8;8;6;11;5
2020-01-06 00:15:00;4;8;4;6;5;10;17;6
2020-01-06 00:30:00;6;3;0;2;2;7;17;3
2020-01-06 00:45:00;9;4;0;2;3;5;13;3
2020-01-06 01:00:00;4;7;5;5;3;2;8;3
2020-01-06 01:15:00;6;8;5;3;4;3;12;3
2020-01-06 01:30:00;6;4;2;2;3;3;7;5
2020-01-06 01:45:00;6;7;3;4;8;2;11;3
2020-01-06 02:00:00;6;2;0;8;4;2;7;1
2020-01-06 02:15:00;1;0;0;7;5;5;13;5
2020-01-06 02:30:00;1;1;1;0;1;2;2;1
2020-01-06 02:45:00;2;4;2;2;2;4;4;0
2020-01-06 03:00:00;2;1;1;6;6;1;6;2
2020-01-06 03:15:00;4;3;1;2;3;5;6;1
2020-01-06 03:30:00;1;3;2;1;0;3;3;1
2020-01-06 03:45:00;3;2;1;0;0;3;7;0
2020-01-06 04:00:00;5;3;1;4;5;0;3;1
2020-01-06 04:15:00;1;3;4;2;2;4;7;2
2020-01-06 04:30:00;4;1;0;2;2;4;6;1
2020-01-06 04:45:00;5;1;1;4;7;1;6;5
2020-01-06 05:00:00;3;5;2;7;6;1;4;1
2020-01-06 05:15:00;3;3;1;4;2;5;7;2
2020-01-06 05:30:00;5;3;1;1;4;1;8;2
2020-01-06 05:45:00;6;4;4;4;2;4;10;3
2020-01-06 06:00:00;5;5;1;7;4;3;5;3
2020-01-06 06:15:00;6;4;4;2;2;5;19;1
2020-01-06 06:30:00;4;2;0;1;2;0;4;4
2020-01-06 06:45:00;10;4;1;5;6;3;10;7
2020-01-06 07:00:00;8;1;2;4;2;3;4;2
2020-01-06 07:15:00;6;0;2;5;9;4;9;3
2020-01-06 07:30:00;7;8;4;2;5;4;7;4
2020-01-06 07:45:00;13;7;1;4;7;3;3;4
2020-01-06 08:00:00;5;8;6;4;3;4;15;7
2020-01-06 08:15:00;10;5;3;7;7;6;10;5
2020-01-06 08:30:00;9;3;5;6;4;9;12;5
2020-01-06 08:45:00;12;14;2;5;5;8;18;5
2020-01-06 09:00:00;17;8;5;6;9;1;7;3
2020-01-06 09:15:00;10;9;11;9;13;5;11;4
2020-01-06 09:30:00;20;17;6;8;6;7;15;9
2020-01-06 09:45:00;10;12;6;16;22;9;20;14
2020-01-06 10:00:00;27;16;14;10;12;7;28;13
2020-01-06 10:15:00;19;13;10;15;16;4;22;12
2020-01-06 10:30:00;21;15;9;16;23;6;20;10
2020-01-06 10:45:00;31;20;17;18;7;15;21;15
2020-01-06 11:00:00;29;11;12;19;12;7;29;15
2020-01-06 11:15:00;22;16;16;24;21;7;28;12
2020-01-06 11:30:00;38;21;17;21;34;15;34;17
2020-01-06 11:45:00;38;21;23;15;21;11;28;26
2020-01-06 12:00:00;33;20;25;20;13;11;39;22
2020-01-06 12:15:00;29;18;20;26;18;9;38;19
2020-01-06 12:30:00;36;15;14;14;15;16;42;31
2020-01-06 12:45:00;38;27;18;21;17;19;35;21
2020-01-06 13:00:00;36;18;16;21;18;25;43;23
