DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-01-20 00:00:00;3;2;0;2;3;5;0;1
2020-01-20 00:15:00;1;3;2;3;0;7;0;4
2020-01-20 00:30:00;6;3;2;1;1;3;0;1
2020-01-20 00:45:00;3;6;3;2;4;2;0;4
2020-01-20 01:00:00;4;5;0;2;2;5;0;2
2020-01-20 01:15:00;2;1;0;0;0;3;0;0
2020-01-20 01:30:00;1;1;1;2;1;0;0;2
2020-01-20 01:45:00;2;1;1;0;0;4;0;0
2020-01-20 02:00:00;1;4;1;2;0;2;0;0
2020-01-20 02:15:00;1;2;0;1;1;1;0;3
2020-01-20 02:30:00;1;0;0;1;2;0;0;4
2020-01-20 02:45:00;3;1;0;1;0;1;0;0
2020-01-20 03:00:00;1;0;0;2;2;1;0;0
2020-01-20 03:15:00;1;1;1;0;1;0;0;2
2020-01-20 03:30:00;3;0;0;1;2;2;0;0
2020-01-20 03:45:00;4;2;1;0;1;0;0;1
2020-01-20 04:00:00;1;3;1;1;0;1;0;1
2020-01-20 04:15:00;1;6;4;2;0;1;0;1
2020-01-20 04:30:00;2;4;7;2;2;5;0;3
2020-01-20 04:45:00;6;13;19;2;6;3;0;4
2020-01-20 05:00:00;12;14;27;7;8;11;0;5
2020-01-20 05:15:00;19;34;86;7;2;46;0;9
2020-01-20 05:30:00;28;31;76;8;7;26;0;22
2020-01-20 05:45:00;63;39;67;13;12;22;0;25
2020-01-20 06:00:00;30;28;72;11;18;22;0;18
2020-01-20 06:15:00;39;29;91;9;23;26;0;18
2020-01-20 06:30:00;70;42;96;16;18;36;0;37
2020-01-20 06:45:00;65;52;100;18;22;41;0;52
2020-01-20 07:00:00;83;44;107;24;29;35;0;46
2020-01-20 07:15:00;103;57;86;25;66;45;0;62
2020-01-20 07:30:00;142;89;98;32;61;60;0;66
2020-01-20 07:45:00;128;93;108;23;68;72;0;89
2020-01-20 08:00:00;101;78;106;29;54;68;0;64
2020-01-20 08:15:00;95;64;92;25;49;45;0;54
2020-01-20 08:30:00;82;63;81;42;38;36;0;48
2020-01-20 08:45:00;79;57;65;23;38;37;0;54
2020-01-20 09:00:00;55;41;48;25;28;43;0;53
2020-01-20 09:15:00;61;51;31;27;38;29;0;28
2020-01-20 09:30:00;68;39;34;29;39;36;0;35
2020-01-20 09:45:00;73;39;28;23;36;37;0;43
2020-01-20 10:00:00;72;42;33;29;32;39;0;29
2020-01-20 10:15:00;50;44;32;35;43;28;0;36
2020-01-20 10:30:00;51;37;16;27;36;34;0;36
2020-01-20 10:45:00;73;37;27;15;47;42;0;41
2020-01-20 11:00:00;79;50;27;24;48;34;0;38
2020-01-20 11:15:00;54;33;21;23;34;33;0;52
2020-01-20 11:30:00;66;46;20;31;81;34;0;41
2020-01-20 11:45:00;62;35;21;27;38;43;0;46
2020-01-20 12:00:00;56;39;32;36;36;45;0;56
2020-01-20 12:15:00;65;37;31;30;35;39;0;63
2020-01-20 12:30:00;59;45;41;24;30;45;0;55
2020-01-20 12:45:00;57;43;24;36;44;51;0;62
2020-01-20 13:00:00;63;51;35;35;31;51;0;54
2020-01-20 13:15:00;69;53;53;32;45;55;0;58
2020-01-20 13:30:00;55;37;72;33;68;51;0;40
2020-01-20 13:45:00;57;70;51;37;46;43;0;46
2020-01-20 14:00:00;65;54;30;52;52;36;0;45
2020-01-20 14:15:00;62;66;25;62;70;38;0;46
2020-01-20 14:30:00;68;65;19;65;84;31;0;47
2020-01-20 14:45:00;68;70;23;48;61;37;0;63
2020-01-20 15:00:00;71;64;30;54;51;57;0;76
2020-01-20 15:15:00;81;66;30;67;69;40;0;56
2020-01-20 15:30:00;80;75;25;62;74;42;0;56
2020-01-20 15:45:00;96;75;26;58;67;57;0;75
2020-01-20 16:00:00;94;84;25;75;64;61;0;91
2020-01-20 16:15:00;91;78;27;62;69;48;0;66
2020-01-20 16:30:00;76;78;27;54;61;47;0;71
2020-01-20 16:45:00;84;78;35;62;58;49;0;53
2020-01-20 17:00:00;74;69;22;57;58;42;0;59
2020-01-20 17:15:00;74;54;24;58;56;52;0;69
2020-01-20 17:30:00;69;57;24;63;63;46;0;57
2020-01-20 17:45:00;61;54;33;58;77;35;0;49
2020-01-20 18:00:00;64;53;29;69;47;35;0;49
2020-01-20 18:15:00;58;38;36;63;47;18;0;40
2020-01-20 18:30:00;35;32;22;58;30;28;0;42
2020-01-20 18:45:00;46;28;19;51;37;26;0;49
2020-01-20 19:00:00;36;23;23;42;36;28;0;34
2020-01-20 19:15:00;32;26;22;28;20;24;0;29
2020-01-20 19:30:00;25;13;21;30;18;14;0;24
2020-01-20 19:45:00;31;22;24;28;22;14;0;21
2020-01-20 20:00:00;30;24;21;24;20;32;0;18
2020-01-20 20:15:00;20;15;18;22;21;21;0;23
2020-01-20 20:30:00;26;21;20;17;35;17;0;24
2020-01-20 20:45:00;25;13;21;14;13;20;0;14
2020-01-20 21:00:00;19;18;54;10;5;25;0;16
2020-01-20 21:15:00;31;16;36;13;13;25;0;17
2020-01-20 21:30:00;19;17;27;18;40;16;0;9
2020-01-20 21:45:00;15;9;16;40;33;18;0;12
2020-01-20 22:00:00;19;20;12;68;46;15;0;14
2020-01-20 22:15:00;12;16;15;35;19;10;0;16
2020-01-20 22:30:00;14;14;12;12;7;10;0;7
2020-01-20 22:45:00;9;9;10;12;9;7;0;7
2020-01-20 23:00:00;8;8;6;7;3;7;0;8
2020-01-20 23:15:00;7;6;0;3;3;3;0;4
2020-01-20 23:30:00;5;6;4;7;6;4;0;2
2020-01-20 23:45:00;6;6;1;3;5;6;0;0
