DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2019-12-01 00:00:00;30;14;2;3;9;19;17;11;18;6;0;0
2019-12-01 00:15:00;36;24;3;4;8;20;11;6;21;2;0;0
2019-12-01 00:30:00;27;15;1;3;5;22;21;15;27;9;0;0
2019-12-01 00:45:00;20;11;1;3;4;17;11;9;25;5;0;0
2019-12-01 01:00:00;23;16;2;4;6;23;16;6;16;9;0;0
2019-12-01 01:15:00;14;9;5;6;13;14;18;7;11;5;0;0
2019-12-01 01:30:00;17;11;2;3;5;14;15;12;23;10;0;0
2019-12-01 01:45:00;16;8;1;3;5;9;13;10;10;3;0;0
2019-12-01 02:00:00;17;12;4;2;6;10;10;9;15;4;0;0
2019-12-01 02:15:00;16;6;3;1;4;9;7;4;5;8;0;0
2019-12-01 02:30:00;8;3;0;5;5;16;15;12;9;7;0;0
2019-12-01 02:45:00;11;12;5;2;6;9;10;6;6;4;1;0
2019-12-01 03:00:00;11;7;0;1;3;15;14;11;9;5;0;0
2019-12-01 03:15:00;10;11;0;1;1;8;5;4;3;3;0;0
2019-12-01 03:30:00;2;1;0;2;2;12;17;8;5;3;0;0
2019-12-01 03:45:00;5;1;0;1;1;4;6;3;2;1;0;0
2019-12-01 04:00:00;10;7;0;2;3;14;5;3;5;5;0;0
2019-12-01 04:15:00;7;4;2;3;7;7;3;2;1;5;0;0
2019-12-01 04:30:00;8;6;2;2;3;7;10;4;6;2;0;0
2019-12-01 04:45:00;8;2;0;4;3;5;3;4;2;2;0;0
2019-12-01 05:00:00;7;3;0;2;3;8;13;7;0;3;0;0
2019-12-01 05:15:00;8;6;1;0;1;6;8;5;6;5;0;0
2019-12-01 05:30:00;9;5;2;1;2;16;9;5;8;4;0;0
2019-12-01 05:45:00;9;9;0;3;2;15;17;9;5;3;0;0
2019-12-01 06:00:00;13;5;1;4;5;9;16;13;9;8;0;0
2019-12-01 06:15:00;6;9;1;1;3;18;13;6;6;4;0;0
2019-12-01 06:30:00;11;5;1;2;3;9;16;10;6;4;0;0
2019-12-01 06:45:00;5;7;3;1;3;3;8;6;3;1;0;0
2019-12-01 07:00:00;11;2;1;3;2;6;9;5;3;7;0;0
2019-12-01 07:15:00;14;6;2;4;5;7;5;5;8;3;0;0
2019-12-01 07:30:00;6;4;0;1;3;15;13;11;4;8;0;0
2019-12-01 07:45:00;14;6;1;2;4;17;14;10;7;8;0;0
2019-12-01 08:00:00;21;6;4;4;6;13;18;14;19;9;0;0
2019-12-01 08:15:00;22;8;3;3;9;15;19;14;9;9;0;0
2019-12-01 08:30:00;20;13;2;5;7;19;10;9;13;12;0;0
2019-12-01 08:45:00;30;14;3;3;6;18;30;22;17;8;0;3
2019-12-01 09:00:00;33;13;2;7;10;19;22;18;20;8;1;1
2019-12-01 09:15:00;32;17;0;8;8;34;44;30;26;10;3;16
2019-12-01 09:30:00;38;12;1;13;17;34;35;20;29;8;4;7
2019-12-01 09:45:00;41;18;5;6;12;44;50;37;29;9;1;8
2019-12-01 10:00:00;37;23;2;7;7;29;29;28;35;7;0;1
2019-12-01 10:15:00;42;28;3;7;10;37;31;25;34;8;0;3
2019-12-01 10:30:00;36;17;2;6;12;43;48;31;30;10;2;1
2019-12-01 10:45:00;41;24;1;5;8;40;46;31;45;11;1;1
2019-12-01 11:00:00;60;24;2;8;11;41;51;41;53;10;2;1
2019-12-01 11:15:00;64;32;1;8;9;42;52;47;66;9;3;3
2019-12-01 11:30:00;56;32;6;13;18;51;56;51;55;12;1;2
2019-12-01 11:45:00;56;32;5;15;23;60;68;45;52;9;1;4
2019-12-01 12:00:00;58;39;7;16;23;50;45;41;51;15;1;0
2019-12-01 12:15:00;66;44;5;8;12;55;43;40;47;12;2;5
2019-12-01 12:30:00;55;24;6;6;16;40;54;61;46;15;1;0
2019-12-01 12:45:00;65;28;8;11;17;46;58;38;47;9;2;0
2019-12-01 13:00:00;56;32;4;15;14;44;43;36;45;13;3;0
2019-12-01 13:15:00;80;34;0;10;18;54;55;42;57;13;8;7
2019-12-01 13:30:00;52;36;4;8;15;58;59;47;50;11;2;1
2019-12-01 13:45:00;66;33;7;15;17;51;62;44;44;15;2;0
2019-12-01 14:00:00;56;30;6;12;20;50;62;54;67;9;4;0
2019-12-01 14:15:00;67;39;4;8;15;63;69;59;58;13;0;4
