DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-11-23 00:00:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 00:15:00;3;4;0;2;2;0;0;1;1;0;0;0;0;0;0
2020-11-23 00:30:00;4;5;0;6;3;0;0;1;1;0;0;0;0;0;0
2020-11-23 00:45:00;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:00:00;2;2;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-23 01:15:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 01:30:00;1;2;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-23 01:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-23 02:00:00;1;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:15:00;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 02:30:00;3;1;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-11-23 02:45:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:00:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 03:30:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-23 03:45:00;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-23 04:00:00;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 04:15:00;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-23 04:30:00;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 04:45:00;2;4;0;4;4;4;0;4;3;0;0;0;0;0;0
2020-11-23 05:00:00;9;7;0;5;5;12;0;1;1;0;0;0;0;0;0
2020-11-23 05:15:00;21;7;0;5;6;15;0;2;1;0;0;0;0;0;0
2020-11-23 05:30:00;30;16;0;12;12;25;0;4;4;0;0;0;0;0;0
2020-11-23 05:45:00;38;25;0;23;24;23;0;2;2;0;0;0;0;0;0
2020-11-23 06:00:00;23;16;0;16;15;14;0;4;3;0;0;0;0;0;0
2020-11-23 06:15:00;28;17;0;16;14;34;0;7;5;0;0;0;0;0;0
2020-11-23 06:30:00;33;24;1;22;20;24;0;5;4;0;0;0;0;0;0
2020-11-23 06:45:00;30;31;1;29;27;21;0;9;10;0;0;0;0;0;0
2020-11-23 07:00:00;45;47;1;40;42;32;0;9;7;0;0;0;0;0;0
2020-11-23 07:15:00;39;52;1;44;36;43;0;18;18;1;0;3;0;0;0
2020-11-23 07:30:00;57;68;2;63;47;39;0;16;16;0;0;0;0;0;0
2020-11-23 07:45:00;59;74;0;70;65;31;0;10;9;0;0;0;0;0;0
2020-11-23 08:00:00;40;38;1;37;31;32;0;11;10;0;0;0;0;0;0
2020-11-23 08:15:00;49;34;0;32;26;34;0;10;12;1;0;0;0;0;0
2020-11-23 08:30:00;37;31;1;29;25;19;0;13;13;0;0;0;0;0;0
2020-11-23 08:45:00;47;32;0;30;28;25;0;13;15;0;0;0;0;0;0
2020-11-23 09:00:00;35;28;0;25;25;20;0;15;13;1;0;0;0;0;0
2020-11-23 09:15:00;41;24;0;22;22;24;0;10;8;0;1;0;0;0;0
2020-11-23 09:30:00;38;30;0;27;36;22;0;11;10;0;0;0;0;0;0
2020-11-23 09:45:00;22;21;0;19;18;16;0;4;5;0;0;0;0;0;0
2020-11-23 10:00:00;38;30;0;29;30;26;0;10;10;0;0;0;0;0;0
2020-11-23 10:15:00;29;18;0;17;14;14;0;12;14;0;0;0;0;0;0
2020-11-23 10:30:00;39;32;0;31;28;23;0;11;12;0;0;0;0;0;0
2020-11-23 10:45:00;34;29;1;27;26;20;0;9;6;0;0;0;0;0;0
2020-11-23 11:00:00;41;35;0;33;30;21;0;13;8;0;0;0;0;0;0
2020-11-23 11:15:00;41;37;0;23;21;14;0;11;12;0;0;0;0;0;0
