DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-11-30 00:00:00;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
2020-11-30 00:15:00;5;6;0;5;4;1;0;1;3;0;0;0;0;0;0
2020-11-30 00:30:00;1;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-11-30 00:45:00;3;1;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-11-30 01:00:00;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-11-30 01:15:00;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-11-30 01:30:00;2;1;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 01:45:00;2;1;0;1;1;2;0;0;0;0;0;0;0;0;0
2020-11-30 02:00:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 02:15:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-30 02:30:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-30 02:45:00;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-11-30 03:00:00;2;3;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-30 03:15:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-30 03:30:00;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-11-30 03:45:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-30 04:00:00;2;2;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-30 04:15:00;1;2;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-11-30 04:30:00;2;2;0;2;2;2;0;0;0;0;0;0;0;0;0
2020-11-30 04:45:00;5;4;0;3;3;4;0;1;1;0;0;0;0;0;0
2020-11-30 05:00:00;9;8;0;6;5;12;0;1;2;0;0;0;0;0;0
2020-11-30 05:15:00;18;8;0;7;5;13;0;2;2;0;0;0;0;0;0
2020-11-30 05:30:00;29;14;1;16;12;22;0;0;0;0;0;0;0;0;0
2020-11-30 05:45:00;34;17;0;15;14;33;0;6;6;0;0;0;0;0;0
2020-11-30 06:00:00;25;18;0;19;17;15;0;3;3;0;0;0;0;0;0
2020-11-30 06:15:00;31;27;0;27;26;29;0;11;9;0;0;0;0;0;0
2020-11-30 06:30:00;36;28;0;24;25;26;0;5;5;0;0;0;0;0;0
2020-11-30 06:45:00;31;29;1;24;25;23;0;10;13;0;0;0;0;0;0
