DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2019-09-05 00:00:00;15;9;6;3;5;1;2
2019-09-05 00:15:00;20;8;15;2;1;3;6
2019-09-05 00:30:00;16;12;17;2;2;4;1
2019-09-05 00:45:00;13;7;15;1;2;4;5
2019-09-05 01:00:00;14;3;10;2;1;0;3
2019-09-05 01:15:00;14;9;7;1;4;2;3
2019-09-05 01:30:00;10;5;7;5;5;4;1
2019-09-05 01:45:00;8;2;13;2;3;2;1
2019-09-05 02:00:00;9;1;8;2;1;4;5
2019-09-05 02:15:00;9;4;8;2;0;4;1
2019-09-05 02:30:00;5;0;6;0;3;4;4
2019-09-05 02:45:00;5;3;8;2;2;5;7
2019-09-05 03:00:00;9;3;9;0;4;7;1
2019-09-05 03:15:00;9;3;8;0;3;6;3
2019-09-05 03:30:00;6;3;9;3;3;6;5
2019-09-05 03:45:00;11;4;9;4;4;4;3
2019-09-05 04:00:00;3;3;12;1;1;2;3
2019-09-05 04:15:00;4;4;13;6;7;5;1
2019-09-05 04:30:00;6;6;17;6;3;3;4
2019-09-05 04:45:00;17;14;50;7;2;2;1
2019-09-05 05:00:00;23;9;73;23;0;0;0
2019-09-05 05:15:00;39;17;93;26;2;1;1
2019-09-05 05:30:00;55;30;113;58;2;2;0
2019-09-05 05:45:00;59;49;126;55;4;0;0
2019-09-05 06:00:00;51;39;122;60;5;0;1
2019-09-05 06:15:00;79;52;155;66;6;1;0
2019-09-05 06:30:00;101;61;191;112;7;0;1
2019-09-05 06:45:00;116;58;175;122;9;1;0
2019-09-05 07:00:00;134;77;181;108;6;3;2
2019-09-05 07:15:00;142;80;177;112;14;1;1
2019-09-05 07:30:00;168;98;188;106;10;1;0
2019-09-05 07:45:00;158;90;200;125;10;2;1
2019-09-05 08:00:00;144;91;171;86;10;3;0
2019-09-05 08:15:00;132;86;139;103;9;1;1
2019-09-05 08:30:00;115;97;168;100;12;1;2
2019-09-05 08:45:00;126;112;159;90;12;0;2
2019-09-05 09:00:00;118;80;139;83;12;1;1
2019-09-05 09:15:00;125;65;130;73;8;1;0
2019-09-05 09:30:00;138;68;132;81;12;0;2
2019-09-05 09:45:00;124;107;146;81;14;1;1
2019-09-05 10:00:00;129;99;165;72;12;2;0
2019-09-05 10:15:00;127;101;154;72;6;1;1
2019-09-05 10:30:00;115;75;145;73;10;3;0
2019-09-05 10:45:00;123;107;166;79;8;1;2
2019-09-05 11:00:00;120;75;172;80;4;1;0
2019-09-05 11:15:00;124;106;151;78;7;3;3
2019-09-05 11:30:00;124;88;148;80;8;1;1
2019-09-05 11:45:00;139;116;158;83;7;4;1
2019-09-05 12:00:00;111;94;167;95;8;1;5
2019-09-05 12:15:00;132;108;179;71;10;3;3
2019-09-05 12:30:00;142;105;165;84;10;4;1
2019-09-05 12:45:00;134;105;163;71;8;3;1
2019-09-05 13:00:00;147;103;165;91;7;0;3
2019-09-05 13:15:00;157;97;168;80;15;1;4
2019-09-05 13:30:00;149;115;172;86;10;2;1
2019-09-05 13:45:00;146;116;185;103;11;2;0
2019-09-05 14:00:00;187;112;169;72;10;3;0
2019-09-05 14:15:00;162;133;141;84;9;1;0
2019-09-05 14:30:00;183;139;163;94;9;2;8
2019-09-05 14:45:00;171;126;181;80;9;3;0
2019-09-05 15:00:00;162;142;178;93;15;4;7
2019-09-05 15:15:00;184;125;178;96;15;2;4
2019-09-05 15:30:00;200;146;187;98;17;3;7
2019-09-05 15:45:00;180;172;192;100;12;4;5
2019-09-05 16:00:00;225;170;211;101;16;10;7
2019-09-05 16:15:00;190;177;220;113;14;3;1
2019-09-05 16:30:00;196;178;194;101;9;2;5
2019-09-05 16:45:00;221;181;167;96;10;3;4
2019-09-05 17:00:00;215;160;206;114;18;7;5
2019-09-05 17:15:00;235;176;185;103;14;1;4
2019-09-05 17:30:00;225;162;180;106;12;6;3
2019-09-05 17:45:00;198;176;176;94;10;2;2
2019-09-05 18:00:00;199;158;176;99;23;6;4
2019-09-05 18:15:00;194;161;174;103;10;3;4
2019-09-05 18:30:00;156;114;160;78;10;2;1
2019-09-05 18:45:00;178;119;164;85;10;4;1
2019-09-05 19:00:00;138;102;140;79;11;2;0
2019-09-05 19:15:00;117;89;123;68;9;3;1
2019-09-05 19:30:00;125;81;121;67;9;0;1
2019-09-05 19:45:00;97;77;119;65;5;1;2
2019-09-05 20:00:00;76;62;91;52;1;1;0
2019-09-05 20:15:00;85;67;113;47;1;0;0
2019-09-05 20:30:00;73;58;105;44;5;0;0
2019-09-05 20:45:00;66;58;115;41;0;2;0
2019-09-05 21:00:00;52;47;108;54;2;0;2
2019-09-05 21:15:00;82;48;86;39;4;1;0
2019-09-05 21:30:00;71;64;68;26;5;0;0
2019-09-05 21:45:00;66;58;90;32;4;1;2
2019-09-05 22:00:00;55;57;67;25;4;4;3
2019-09-05 22:15:00;55;44;83;40;5;2;1
2019-09-05 22:30:00;46;31;57;24;3;1;0
2019-09-05 22:45:00;34;28;34;17;0;0;1
2019-09-05 23:00:00;24;16;28;18;5;0;6
2019-09-05 23:15:00;30;17;41;13;5;1;4
2019-09-05 23:30:00;22;17;25;6;2;1;0
2019-09-05 23:45:00;19;9;21;5;3;4;3
