DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-02-01 00:00:00;23;6;6;4;27;10;20;14;7;21;14;7;21;0
2020-02-01 00:15:00;17;11;7;2;30;16;13;20;10;30;20;10;30;0
2020-02-01 00:30:00;19;1;3;0;27;7;16;20;10;30;20;10;30;0
2020-02-01 00:45:00;17;5;10;1;24;8;20;20;10;30;20;10;30;0
2020-02-01 01:00:00;16;14;9;1;21;9;23;24;12;36;24;12;36;0
2020-02-01 01:15:00;13;6;7;2;22;8;23;26;13;39;26;13;39;0
2020-02-01 01:30:00;10;6;7;2;28;5;15;26;13;39;26;13;39;0
2020-02-01 01:45:00;10;6;8;2;27;11;11;26;13;39;26;13;39;0
2020-02-01 02:00:00;12;5;6;0;17;9;10;26;13;39;26;13;39;0
2020-02-01 02:15:00;11;3;3;0;16;7;6;24;12;36;24;12;36;0
2020-02-01 02:30:00;11;5;1;1;24;7;6;26;13;39;26;13;39;0
2020-02-01 02:45:00;4;3;2;2;17;8;5;26;13;39;26;13;39;0
2020-02-01 03:00:00;5;7;5;0;14;3;4;26;13;39;26;13;39;0
2020-02-01 03:15:00;7;4;2;0;21;9;4;26;13;39;26;13;39;0
2020-02-01 03:30:00;8;2;1;1;9;3;7;26;13;39;26;13;39;0
2020-02-01 03:45:00;7;3;4;1;19;3;4;26;13;39;26;13;39;0
2020-02-01 04:00:00;3;4;4;1;10;2;5;24;12;36;24;12;36;0
2020-02-01 04:15:00;2;4;1;0;19;6;3;26;13;39;26;13;39;0
2020-02-01 04:30:00;9;10;5;2;20;8;6;26;13;39;26;13;39;0
2020-02-01 04:45:00;10;11;10;5;15;6;5;26;13;39;26;13;39;0
2020-02-01 05:00:00;11;10;10;2;24;6;11;20;10;30;20;10;30;0
2020-02-01 05:15:00;7;17;14;4;35;12;2;20;10;30;20;10;30;0
2020-02-01 05:30:00;19;19;13;10;31;11;5;20;10;30;20;10;30;0
2020-02-01 05:45:00;29;12;8;8;49;10;41;20;10;30;20;10;30;0
2020-02-01 06:00:00;23;11;12;3;73;18;34;20;10;30;20;10;30;0
2020-02-01 06:15:00;21;13;7;5;68;27;28;20;10;30;20;10;30;0
2020-02-01 06:30:00;18;12;15;5;38;10;22;20;10;30;20;10;30;0
2020-02-01 06:45:00;19;17;14;10;28;6;12;20;10;30;20;10;30;0
2020-02-01 07:00:00;16;15;11;3;31;10;12;18;9;27;18;9;27;0
2020-02-01 07:15:00;17;28;16;13;44;16;31;20;10;30;20;10;30;0
2020-02-01 07:30:00;26;33;25;7;52;19;13;20;10;30;20;10;30;0
2020-02-01 07:45:00;32;33;18;10;50;22;31;20;10;30;20;10;30;0
2020-02-01 08:00:00;30;40;24;23;42;20;24;20;10;30;20;10;30;0
2020-02-01 08:15:00;40;39;24;18;58;23;21;20;10;30;20;10;30;0
2020-02-01 08:30:00;59;42;33;20;77;32;25;20;10;30;20;10;30;0
2020-02-01 08:45:00;43;43;28;28;74;28;32;20;10;30;20;10;30;0
2020-02-01 09:00:00;69;58;36;37;72;26;35;20;10;30;20;10;30;0
2020-02-01 09:15:00;74;85;50;32;78;41;32;21;11;30;21;11;30;0
2020-02-01 09:30:00;83;85;48;33;90;47;50;20;10;30;20;10;30;0
2020-02-01 09:45:00;101;98;60;49;91;40;55;20;10;30;20;10;30;0
2020-02-01 10:00:00;90;83;59;47;99;54;75;20;10;30;20;10;30;0
2020-02-01 10:15:00;92;79;51;35;128;53;65;20;10;30;20;10;30;0
2020-02-01 10:30:00;109;75;56;44;120;60;66;20;10;30;20;10;30;0
2020-02-01 10:45:00;103;98;60;51;127;53;72;21;11;30;21;11;30;0
2020-02-01 11:00:00;104;74;45;30;125;74;64;20;10;30;20;10;30;0
2020-02-01 11:15:00;110;73;42;33;141;72;72;20;10;30;20;10;30;0
2020-02-01 11:30:00;139;73;44;43;137;72;65;18;9;27;18;9;27;0
2020-02-01 11:45:00;103;84;36;38;146;62;89;20;10;30;20;10;30;0
2020-02-01 12:00:00;120;76;41;32;115;69;108;20;10;30;20;10;30;0
2020-02-01 12:15:00;95;69;52;47;139;80;83;20;10;30;20;10;30;0
2020-02-01 12:30:00;122;65;40;27;162;93;105;20;10;30;20;10;30;0
2020-02-01 12:45:00;117;65;53;37;150;85;90;20;10;30;20;10;30;0
2020-02-01 13:00:00;111;79;50;35;145;96;88;20;10;30;20;10;30;0
2020-02-01 13:15:00;105;81;55;42;153;88;91;20;10;30;20;10;30;0
2020-02-01 13:30:00;124;74;46;40;146;74;100;20;10;30;20;10;30;0
2020-02-01 13:45:00;120;63;50;44;140;82;118;20;10;30;20;10;30;0
2020-02-01 14:00:00;116;65;49;42;146;83;129;20;10;30;20;10;30;0
2020-02-01 14:15:00;115;64;39;32;156;84;118;20;10;30;20;10;30;0
2020-02-01 14:30:00;115;72;49;47;132;83;108;20;10;30;20;10;30;0
2020-02-01 14:45:00;115;64;40;34;150;84;108;20;10;30;20;10;30;0
2020-02-01 15:00:00;117;71;54;38;150;93;105;20;10;30;20;10;30;0
2020-02-01 15:15:00;116;59;43;34;153;69;95;20;10;30;20;10;30;0
2020-02-01 15:30:00;114;63;41;25;141;69;95;20;10;30;20;10;30;0
2020-02-01 15:45:00;114;64;35;33;142;73;90;20;10;30;20;10;30;0
2020-02-01 16:00:00;100;53;37;38;139;79;97;20;10;30;20;10;30;0
2020-02-01 16:15:00;85;51;39;28;139;79;108;20;10;30;20;10;30;0
2020-02-01 16:30:00;124;69;39;42;132;71;94;20;10;30;20;10;30;0
2020-02-01 16:45:00;90;59;48;41;154;91;83;20;10;30;20;10;30;0
2020-02-01 17:00:00;107;56;50;26;143;81;95;20;10;30;20;10;30;0
2020-02-01 17:15:00;91;53;39;27;127;77;87;20;10;30;20;10;30;0
2020-02-01 17:30:00;96;59;45;28;140;83;70;20;10;30;20;10;30;0
2020-02-01 17:45:00;106;69;52;44;130;71;100;20;10;30;20;10;30;0
2020-02-01 18:00:00;110;74;38;24;131;69;86;20;10;30;20;10;30;0
2020-02-01 18:15:00;86;66;40;34;124;84;71;20;10;30;20;10;30;0
2020-02-01 18:30:00;81;95;48;24;132;66;82;20;10;30;20;10;30;0
2020-02-01 18:45:00;73;73;42;29;128;80;71;21;11;30;21;11;30;0
2020-02-01 19:00:00;58;67;32;26;105;72;61;20;10;30;20;10;30;0
2020-02-01 19:15:00;63;60;28;25;111;77;62;20;10;30;20;10;30;0
2020-02-01 19:30:00;61;44;27;14;96;53;62;20;10;30;20;10;30;0
2020-02-01 19:45:00;80;41;30;19;101;45;59;20;10;30;20;10;30;0
2020-02-01 20:00:00;75;31;23;15;95;41;64;20;10;30;20;10;30;0
2020-02-01 20:15:00;60;33;20;9;100;44;62;20;10;30;20;10;30;0
2020-02-01 20:30:00;47;19;31;15;78;44;54;20;10;30;20;10;30;0
2020-02-01 20:45:00;50;23;29;9;69;34;60;20;10;30;20;10;30;0
2020-02-01 21:00:00;44;27;21;12;90;22;44;20;10;30;20;10;30;0
2020-02-01 21:15:00;45;18;24;10;57;24;41;20;10;30;20;10;30;0
2020-02-01 21:30:00;31;20;23;11;54;30;39;20;10;30;20;10;30;0
2020-02-01 21:45:00;52;24;23;10;75;36;30;20;10;30;20;10;30;0
2020-02-01 22:00:00;39;19;16;6;91;48;46;20;10;30;20;10;30;0
2020-02-01 22:15:00;39;20;17;9;95;33;49;20;10;30;20;10;30;0
2020-02-01 22:30:00;36;13;14;2;74;29;53;20;10;30;20;10;30;0
2020-02-01 22:45:00;71;16;10;5;70;22;51;20;10;30;20;10;30;0
2020-02-01 23:00:00;57;23;10;7;77;32;40;20;10;30;20;10;30;0
2020-02-01 23:15:00;29;22;13;6;53;19;32;20;10;30;20;10;30;0
2020-02-01 23:30:00;31;12;7;3;49;12;35;20;10;30;20;10;30;0
2020-02-01 23:45:00;25;17;12;5;61;21;18;20;10;30;20;10;30;0
